,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large desk,-28.61976432800293,topk,,"a large, blue  desk",-10.711895942687988,topk,,a large desk,-29.256744384765625,topk,,a small desk facing left,-28.319316864013672,topk,,a large blue fan is facing forwards,-31.10212135314941,topk,,"a large,",-10.222384452819824,topk,,"a small, green fan faced to the left",-31.413158416748047,topk,
1,a desk,-27.4458122253418,topk,,a large desk,-8.141624450683594,topk,,"a large,",-31.199493408203125,topk,,"a green, small desk facing to the left",-30.09820556640625,topk,,"a large,",-31.70428276062012,topk,,a large fan facing backwards is red,-11.236276626586914,topk,,"a large, red fan facing backwards",-29.049148559570312,topk,
2,"a large grey desk, facing forwards",-29.69499397277832,topk,,"a  large, blue desk",-9.89869499206543,topk,,a large desk that is red in color and facing backwards,-32.41089630126953,topk,,a large desk,-30.18341064453125,topk,,"a large fan, blue in colour, facing forwards",-32.098995208740234,topk,,a red desk facing backwards,-9.96962547302246,topk,,"a small, green fan to the left",-28.11960792541504,topk,
3,"a grey, large desk facing forwards",-31.66618156433105,topk,,"a large,",-10.565835952758787,topk,,a desk,-29.24907493591309,topk,,a small green desk facing leftwards,-31.56929016113281,topk,,"a large, blue desk facing forwards",-30.06632804870605,topk,,"a large red fan, facing backwards",-10.028305053710938,topk,,a small green fan facing left,-29.505056381225582,topk,
4,"a large desk, grey in colour",-32.36044692993164,topk,,a desk,-7.754176616668701,topk,,"a large, red fan facing backwards",-30.79509735107422,topk,,"a green, small desk",-30.52413749694824,topk,,"a large, red fan facing backwards",-32.07444763183594,topk,,a red fan facing backward,-10.059806823730469,topk,,a small fan facing left,-30.078617095947266,topk,
5,"a large, grey desk in the room",-30.651296615600582,topk,,a large blue desk facing forwards,-8.19897174835205,topk,,a large desk facing backwards,-28.6826171875,topk,,a small green desk is facing to the left,-30.08763885498047,topk,,a large blue desk facing forwards,-30.818500518798828,topk,,a large red fan facing backwards,-8.91538143157959,topk,,"a small, green fan facing to the left",-26.9591064453125,topk,
6,a grey desk in a room,-30.48814010620117,topk,,a large desk that is blue in colour and facing forwards,-11.332918167114258,topk,,"a red, large desk facing backwards",-31.17908477783203,topk,,a small green desk ,-28.809711456298828,topk,,a large blue fan ,-29.934295654296875,topk,,"a  large, red fan facing backwards",-9.849723815917969,topk,,a small green fan,-29.13322257995605,topk,
7,"a large, grey desk",-31.38413619995117,topk,,a large desk that is blue in colour,-11.49565887451172,topk,,a Red desk,-31.430986404418945,topk,,"a large, grey desk",-30.812780380249023,topk,,a large blue fan,-27.137420654296875,topk,,a large blue fan facing forwards,-11.02862548828125,topk,,a small green fan faces left,-30.718175888061523,topk,
8,"a large desk, facing forwards",-30.669301986694336,topk,,a blue desk is facing forwards,-9.628853797912598,topk,,a large desk is red and facing backwards,-32.12263870239258,topk,,a green desk facing the left,-30.01836204528809,topk,,a large blue fan  facing forwards,-30.947736740112305,topk,,"a large, red  fan facing backwards",-11.175392150878906,topk,,"a large, blue fan facing forwards",-29.14330291748047,topk,
9,a large desk that is grey in colour and facing forwards,-32.81296920776367,topk,,a large blue desk facing forward,-10.151845932006836,topk,,"a large desk, red in color, facing backwards",-32.75456237792969,topk,,a green small desk facing left,-31.218280792236328,topk,,"a large fan, blue, facing forwards",-32.4193000793457,topk,,"a small, green fan facing to the left",-10.262287139892578,topk,,"a small, green fan, facing to the left",-29.352434158325195,topk,
