,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan on the left",-30.08476829528809,topk,,"a small, green fan",-22.927875518798828,topk,,a large blue fan faces to the left,-31.6497745513916,topk,,"a small, green fan",-28.17805290222168,topk,,a blue fan,-30.811494827270508,topk,,a large  blue sofa,-32.30439758300781,topk,,"a  large, red sofa facing backwards",-30.47689247131348,topk,
1,"a small, blue fan""",-30.193756103515625,topk,,a blue fan,-29.942554473876957,topk,,a blue fan,-28.370460510253903,topk,,a red fan facing backwards,-25.3604793548584,topk,,"a small, green sofa that is facing to the left",-30.78569221496582,topk,,"a large, blue sofa facing to the",-34.51618957519531,topk,,a blue fan,-31.56252098083496,topk,
2,a blue fan,-24.6661319732666,topk,,a small green fan,-29.85028839111328,topk,,"a large, blue fan facing the left",-31.30313873291016,topk,,"a large, red fan that is facing backwards",-29.338045120239254,topk,,"a small, green sofa  ",-30.84142303466797,topk,,"a large, blue sofa faced to the left",-32.6352424621582,topk,,a red sofa is facing backwards,-31.385143280029297,topk,
3,a small fan facing left,-28.92867088317871,topk,,a small fan,-31.01277732849121,topk,,a large fan that is blue in color and facing to the left,-31.91366004943848,topk,,a red fan turned backwards,-30.008262634277344,topk,,a green sofa faces left,-30.51905632019043,topk,,"a large, blue sofa face to the left",-32.92898178100586,topk,,a large red sofa,-31.519655227661133,topk,
4,a small blue fan facing left,-29.107421875,topk,,a small green fan facing the left,-31.95075035095215,topk,,a large blue fan facing to the left,-25.619579315185547,topk,,a red fan that is facing backwards,-29.452608108520508,topk,,"a small, green sofa on the left",-31.228376388549805,topk,,a blue sofa is facing to the left,-32.663997650146484,topk,,"a large, red sofa facing backwards",-27.295387268066406,topk,
5,"a small, blue fan facing the left",-30.328746795654297,topk,,a green fan on the left,-31.259418487548828,topk,,"a large, blue fan  ",-31.093238830566406,topk,,"a large, red fan facing forwards",-30.43118476867676,topk,,a small sofa facing to the left,-29.70594024658203,topk,,"a large, blue sofa faces left",-32.53476333618164,topk,,"a large, red sofa ",-28.54927635192871,topk,
6,a small fan that is blue in color,-31.44985008239746,topk,,a green fan in the room,-31.137826919555664,topk,,"a large, blue fan  (3)",-31.056474685668945,topk,,a red fan is facing backwards,-27.926315307617188,topk,,"a small, green sofa (5)",-31.79769897460937,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large,",-31.154170989990234,topk,
7,a small fan,-28.54638290405273,topk,,a little green fan facing left,-31.910720825195312,topk,,a large blue fan is facing to the left,-30.50665664672852,topk,,a red fan facing backward,-28.60569953918457,topk,,"a green sofa, facing left",-30.534225463867188,topk,,"a large, blue sofa to the left",-32.135990142822266,topk,,a blue sofa,-31.206159591674805,topk,
8,a small blue fan facing the left,-28.391094207763672,topk,,"a small fan, green in color, facing to the left",-32.708106994628906,topk,,"a large, blue fan is facing to the left",-29.846694946289062,topk,,"a large, red sofa facing backwards",-28.552433013916016,topk,,"a large, red sofa facing backwards",-30.247690200805664,topk,,a sofa facing to the left,-32.72472381591797,topk,,a large red sofa facing backward,-30.365840911865234,topk,
9,"a small, blue fan  facing to the left",-30.7404842376709,topk,,a small green fan ,-30.42831420898437,topk,,"a large blue fan, facing to the left",-29.914321899414062,topk,,"a large, red fan is facing backwards",-28.355979919433597,topk,,a green sofa on the left,-30.92847442626953,topk,,"a large, blue sofa facing to the  left",-34.08043670654297,topk,,"a small, blue fan",-31.147062301635746,topk,
10,"a blue, small fan facing left",-30.298603057861328,topk,,"a large, red sofa facing backwards",-31.791139602661133,topk,,"a small, blue fan",-29.52104377746582,topk,,a large red fan,-25.114856719970703,topk,,"a small, green sofa, facing to the left",-29.889089584350582,topk,,"a large, blue sofa faces to the left",-31.43264579772949,topk,,"a large, red sofa""",-31.26021385192871,topk,
11,"a small, blue fan  (1)",-30.18816375732422,topk,,a green fan facing left,-28.14687728881836,topk,,a large blue fan to the left,-31.043794631958008,topk,,a red fan facing to the right,-29.87179946899414,topk,,"a small, green sofa facing the left",-31.32064247131348,topk,,"a large,",-32.837242126464844,topk,,"a large red sofa, facing backwards",-32.16487121582031,topk,
12,"a small, blue fan 1",-29.28739547729492,topk,,a small fan that is green in color and facing left,-34.60698318481445,topk,,"a large, blue fan, facing to the left",-29.450178146362305,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,a blue sofa,-29.580093383789062,topk,,"a large, blue sofa facing left",-29.881122589111328,topk,,a red sofa facing backwards in the room,-31.75123405456543,topk,
13,"a small, blue fan in the room",-30.980876922607425,topk,,"a green fan, facing to the left",-30.205867767333984,topk,,"a large blue fan, facing left",-30.443233489990234,topk,,"a large, red fan",-25.90658187866211,topk,,a green sofa is facing left,-30.74138069152832,topk,,a blue sofa,-30.314836502075195,topk,,"a small, blue fan facing to the left",-31.78260803222656,topk,
14,a small blue fan ,-28.06441879272461,topk,,a fan facing to the left,-31.658891677856445,topk,,a large fan facing to the left,-28.485137939453125,topk,,"a large, red fan facing to the right",-31.06925773620605,topk,,"a small, green sofa facing left",-27.01662826538086,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,a red sofa facing backwards ,-31.441551208496094,topk,
15,"a small fan, blue in color, facing to the left",-30.800493240356445,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,"a large, blue fan to the left",-31.571882247924805,topk,,a red fan ,-28.880386352539062,topk,,"a small, green sofa faces to the left",-29.816286087036133,topk,,"a blue sofa, facing to the left",-34.884765625,topk,,"a large, red sofa facing forwards",-30.440174102783203,topk,
16,"a small, blue fan",-27.975006103515625,topk,,"a large, red fan",-30.88367462158203,topk,,a large blue fan ,-29.552080154418945,topk,,a red fan facing backwards in the room,-29.69679450988769,topk,,"a small, green sofa faces left",-30.804492950439453,topk,,"a large, blue sofa that is facing to the left",-32.15314102172852,topk,,"a large, red sofa facing backward",-29.631336212158203,topk,
17,"a small, blue fan facing to the left",-27.48341941833496,topk,,"a green fan""",-31.31148338317871,topk,,"a large, blue fan""",-30.921363830566406,topk,,"a red fan, facing backwards",-28.231103897094727,topk,,"a small, green sofa is facing left",-31.730121612548828,topk,,"a large, blue sofa, facing left",-32.39997100830078,topk,,"a large, red sofa facing the opposite direction of the other objects",-32.928768157958984,topk,
18,"a small, blue fan ",-27.006256103515625,topk,,a small green fan to the left,-31.521530151367188,topk,,a large fan that is blue and facing to the left,-32.42850112915039,topk,,a red fan facing backwards ,-29.7198543548584,topk,,"a green sofa, facing to the left",-29.719165802001957,topk,,a green sofa,-30.732654571533203,topk,,a large red sofa ,-31.300905227661133,topk,
19,a small blue fan facing to the left,-28.892501831054688,topk,,a small blue fan facing to the left,-31.84414291381836,topk,,"a large, blue fan, facing left",-31.08868408203125,topk,,a backwards red fan,-29.07011032104492,topk,,a sofa,-28.931716918945312,topk,,"a large, blue sofa  (6)",-32.35417938232422,topk,,"a large, red sofa  ",-31.57271385192871,topk,
20,"a small, blue fan is facing to the left",-30.327465057373047,topk,,a small fan that is green in color and facing to the left,-32.66820526123047,topk,,a large blue fan facing the left,-28.74732780456543,topk,,a large red sofa facing backwards,-29.58570671081543,topk,,a small green sofa,-25.058353424072266,topk,,"a small, green sofa facing to the left",-33.261680603027344,topk,,"a red, large sofa facing backwards",-31.561567306518555,topk,
21,"a small blue fan""",-30.54098129272461,topk,,a small green fan facing left,-30.09493827819824,topk,,"a large, blue sofa facing to the left",-30.7404899597168,topk,,a fan facing backwards,-28.147510528564453,topk,,a green sofa,-30.104833602905277,topk,,"a large, blue sofa facing the left",-32.811031341552734,topk,,a green sofa,-31.722387313842773,topk,
22,a small blue fan on the left,-30.375362396240234,topk,,a small green sofa,-31.835521697998047,topk,,a large blue fan  facing to the left,-31.394432067871094,topk,,"a large, red fan facing backwards",-25.54574203491211,topk,,a little green sofa,-29.971830368041992,topk,,"a large, blue sofa facing to the left",-33.197296142578125,topk,,a large sofa,-30.653718948364254,topk,
23,"a small, blue fan (1)",-30.52251243591309,topk,,"a green fan, facing left",-30.407447814941406,topk,,a large blue fan is facing left,-30.97779083251953,topk,,"a large, red fan faces backwards",-30.314186096191406,topk,,"a small, green sofa facing to the left",-25.277130126953125,topk,,"a large, blue sofa facing  to the left",-33.22378158569336,topk,,"a large, red sofa  facing backwards",-29.916704177856445,topk,
24,"a small, blue fan to the left",-29.285144805908203,topk,,a green sofa,-31.566320419311523,topk,,a large fan facing left,-31.00748062133789,topk,,"a large, red fan  facing backwards",-30.380727767944336,topk,,a green sofa is facing to the left,-29.306964874267575,topk,,"a large, blue sofa  facing to the left",-30.00397682189941,topk,,"a large, red sofa facing the wall",-31.637147903442383,topk,
25,a small fan that is blue in color and facing to the left,-31.537452697753903,topk,,"a small, green sofa facing to the left",-30.717981338500977,topk,,a large blue fan facing left,-26.805709838867188,topk,,a large fan facing backwards,-28.160085678100582,topk,,"a small, green sofa in the room",-31.58976554870605,topk,,"a large, blue sofa is facing to the left",-30.4521598815918,topk,,"a large, red sofa facing to the left",-31.77226829528809,topk,
