,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a blue chair facing left, large",-9.50095272064209,topk,,a backwards-facing blue chair,-31.95834350585937,topk,,"a large, green chair facing the left",-29.29471778869629,topk,,a chair facing forwards,-30.71033096313477,topk,,"a large blue fan, facing backwards",-9.101314544677734,topk,,a fan facing to the left,-30.072525024414062,topk,,"a grey, small fan facing forwards",-30.465044021606445,topk,
1,a large blue facing left chair,-9.370600700378418,topk,,a blue chair facing backwards,-27.596010208129883,topk,,a green chair to the left,-30.78692054748535,topk,,a small grey chair,-31.23689079284668,topk,,"a large, blue fan that is facing backwards",-9.449492454528809,topk,,a green chair facing to the left,-30.65237617492676,topk,,"a small, grey fan is facing forwards",-30.07655334472656,topk,
2,a blue chair facing left,-9.24532985687256,topk,,"a large, blue chair facing the wall",-31.966632843017575,topk,,a green chair facing to the left,-26.908710479736328,topk,,a large blue chair facing to the left,-30.80217170715332,topk,,a large blue fan facing to the left,-9.763765335083008,topk,,"a large, green chair",-31.99128150939941,topk,,a small grey fan facing forwards,-25.54354476928711,topk,
3,a large blue chair ,-8.392463684082031,topk,,a small grey fan facing forwards,-31.968141555786133,topk,,"a large, green chair to the left",-32.12372589111328,topk,,a small grey chair facing forwards,-30.944664001464844,topk,,a large blue fan ,-8.42483139038086,topk,,a large green fan to the left,-31.8291130065918,topk,,a small grey fan  facing forwards,-30.723312377929688,topk,
4,a blue chair is facing to the left,-9.26054859161377,topk,,a large blue chair facing to the left,-32.53993225097656,topk,,"a large, green chair",-26.004323959350582,topk,,"a small, grey chair",-25.698396682739254,topk,,a small grey fan facing forwards,-8.610854148864746,topk,,a green chair,-30.77117156982422,topk,,"a large, green chair",-31.260475158691406,topk,
5,"a large, blue, facing-left chair",-9.622828483581545,topk,,a large blue chair facing backward,-31.21877098083496,topk,,a green chair that is facing to the left,-32.41434097290039,topk,,a small grey chair is facing forwards,-30.39351463317871,topk,,"a large, blue fan in the room",-9.70738124847412,topk,,a green fan facing to the left,-31.631336212158203,topk,,a large blue chair facing to the left,-31.66033935546875,topk,
6,a large blue chair facing leftward,-9.705798149108888,topk,,a large chair facing backwards,-30.131113052368164,topk,,a large blue chair facing to the left,-31.14879608154297,topk,,a small chair,-29.419490814208984,topk,,a blue fan facing backwards,-5.715134143829346,topk,,a green fan ,-31.869747161865234,topk,,"a small, grey fan""",-30.773815155029297,topk,
7,a large blue chair facing to the left,-9.068999290466309,topk,,a small grey chair facing forwards,-30.97045135498047,topk,,"a large, green chair  (3)",-32.46748733520508,topk,,a small gray chair,-30.1059627532959,topk,,"a large, blue fan is in the room",-9.611759185791016,topk,,a large green fan facing the left,-30.69911766052246,topk,,a small grey chair facing forwards,-30.066164016723636,topk,
8,a big blue chair facing left,-8.333407402038574,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.89888000488281,topk,,"a large, green chair ",-29.074636459350582,topk,,"a small, gray chair facing forwards",-30.932058334350582,topk,,"a large, blue fan",-3.3140244483947754,topk,,"a large, green fan  facing to the left",-31.02406120300293,topk,,a grey fan facing forward,-30.919527053833008,topk,
9,a large blue chair facing left in the room,-9.123866081237791,topk,,"a large, blue chair facing to the right",-31.70377540588379,topk,,"a large, green chair facing left",-28.93311882019043,topk,,"a small, grey chair that is facing forwards",-31.249248504638672,topk,,a large blue fan facing to the right,-10.232515335083008,topk,,a large green fan facing left,-28.954057693481445,topk,,"a small, grey chair",-30.41483688354492,topk,
10,a blue chair facing the left,-6.980549335479736,topk,,a large blue chair facing backwards ,-30.817720413208008,topk,,a small grey chair facing forwards,-31.6554012298584,topk,,"a small, grey chair facing forwards ",-27.98665809631348,topk,,a large fan facing backwards,-8.888421058654785,topk,,"a large, green fan facing to the left",-28.957143783569336,topk,,"a large, blue fan",-29.95037841796875,topk,
11,a large chair facing to the left,-8.683653831481934,topk,,a chair facing backwards,-28.33632469177246,topk,,a green chair,-27.31449508666992,topk,,"a large, blue chair facing to the left",-28.6372013092041,topk,,a large fan,-8.25633430480957,topk,,"a small, grey fan facing forwards",-31.29459953308105,topk,,a small grey fan facing forwards is in the room,-31.935102462768555,topk,
12,a blue chair is facing left,-9.248854637145996,topk,,"a large, blue chair, facing backwards",-30.22617530822754,topk,,"a large, green chair""",-31.332447052001957,topk,,"a small, grey chair is facing forwards",-29.80666923522949,topk,,"a large, blue fan  (5)",-9.767070770263672,topk,,"a large, green fan facing the left",-30.93288993835449,topk,,"a small grey fan, facing forwards",-31.01272392272949,topk,
13,a large blue chair is facing left,-9.30932331085205,topk,,"a large, blue fan",-31.113525390625,topk,,a large chair facing to the left,-30.855030059814453,topk,,"a small, grey fan facing forwards",-30.21811866760254,topk,,"a large, blue fan facing backward",-8.040721893310547,topk,,"a large, green fan facing left",-29.02565193176269,topk,,"a small, grey fan ",-28.648815155029297,topk,
14,a large blue chair,-8.501838684082031,topk,,"a large blue chair, facing backwards",-32.02528381347656,topk,,"a green chair, facing to the left",-31.989276885986328,topk,,"a small, grey chair, facing forwards",-30.28788375854492,topk,,a blue fan ,-9.202058792114258,topk,,"a large, green fan",-29.659103393554688,topk,,"a large, blue chair facing to the left",-28.90733337402344,topk,
15,"a chair, blue, large, facing left",-10.011804580688477,topk,,a blue chair is facing backwards,-32.22441864013672,topk,,"a large chair, green in color, facing to the left",-33.08411407470703,topk,,"a grey, small chair facing forwards",-30.367639541625977,topk,,"a large, blue chair facing to the left",-9.793691635131836,topk,,"a  large, green fan facing to the left",-32.00591278076172,topk,,"a small, grey fan facing forwards",-27.66787338256836,topk,
16,a large chair,-8.948976516723633,topk,,"a large, blue chair facing to the left",-33.11845397949219,topk,,a large chair,-31.24406242370605,topk,,"a small, grey chair faces forwards",-31.019411087036133,topk,,"a large, blue fan facing backwards",-1.9313472509384155,topk,,a green fan facing the left,-30.92768669128418,topk,,"a large, blue fan facing backwards",-27.587491989135746,topk,
