,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a grey desk facing forwards,-4.196418285369873,topk,,a large blue desk is facing forwards,-32.454002380371094,topk,,a red desk facing the opposite direction of the other desks,-32.80119705200195,topk,,a green desk facing to the left,-27.65203094482422,topk,,"a large, blue fan  facing forwards",-29.802940368652344,topk,,a red fan facing backwards,-27.4908447265625,topk,,"a small, green fan",-28.27628898620605,topk,
1,"a large, grey desk in the room",-9.622397422790527,topk,,a large,-32.57085418701172,topk,,a red desk facing backward,-28.98336601257324,topk,,"a  small, green desk",-30.71083641052246,topk,,a blue fan,-27.466796875,topk,,"a large, red fan that is facing backwards",-30.798324584960938,topk,,a small fan facing left,-30.8524169921875,topk,
2,"a large desk, grey in colour, facing forwards",-9.874811172485352,topk,,a large desk facing forwards is blue,-32.7002067565918,topk,,a red fan facing backwards,-30.726900100708008,topk,,a small desk,-28.254138946533203,topk,,"a large, blue fan that is facing forwards",-31.158491134643555,topk,,a large red fan facing backwards,-29.07535743713379,topk,,a small green fan,-24.13877487182617,topk,
3,a large,-9.92714500427246,topk,,a large desk,-30.08172607421875,topk,,a large desk that is red in color and facing backwards,-32.3912239074707,topk,,a small desk facing to the left,-27.67196273803711,topk,,a large blue fan is facing forwards,-31.118793487548828,topk,,"a large, red fan facing forwards",-30.489463806152344,topk,,"a green, small fan facing left",-30.59213638305664,topk,
4,a large desk,-7.64531135559082,topk,,"a blue desk facing forwards""",-32.603885650634766,topk,,a large desk with a red color and facing backwards,-32.57318115234375,topk,,"a small, green desk to the left",-29.369464874267575,topk,,"a large, blue fan, facing forwards",-28.80209732055664,topk,,"a large, red fan is facing backwards",-30.36797332763672,topk,,"a small, green fan  ",-31.08878898620605,topk,
5,a grey desk in a room,-9.489032745361328,topk,,a blue table,-32.5069580078125,topk,,a large desk,-29.215660095214844,topk,,"a small, green table",-29.57646942138672,topk,,"a large, blue fan  |  facing forwards",-32.480106353759766,topk,,a large red fan,-30.7124080657959,topk,,"a small, green fan is facing to the left",-30.08255386352539,topk,
6,"a large, grey desk ",-6.269818305969238,topk,,a blue desk facing forward,-32.47798156738281,topk,,a large desk with a red color facing backwards,-32.10187530517578,topk,,a green table,-29.96228408813477,topk,,"a large, blue fan  ",-30.96593475341797,topk,,"a large, red fan facing backwards'",-29.274417877197266,topk,,a small fan,-30.426000595092773,topk,
7,a grey large desk facing forwards,-9.257548332214355,topk,,a blue desk,-27.45590209960937,topk,,a red desk turned backwards,-30.74025154113769,topk,,"a small, green desk, facing to the left",-28.806840896606445,topk,,"a large, blue fan 5",-31.44049835205078,topk,,a large red fan ,-30.609596252441406,topk,,a green desk facing to the left,-30.706336975097656,topk,
8,a grey desk in the room,-8.443255424499512,topk,,a large blue desk  facing forwards,-33.15937423706055,topk,,a red table,-30.753353118896484,topk,,a small green table,-29.5965518951416,topk,,"a large, blue fan  (5)",-31.384641647338867,topk,,a red desk,-29.13155174255371,topk,,a green fan on the left,-30.08322525024414,topk,
9,a grey desk,-4.596873283386231,topk,,a large desk that is blue in colour,-33.4390754699707,topk,,a red desk facing backwards,-24.57711601257324,topk,,"a large, blue desk facing forwards",-28.63580322265625,topk,,a blue desk,-28.77476119995117,topk,,a large red desk facing backwards,-30.878154754638672,topk,,"a small, green fan  facing to the left",-29.38089179992676,topk,
10,"a large, grey desk, facing forwards",-8.469159126281738,topk,,"a large,",-32.52546691894531,topk,,"a red, large desk facing backwards",-31.135820388793945,topk,,"a small, green desk facing left",-27.52983856201172,topk,,"a large, blue desk facing forwards",-29.02341079711914,topk,,a large red fan facing backward,-30.558483123779297,topk,,a small green desk facing to the left,-30.64527702331543,topk,
11,a grey desk is facing forwards,-8.508316993713379,topk,,a blue desk facing forwards in the room,-32.000755310058594,topk,,a desk,-29.18882942199707,topk,,"a small, green desk",-24.599708557128903,topk,,"a large, blue fan faces forwards",-29.867305755615234,topk,,"a large, red fan",-24.824878692626957,topk,,"a small, green fan""",-30.10441398620605,topk,
12,"a large, grey desk  facing forwards",-8.49991512298584,topk,,a blue desk is facing forwards,-31.80802345275879,topk,,"a red desk""",-30.47330093383789,topk,,a green desk facing the left,-29.953733444213867,topk,,"a large fan, blue in colour, facing forwards",-32.3359260559082,topk,,"a large, red fan facing to the right",-31.3953857421875,topk,,"a small, green fan facing the left",-32.06328582763672,topk,
13,"a large, grey desk facing forwards in the room",-8.385890007019043,topk,,"a large, blue  desk",-32.688819885253906,topk,,a red desk,-25.24673843383789,topk,,"a small, green desk faces to the left",-30.12679481506348,topk,,"a large blue fan, facing forwards",-30.546310424804688,topk,,"a  large, red fan facing backwards",-30.880327224731445,topk,,a green fan facing left,-28.92815589904785,topk,
14,"a large, grey desk  ",-9.816693305969238,topk,,"a large blue desk, facing forwards",-32.12202453613281,topk,,a red desk in the room,-31.657485961914062,topk,,"a small, green desk ",-27.310646057128903,topk,,"a large, blue fan facing forwards",-23.26336479187012,topk,,"a large red fan, facing backwards",-30.69080352783203,topk,,"a large, blue desk facing forwards",-30.897260665893555,topk,
15,a desk,-7.912018299102783,topk,,a blue desk facing forwards,-27.68982315063477,topk,,a red desk facing away,-29.62399101257324,topk,,a green desk to the left,-29.913726806640625,topk,,"a large fan, facing forwards",-31.621835708618164,topk,,"a red fan, facing backwards",-30.856088638305664,topk,,"a small, green fan facing left",-28.889720916748047,topk,
16,"a large, grey desk facing forwards 1",-10.640027046203612,topk,,a large blue desk ,-30.81705093383789,topk,,a red desk is facing backwards,-30.509979248046875,topk,,a desk facing to the left,-29.893844604492188,topk,,"a  large, blue fan",-29.99336624145508,topk,,"a large, red fan  facing backwards",-29.627880096435547,topk,,"a small, green desk facing left",-30.83628463745117,topk,
17,"a large, grey desk facing forwards ",-6.508951187133789,topk,,"a large desk, blue in colour, facing forwards",-32.150733947753906,topk,,"a small, green desk",-30.841541290283203,topk,,a small table,-30.51480484008789,topk,,a large blue desk facing forwards,-30.81237030029297,topk,,"a large, red fan facing backwards",-23.790042877197266,topk,,"a small, green desk",-30.99298477172852,topk,
18,a grey desk is in the room,-9.50450611114502,topk,,a large blue desk facing forwards,-30.15007972717285,topk,,"a red desk, facing backwards",-28.135650634765625,topk,,a small desk facing left,-28.3104190826416,topk,,a large blue fan  facing forwards,-30.9083309173584,topk,,"a large, red fan faces backwards",-30.69392204284668,topk,,a fan facing to the left,-30.99750518798828,topk,
19,"a large, grey desk facing forwards is in the room",-9.590384483337402,topk,,a blue desk ,-30.21371459960937,topk,,a red desk faced backwards,-31.101497650146484,topk,,a little green table,-30.54352188110352,topk,,"a large, blue fan""",-29.77062225341797,topk,,a large fan facing backwards,-27.481563568115234,topk,,"a small, green fan faces to the left",-30.313556671142575,topk,
