,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green facing forwards",-30.465030670166016,topk,,a green desk facing right,-8.265849113464355,topk,,"a large, green table",-30.32022857666016,topk,,"a large grey desk, facing to the left",-32.20454406738281,topk,,"a small, green desk chair facing to the right",-30.1825008392334,topk,,"a large, green chair that is facing forwards",-38.05767440795898,topk,,"a large, grey chair ",-29.289697647094727,topk,
1,"a small, green desk",-28.81482315063477,topk,,"a small green desk, facing to the right",-9.679259300231934,topk,,"a small, green desk",-30.832210540771484,topk,,a long grey table,-33.331382751464844,topk,,"a small, green desk",-30.780038833618164,topk,,a chair facing forwards,-31.9860897064209,topk,,a grey chair facing to the left ,-33.12895965576172,topk,
2,a small green desk in the room,-30.68457794189453,topk,,"a small, green desk facing the right",-7.345386028289795,topk,,a large green desk is facing forwards,-31.17318344116211,topk,,"a small, green desk",-32.97492218017578,topk,,"a small, green chair  ",-30.95035552978516,topk,,"a large, green chair",-27.05831718444824,topk,,a grey chair ,-32.862735748291016,topk,
3,"a small, green desk facing to the right",-31.58697509765625,topk,,"a small, green desk",-4.502737998962402,topk,,a large green desk facing to the front,-32.3175048828125,topk,,a large desk,-27.771238327026367,topk,,"a small, green desk facing to the right",-29.074800491333008,topk,,"a large, green chair ",-30.00362968444824,topk,,"a large, grey chair faces to the left",-32.25440216064453,topk,
4,"a green desk, facing forwards",-29.993602752685547,topk,,"a small, green desk facing to the right in a room",-9.627684593200684,topk,,"a green desk, facing forwards",-31.4792594909668,topk,,"a small, green desk facing to the right",-32.129295349121094,topk,,"a large, grey chair facing to the left",-31.395591735839844,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,"a large, grey chair facing to the left",-23.2764892578125,topk,
5,"a small, green desk facing forwards",-27.502275466918945,topk,,"a small, green desk facing to the right",-2.509634017944336,topk,,"a small, green desk facing forwards",-29.06353759765625,topk,,"a grey, large desk facing left",-32.81578826904297,topk,,"a small, green chair",-24.90348052978516,topk,,"a large, green chair is facing forwards",-31.51034927368164,topk,,"a grey, large chair facing to the left",-33.55244445800781,topk,
6,a desk facing forwards,-28.89951515197754,topk,,"a small, green desk facing to the right of the room",-9.060975074768066,topk,,a large green desk facing forwards in a room,-31.70476531982422,topk,,"a large, grey chair facing to the left",-30.56956672668457,topk,,"a small, green desk facing forwards",-31.757740020751957,topk,,a green chair is facing forwards,-33.065067291259766,topk,,"a small, green desk facing forwards",-32.98537063598633,topk,
7,a small green desk facing the front,-30.852951049804688,topk,,"a small, green desk facing to the right in the room",-10.75468921661377,topk,,"a large, green desk  (3)",-31.42915725708008,topk,,"a small, green desk facing forwards",-31.077808380126957,topk,,"a small, green chair 5",-30.895492553710938,topk,,"a large, green chair facing the camera",-33.394500732421875,topk,,a grey chair,-32.862735748291016,topk,
8,"a small, green desk 1",-30.96588897705078,topk,,a desk facing to the right,-6.753542423248291,topk,,a large green desk facing the front of the room,-32.647247314453125,topk,,a grey chair,-32.95890045166016,topk,,a small green chair ,-31.59814453125,topk,,"a large, green chair that faces forwards",-33.41900634765625,topk,,a large grey chair,-32.73762512207031,topk,
9,a small green desk  facing forwards,-29.85384178161621,topk,,"a small, green desk faced to the right",-9.65573787689209,topk,,"a large, green desk that is facing forwards",-31.40282821655273,topk,,a large grey chair facing to the left,-32.24721908569336,topk,,a green chair facing the right,-30.20379638671875,topk,,a large chair facing forwards,-30.49567413330078,topk,,a large grey chair facing to the left,-31.805126190185547,topk,
10,a small green desk ,-29.439624786376957,topk,,"a small, green desk, facing to the right",-7.679799556732178,topk,,a green desk,-28.724477767944336,topk,,a grey chair facing left,-32.6232795715332,topk,,"a small, green chair is facing to the right",-32.62360763549805,topk,,"a large, green chair facing the front",-32.24424362182617,topk,,a grey chair facing left,-32.80693054199219,topk,
