,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair on the left,-31.57969284057617,topk,,"a large, blue chair with its back to us",-33.51017761230469,topk,,"a large, green chair facing the left",-29.99456596374512,topk,,a chair facing forwards,-30.71033096313477,topk,,"a large blue fan, facing backwards",-30.134992599487305,topk,,a fan facing to the left,-30.920560836791992,topk,,"a small, grey fan face forwards",-10.667905807495115,topk,
1,a large blue facing left chair,-31.2553653717041,topk,,a backwards-facing blue chair,-31.95834350585937,topk,,a chair that is green and large and facing to the left,-33.4307861328125,topk,,a grey chair facing forward,-31.020023345947266,topk,,"a large, blue fan that is facing backwards",-30.81319808959961,topk,,"a large, green chair",-31.99128150939941,topk,,"a small, grey fan is facing forwards",-8.792580604553223,topk,
2,a blue chair facing left,-31.130096435546875,topk,,a blue chair facing backwards,-28.26311492919922,topk,,"a large, green chair",-32.55894470214844,topk,,"a small grey chair facing forwards""",-31.05645179748535,topk,,a large blue fan facing to the left,-31.949668884277344,topk,,a large green fan to the left,-31.084306716918945,topk,,a small grey fan facing forwards,-7.852199077606201,topk,
3,"a large, blue chair, facing to the left",-29.323265075683597,topk,,"a large, blue chair facing the wall",-31.966632843017575,topk,,a large green chair facing the left,-29.654157638549805,topk,,a small grey fan facing forwards,-29.61177444458008,topk,,a large blue fan ,-29.795921325683597,topk,,a small grey fan facing forwards,-32.07712936401367,topk,,"a large, green chair",-9.975319862365724,topk,
4,a large blue chair ,-30.27722930908203,topk,,"a blue chair, facing backwards",-31.916969299316406,topk,,a large blue chair facing to the left,-31.148571014404297,topk,,a small grey chair,-31.23689079284668,topk,,a small grey fan facing forwards,-29.98373031616211,topk,,a green fan faces left,-32.054443359375,topk,,a large blue chair facing to the left,-9.342354774475098,topk,
5,a blue chair is facing to the left,-31.145313262939453,topk,,a small grey fan facing forwards,-31.968141555786133,topk,,"a large, green chair  (3)",-32.47907257080078,topk,,a large blue chair facing to the left,-30.80217170715332,topk,,"a large, blue fan in the room",-31.07847213745117,topk,,a green chair,-28.894237518310547,topk,,a small grey fan  facing forwards,-9.995611190795898,topk,
6,"a large, blue, facing-left chair",-31.507591247558597,topk,,a large blue chair facing to the left,-31.44288825988769,topk,,a large green chair facing left,-33.38053512573242,topk,,"a small, grey chair is facing forwards in the room",-33.15443801879883,topk,,"a large, blue fan is in the room",-30.98302459716797,topk,,a blue fan facing backwards,-32.208274841308594,topk,,"a small, grey fan""",-9.996861457824709,topk,
7,"a large, blue chair 1",-30.34461212158203,topk,,a large blue chair facing backward,-30.527019500732425,topk,,"a large, green chair ",-31.090261459350582,topk,,"a small, grey chair in the room",-32.139137268066406,topk,,"a large, blue fan",-24.685117721557617,topk,,a green fan facing to the left,-31.02904319763184,topk,,a small grey chair facing forwards,-8.781007766723633,topk,
8,a large blue chair facing to the left,-26.624765396118164,topk,,a blue chair facing backwards ,-31.91936492919922,topk,,a small grey chair facing forwards,-31.6554012298584,topk,,a small grey chair facing forwards in the room,-33.68350982666016,topk,,a large blue fan facing to the right,-31.60360717773437,topk,,a green fan ,-31.869747161865234,topk,,a blue fan facing backwards,-9.209089279174805,topk,
9,a big blue chair facing left,-30.218172073364254,topk,,a large chair facing backwards,-30.131113052368164,topk,,a green chair,-25.323266983032227,topk,,a small grey chair facing forwards,-25.72832679748535,topk,,a large fan facing backwards,-28.344337463378903,topk,,a green fan is facing to the left,-32.05998229980469,topk,,a grey chair,-9.017134666442873,topk,
