,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair, facing right",-8.526098251342773,topk,,"a small, red chair facing the left",-7.136041641235352,topk,,a blue chair facing backwards,-5.409963607788086,topk,,a grey sofa facing forwards,-31.583229064941406,topk,,"a small, red sofa (5)",-10.683394432067873,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa facing forwards ",-5.616530895233154,topk,
1,a red chair ,-9.385684967041016,topk,,a small red chair is facing to the left,-10.81902313232422,topk,,"a blue chair, facing backwards",-9.299463272094728,topk,,"a grey, large chair facing forward",-32.66534423828125,topk,,"a small, red sofa;",-10.412385940551758,topk,,a blue chair facing backwards,-31.890714645385746,topk,,a grey sofa facing forwards,-7.251502990722656,topk,
2,a red chair is facing to the right,-9.81825065612793,topk,,a small red chair facing to the left,-9.332014083862305,topk,,a small blue chair is facing backwards,-10.473124504089355,topk,,a grey chair that is facing forwards,-32.760311126708984,topk,,"a small, red sofa ",-8.959260940551758,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,"a large, grey sofa, facing forwards",-8.97416877746582,topk,
3,a small,-9.7264986038208,topk,,"a small, red sofa",-10.379152297973633,topk,,a blue chair that is facing backwards,-9.723237991333008,topk,,a grey chair faces forwards,-32.540077209472656,topk,,"a small, red, left-facing sofa",-10.728928565979004,topk,,"a small, blue sofa with its back to us",-33.73629379272461,topk,,"a large, grey sofa",-7.927479267120361,topk,
4,a red chair facing to the left,-9.781113624572754,topk,,a red chair facing to the left,-8.636215209960938,topk,,"a small, blue chair with its back to us",-10.61033058166504,topk,,a large gray chair facing forwards,-31.68790626525879,topk,,a small sofa,-8.819127082824707,topk,,"a small, blue sofa facing in the opposite direction",-33.937049865722656,topk,,"a large, grey sofa facing forwards""",-6.186843395233154,topk,
5,a small red chair,-3.1983957290649414,topk,,"a small, red chair 2",-10.30296516418457,topk,,"a small, blue chair facing backward",-8.151278495788574,topk,,"a large chair, facing forwards",-32.658592224121094,topk,,"a small, red",-10.984213829040527,topk,,"a small, blue sofa face backwards",-33.25474166870117,topk,,"a small, blue chair",-8.258804321289062,topk,
6,"a small, red chair  (1)",-9.975400924682615,topk,,"a small, red chair, facing to the left, in the room",-11.69462776184082,topk,,a blue chair facing backwards ,-9.597463607788086,topk,,"a large, grey sofa",-32.714508056640625,topk,,"a  small, red sofa facing to the left",-10.478194236755373,topk,,"a small, blue sofa facing the back of the room",-33.575279235839844,topk,,"a large, grey sofa  facing forwards",-9.355839729309082,topk,
7,"a small, red chair facing to the right",-1.6632145643234253,topk,,a small red chair,-10.331220626831056,topk,,"a small, blue chair",-4.7168073654174805,topk,,a small red chair facing to the left,-32.603485107421875,topk,,"a small, red sofa faces left",-9.54012680053711,topk,,"a small, blue sofa facing backwards",-33.267601013183594,topk,,"a large, grey sofa is facing forwards",-9.380374908447266,topk,
8,a small chair,-8.362825393676758,topk,,"a small, red chair facing to the right",-6.63588809967041,topk,,"a small, blue sofa facing backwards",-7.42061185836792,topk,,"a small, blue chair",-32.34309768676758,topk,,a small  red sofa facing to the left,-10.651320457458496,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
9,"a red chair, facing right",-8.873475074768066,topk,,a small red chair ,-9.932783126831056,topk,,a blue sofa facing backwards,-9.13596534729004,topk,,"a grey, large chair",-32.291385650634766,topk,,"a small, red sofa",-9.63930606842041,topk,,a blue facing backwards sofa,-33.28102111816406,topk,,"a small, red chair facing to the right",-8.530925750732422,topk,
10,a chair facing right,-8.989819526672363,topk,,a small red chair facing the left,-8.121123313903809,topk,,"a small, blue chair facing to the left",-9.244152069091797,topk,,a grey chair,-31.78559875488281,topk,,"a small, red sofa facing  to the left",-10.698371887207031,topk,,"a small, blue sofa that is facing backwards",-31.198156356811523,topk,,"a large, grey sofa facing forwards """,-9.968092918395996,topk,
11,a red chair facing the right,-7.204677581787109,topk,,"a small, red chair is facing to the left",-9.375932693481444,topk,,"a small, blue chair is facing backwards",-8.710285186767578,topk,,a large chair facing forwards,-28.16156768798828,topk,,a small red sofa,-4.513503551483154,topk,,"a small, blue chair facing backwards",-32.140594482421875,topk,,a large grey sofa facing forwards in the room,-9.62259578704834,topk,
12,a chair facing to the right,-8.348278999328613,topk,,"a  small, red chair facing to the left",-10.208466529846191,topk,,"a small, blue chair facing the opposite direction of the other chairs",-11.65821361541748,topk,,a large grey chair,-25.438758850097656,topk,,a blue sofa facing backwards,-10.980643272399902,topk,,"a small, blue, backwards-facing sofa",-32.886260986328125,topk,,a sofa facing forwards,-9.9663724899292,topk,
13,"a small, red chair that is facing to the right",-9.80111026763916,topk,,"a small, red chair  (2)",-10.235942840576172,topk,,a small chair facing backwards,-9.90358829498291,topk,,"a  large, grey chair facing forwards",-31.413333892822266,topk,,a small red chair,-10.57533073425293,topk,,"a small, blue sofa, facing backward",-33.9937858581543,topk,,"a large, grey sofa ",-7.599354267120361,topk,
14,"a small, red chair  ",-9.605130195617676,topk,,"a small, red chair to the left",-9.878448486328123,topk,,"a small, red chair facing to the right",-10.34841537475586,topk,,"a small, red chair facing to the right",-29.854909896850582,topk,,a red small sofa,-10.9493408203125,topk,,"a small, blue sofa with its back facing us",-33.83290481567383,topk,,a large grey sofa facing forwards,-9.521526336669922,topk,
15,a red chair,-9.612247467041016,topk,,"a small, red chair  ",-10.171795845031738,topk,,"a small, blue chair facing backwards",-1.338778376579285,topk,,a small red chair,-32.03462600708008,topk,,"a small, red sofa is in the room",-10.421878814697266,topk,,"a small, blue sofa with its back to the viewer",-34.15031433105469,topk,,"a large, grey sofa facing forwards  ",-9.936842918395996,topk,
