,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-9.599637031555176,topk,,"a small, red chair facing the left",-29.17354202270508,topk,,a blue chair facing backwards,-27.3879508972168,topk,,"a large, grey chair ",-31.641815185546875,topk,,"a red sofa, facing to the left",-32.00849914550781,topk,,"a blue, small sofa facing backwards",-32.11680603027344,topk,,a grey sofa facing forwards,-7.286167144775391,topk,
1,a small red chair to the right,-9.804816246032717,topk,,a blue chair facing backwards,-32.333919525146484,topk,,"a small, blue chair in the room",-32.05072021484375,topk,,a grey sofa facing forwards,-31.6223201751709,topk,,"a small, red, left-facing sofa",-32.189109802246094,topk,,a small blue sofa is facing backwards,-33.452938079833984,topk,,"a large, grey sofa, facing forwards",-9.498236656188965,topk,
2,"a small, red chair, facing right",-9.0551176071167,topk,,a red chair facing to the left,-28.99824905395508,topk,,"a blue chair, facing backwards",-31.265357971191406,topk,,"a large, grey chair facing forwards  (4)",-33.84131622314453,topk,,a red sofa facing left,-29.17293739318848,topk,,"a small, blue sofa facing the back of the room",-33.60548782348633,topk,,a blue chair facing backwards,-10.399080276489258,topk,
3,a red chair ,-9.3790864944458,topk,,"a small, red chair 2",-32.40800476074219,topk,,"a small, blue chair with its back to us",-33.1868782043457,topk,,"a large, grey chair facing forwards is object 4",-33.116661071777344,topk,,a red sofa in the room,-32.74738693237305,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,a chair facing forwards,-10.405275344848633,topk,
4,a red chair is facing to the right,-9.42418098449707,topk,,"a small, red chair, facing to the left, in the room",-33.802242279052734,topk,,a blue chair that is facing backwards,-31.17352104187012,topk,,"a large, grey chair facing forwards,",-30.768051147460938,topk,,a small sofa,-31.915178298950195,topk,,a blue sofa facing backwards,-32.33903503417969,topk,,"a large, grey sofa",-7.986274719238281,topk,
5,a small red chair facing to the left,-9.221916198730469,topk,,a small red chair,-32.38716506958008,topk,,a blue chair facing backwards ,-31.5988883972168,topk,,"a large grey chair, facing forwards",-32.10200119018555,topk,,"a small, red",-31.866443634033203,topk,,"a small, blue sofa facing upwards",-32.98428726196289,topk,,"a small, red sofa",-8.963555335998535,topk,
6,a small red chair facing the right side,-10.621606826782228,topk,,"a small, red chair facing to the right",-28.74789047241211,topk,,"a small, blue chair is facing backwards",-30.490703582763672,topk,,"a large, grey chair that is facing forwards",-31.437185287475582,topk,,"a  small, red sofa facing to the left",-32.16835021972656,topk,,"a small, blue sofa that is facing backwards",-31.577760696411133,topk,,a small red chair facing to the left,-9.948212623596191,topk,
7,a small red chair,-8.835370063781738,topk,,a small red chair ,-31.91841506958008,topk,,a blue sofa facing backwards,-31.830791473388672,topk,,a grey chair,-26.62069702148437,topk,,a small sofa facing left,-32.55157470703125,topk,,"a small, blue chair facing backwards",-30.815279006958008,topk,,"a large, grey sofa  facing forwards",-9.463356971740724,topk,
8,"a small, red chair  (1)",-10.671573638916016,topk,,a small red chair facing the left,-30.191938400268555,topk,,"a small, blue chair facing to the left",-33.77851486206055,topk,,a large grey chair,-30.6057243347168,topk,,a small  red sofa facing to the left,-31.54531478881836,topk,,"a small, blue, backwards-facing sofa",-32.90618896484375,topk,,"a large, grey sofa is facing forwards",-9.41484546661377,topk,
9,"a small, red chair facing to the right",-6.89946985244751,topk,,"a small, red chair is facing to the left",-31.45643615722656,topk,,"a small, blue chair facing the opposite direction of the other chairs",-34.27876663208008,topk,,a large chair facing forwards,-28.15615463256836,topk,,a ,-32.30201721191406,topk,,"a small, blue sofa",-30.596717834472656,topk,,"a small, blue sofa facing backwards",-7.327824592590332,topk,
10,a small chair,-8.35422134399414,topk,,"a  small, red chair facing to the left",-32.274906158447266,topk,,a small chair facing backwards,-31.85347557067871,topk,,"a  large, grey chair facing forwards",-31.41847038269043,topk,,"a small, red sofa",-22.483631134033203,topk,,"a small, blue sofa facing backward",-30.78016662597656,topk,,a blue sofa facing backwards,-10.264100074768066,topk,
11,a small red chair ,-8.491620063781738,topk,,a small red chair facing the right,-32.67411804199219,topk,,"a small, red chair facing to the right",-32.322017669677734,topk,,"a small, red chair facing to the right",-29.932430267333984,topk,,a red chair facing to the left,-32.14307403564453,topk,,a blue sofa facing backward,-32.389244079589844,topk,,a grey chair,-9.749679565429688,topk,
12,"a red chair, facing right",-8.856669425964355,topk,,"a small, red chair  (2)",-32.2812385559082,topk,,"a small, blue chair turned around",-32.79331970214844,topk,,a small red chair,-32.1204719543457,topk,,a small red sofa,-25.41456794738769,topk,,"a small, blue sofa  ",-33.002967834472656,topk,,a small red chair,-10.294672012329102,topk,
13,a chair facing to the right,-8.361024856567383,topk,,"a small, red chair to the left",-31.96992874145508,topk,,"a small, blue chair facing backwards",-31.161365509033203,topk,,"a small, blue chair facing backwards",-31.288557052612305,topk,,"a small, blue sofa facing backwards",-32.31476211547852,topk,,a blue facing backwards,-33.073631286621094,topk,,a large chair facing forwards,-10.37610149383545,topk,
14,"a small, red chair that is facing to the right",-9.86663818359375,topk,,"a small, red chair  ",-32.236839294433594,topk,,a blue chair is facing backwards,-31.196334838867188,topk,,a large grey chair ,-30.63263702392578,topk,,a blue sofa facing backwards,-31.899763107299805,topk,,"a small, blue sofa (6) facing backwards",-33.25164031982422,topk,,"a small, red chair facing to the right",-7.607028961181641,topk,
15,a small red chair facing the right,-8.443964958190918,topk,,"a small, red chair facing  to the left",-32.68061447143555,topk,,"a small, blue chair  ",-31.63633918762207,topk,,a large chair,-29.164308547973636,topk,,a red small sofa,-31.79886054992676,topk,,"a small, blue sofa is facing backwards",-31.094003677368164,topk,,"a large, grey sofa faces forwards",-10.161819458007812,topk,
16,a small red chair facing right,-8.28282356262207,topk,,"a small, red chair, facing to the left",-29.623340606689453,topk,,"a small, blue sofa",-29.110471725463867,topk,,"a large, grey chair, facing forwards",-30.961986541748047,topk,,a small red chair,-31.451038360595703,topk,,"a small, blue sofa, facing backwards",-32.51088333129883,topk,,"a large, grey sofa""",-10.18939971923828,topk,
17,a red chair,-9.6368989944458,topk,,"a small, red chair that is facing to the left",-32.04702377319336,topk,,"a small, blue chair  facing backwards",-31.20028305053711,topk,,a large grey chair facing forward,-31.48219871520996,topk,,a red sofa facing the left,-31.260251998901367,topk,,"a blue sofa, facing backwards",-32.788944244384766,topk,,"a small, blue chair facing backwards",-9.404918670654297,topk,
18,a chair,-8.709575653076172,topk,,"a small, red, left-facing chair",-32.62575149536133,topk,,a blue chair ,-31.50215721130371,topk,,a chair,-28.34477424621582,topk,,a red sofa ,-32.1678581237793,topk,,a blue sofa that is facing backwards,-33.12439727783203,topk,,"a small, blue sofa",-10.050965309143066,topk,
19,"a small, red chair ",-9.102679252624512,topk,,"a small, red chair (2) facing to the left",-33.410491943359375,topk,,a little blue chair,-31.10883140563965,topk,,"a large, grey chair is facing forwards",-30.546274185180664,topk,,a red couch facing left,-32.17508316040039,topk,,"a small, blue sofa faces backwards",-32.77256393432617,topk,,"a large, grey, sofa, facing forwards",-10.360944747924805,topk,
20,"a red chair, facing to the right",-9.147637367248535,topk,,"a small red chair, facing to the left",-31.61016273498535,topk,,"a small, blue chair  (3)",-32.41354751586914,topk,,a large grey chair facing forwards,-28.85162734985352,topk,,"a small, red couch facing to the left",-31.65863609313965,topk,,"a small, blue sofa facing to the left",-31.773208618164062,topk,,"a  large, grey sofa facing forwards",-11.438316345214844,topk,
21,"a small, red chair facing to the right""",-10.618219375610352,topk,,"a small, red chair ",-28.986839294433597,topk,,"a small, blue chair with its back facing the viewer",-33.901710510253906,topk,,a large grey sofa,-30.446786880493164,topk,,a red sofa faces left,-32.42233657836914,topk,,"a small blue sofa, facing backwards",-32.787479400634766,topk,,"a large, grey sofa ",-7.720649719238281,topk,
22,a small red chair facing left,-9.245738983154297,topk,,"a small, red chair facing to the  left",-32.57444763183594,topk,,a small blue chair ,-32.054656982421875,topk,,"a large, grey sofa facing forwards",-30.72810173034668,topk,,a small  red sofa,-32.74335479736328,topk,,"a large, grey sofa facing forwards",-32.48137283325195,topk,,a sofa,-9.035152435302734,topk,
23,a red chair facing right,-9.25515079498291,topk,,a small red chair facing left,-32.53269577026367,topk,,"a small, blue chair facing the back of the room",-33.02739334106445,topk,,"a large, grey chair faces forwards",-31.34050750732422,topk,,"a red, small sofa facing left",-32.19088363647461,topk,,"a small, blue sofa  (6)",-33.47712326049805,topk,,a large grey chair facing forwards,-9.26455307006836,topk,
24,a red chair facing to the right,-9.461338996887209,topk,,"a small, red chair facing left",-28.884258270263672,topk,,a blue chair facing backward,-30.70143699645996,topk,,a large chair facing forward,-31.37490463256836,topk,,"a small, red  sofa facing to the left",-32.82861328125,topk,,"a small, blue sofa ",-30.260780334472656,topk,,"a large, grey sofa that is facing forwards",-10.286925315856934,topk,
25,"a small, red chair, facing to the right",-7.367471694946289,topk,,"a red chair, facing left",-32.28121566772461,topk,,"a small, blue chair facing the back",-32.934837341308594,topk,,"a small, red chair",-31.9672966003418,topk,,a sofa,-30.481704711914062,topk,,a sofa facing backwards,-33.009517669677734,topk,,"a large, grey couch facing forwards",-10.41162109375,topk,
26,"a small red chair, facing right",-9.008098602294922,topk,,a small chair facing left,-31.182849884033203,topk,,a small blue chair facing backwards,-30.91724395751953,topk,,"a large, gray chair facing forwards",-32.053218841552734,topk,,a red sofa is facing to the left,-32.07491683959961,topk,,"a small, blue sofa facing forwards",-30.72547912597656,topk,,a large grey sofa,-9.69243335723877,topk,
27,"a small, red, facing-right chair",-9.475263595581056,topk,,"a small, red chair",-26.299339294433597,topk,,"a small, blue, backwards-facing chair",-31.03493309020996,topk,,"a large, grey chair  facing forwards",-31.3333683013916,topk,,"a large, grey sofa facing forwards",-32.2470703125,topk,,"a small, blue sofa  facing backwards",-32.62861251831055,topk,,"a large, grey sofa facing forwards",-7.714749336242676,topk,
28,a small red chair  facing to the right,-9.63296127319336,topk,,"a small, red chair, facing left",-31.509721755981445,topk,,a small blue chair that is facing backwards,-32.776554107666016,topk,,"a large, grey chair facing forwards",-25.236801147460938,topk,,a red sofa is facing left,-32.00316619873047,topk,,a small blue sofa facing backward,-31.80064582824707,topk,,a large sofa facing forwards,-9.985737800598145,topk,
29,"a small, red chair to the right",-10.28311824798584,topk,,a chair facing left,-32.09278869628906,topk,,"a small, blue chair facing to the right",-31.37728500366211,topk,,"a large, grey chair facing forwards ",-28.643051147460938,topk,,"a red, small sofa facing to the left",-32.41376495361328,topk,,"a small, blue sofa facing the wall",-33.048519134521484,topk,,a large grey sofa ,-9.93462085723877,topk,
30,"a small chair, red, facing right",-10.631301879882812,topk,,a red chair facing the left,-30.66944122314453,topk,,"a small, blue, backwards chair",-32.80259323120117,topk,,"a grey, large chair facing forwards",-30.970996856689453,topk,,a red sofa facing to the left,-29.087047576904297,topk,,a small blue sofa facing backwards,-31.7432804107666,topk,,"a large,",-10.265254974365234,topk,
31,a,-8.757615089416504,topk,,"a small red chair, facing left",-32.546913146972656,topk,,"a small, blue chair ",-31.63633918762207,topk,,"a small, red chair facing to the left",-31.619930267333984,topk,,a red sofa,-28.839733123779297,topk,,"a blue, facing-backwards sofa",-32.95067596435547,topk,,"a small, red chair",-9.830560684204102,topk,
32,"a red, small chair facing right",-9.562036514282228,topk,,a small chair facing the left,-32.39678955078125,topk,,"a small, blue chair that's facing backwards",-32.19972229003906,topk,,"a large, grey chair facing forwards'",-31.885238647460938,topk,,"a small, red couch",-32.58431625366211,topk,,"a small, blue couch facing backwards",-32.126739501953125,topk,,"a large, grey facing forwards",-9.803182601928713,topk,
33,"a small, red chair is facing to the right",-9.172378540039062,topk,,"a small, red chair  facing to the left",-30.87202835083008,topk,,"a small, blue chair with its back facing us",-32.898834228515625,topk,,"a large, grey chair",-30.024627685546875,topk,,"a red sofa, facing left",-31.557865142822266,topk,,"a small, blue sofa facing downwards",-32.81922912597656,topk,,"a large, grey chair facing forwards",-8.059761047363281,topk,
34,a small chair that is red and facing to the right,-10.90878677368164,topk,,a,-30.65036392211914,topk,,"a large, grey chair facing forwards",-32.11813735961914,topk,,"a large, grey chair facing forwards""",-30.041488647460938,topk,,"a small, red chair facing to the left",-30.386451721191406,topk,,"a small, red chair facing to the left",-32.916053771972656,topk,,"a large, grey sofa facing forward",-9.807080268859863,topk,
35,"a small, red chair facing the right",-6.413187980651856,topk,,a chair facing to the left,-30.303207397460938,topk,,"a small, blue chair that is facing backwards",-30.07652282714844,topk,,a,-30.96977424621582,topk,,a,-29.052017211914062,topk,,"a small, blue sofa that faces backwards",-33.10786056518555,topk,,a large grey facing forwards,-8.764260292053223,topk,
36,"a small red chair, facing to the right",-9.423828125,topk,,"a small, red chair facing the right",-31.37666702270508,topk,,a small blue sofa,-31.36842155456543,topk,,a large grey chair is facing forwards,-31.39958381652832,topk,,a small sofa facing to the left,-30.651756286621094,topk,,"a small, blue sofa-facing backwards",-33.20548248291016,topk,,a small blue sofa facing backwards,-9.38533878326416,topk,
37,"a small, red, chair facing to the right",-10.728203773498535,topk,,"a small, red chair 1",-32.46134948730469,topk,,"a small, blue chair that faces backwards",-31.822826385498047,topk,,"a large, grey chair facing forwards in the room",-31.791160583496094,topk,,a red sofa to the left,-31.54882049560547,topk,,a small blue sofa,-33.26643371582031,topk,,"a small, red chair facing to the left",-8.46640396118164,topk,
38,a small red chair is facing to the right,-9.446436882019045,topk,,"a small,",-31.69681930541992,topk,,"a small, blue chair with its back facing you",-32.976959228515625,topk,,a small red chair facing to the right,-31.006519317626957,topk,,a little red sofa facing left,-32.16891860961914,topk,,"a small, blue sofa facing to the right",-32.73800277709961,topk,,a large gray sofa facing forwards,-9.21182918548584,topk,
