,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a green desk facing forwards, small in size",-10.360743522644045,topk,,a green desk facing right,-30.410024642944336,topk,,a green desk facing forward,-9.848876953125,topk,,a long grey table,-33.331382751464844,topk,,"a small, green desk chair facing to the right",-30.1826114654541,topk,,"a large, green chair that is facing forwards",-34.2747802734375,topk,,"a large, grey chair ",-29.289697647094727,topk,
1,"a small, green desk",-8.04529094696045,topk,,"a small green desk, facing to the right",-31.02301025390625,topk,,"a large, green table",-9.038978576660156,topk,,"a small, green desk",-32.97492218017578,topk,,"a small, green desk",-30.780038833618164,topk,,a green chair facing to the left,-33.165504455566406,topk,,"a large, grey chair faces to the left",-32.25440216064453,topk,
2,"a small, green desk facing to the right",-9.895011901855469,topk,,"a small, green desk facing the right",-29.645309448242188,topk,,"a small, green desk",-9.550960540771484,topk,,a large desk,-27.771238327026367,topk,,"a small, green chair  ",-30.95035552978516,topk,,a chair facing forwards,-30.89220428466797,topk,,"a grey, large chair facing to the left",-32.91656494140625,topk,
3,"a green desk, facing forwards",-9.224069595336914,topk,,"a small, green desk",-25.84648895263672,topk,,"a large, green desk  |   facing forwards",-13.013910293579102,topk,,"a small, green desk facing to the right",-32.129295349121094,topk,,"a small, green desk facing to the right",-28.00692749023437,topk,,"a large, green chair",-27.05831718444824,topk,,"a small, green desk facing forwards",-32.98537063598633,topk,
4,a green desk facing forwards in the room,-9.34641170501709,topk,,"a small, green desk facing to the right",-22.453184127807617,topk,,"a large, green desk  |  facing forwards",-13.23633098602295,topk,,"a grey, large desk facing left",-32.81578826904297,topk,,"a large, grey chair facing to the left",-31.395591735839844,topk,,"a large, green chair ",-30.00362968444824,topk,,a grey chair,-27.66330337524414,topk,
5,"a small, green desk facing forwards",-8.002967834472656,topk,,"a small, green desk (2)",-31.35094451904297,topk,,"a large, green, forward-facing desk",-10.47793960571289,topk,,"a large, grey chair facing to the left",-30.56956672668457,topk,,"a small, green chair",-24.90348052978516,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,a large grey chair,-32.73762512207031,topk,
6,a green desk facing forwards in a room,-10.212669372558594,topk,,a desk facing to the right,-28.097291946411133,topk,,"a green desk, facing forwards",-10.198009490966797,topk,,"a small, green desk facing forwards",-31.077808380126957,topk,,"a small, green desk facing forwards",-30.95690155029297,topk,,"a large, green chair is facing forwards",-31.51034927368164,topk,,"a large, grey desk",-31.03498268127441,topk,
7,a desk facing forwards,-8.129983901977539,topk,,"a small, green desk faced to the right",-30.999486923217773,topk,,"a small, green desk facing forwards",-7.78228759765625,topk,,"a desk, facing to the left",-33.0095329284668,topk,,"a small, green chair 5",-30.895492553710938,topk,,a green chair is facing forwards,-33.065067291259766,topk,,"a large grey chair, facing to the left",-33.33171844482422,topk,
8,"a small, green desk 1",-9.052030563354492,topk,,"a small, green desk, facing to the right",-31.227413177490234,topk,,"a large, green desk faced forwards",-10.48091983795166,topk,,a grey chair,-30.87472152709961,topk,,a green chair facing the right,-30.20379638671875,topk,,"a large, green chair facing the camera",-33.394500732421875,topk,,a large grey chair facing to the left,-28.190393447875977,topk,
9,a small green desk facing the front,-10.083420753479004,topk,,"a small, green desk that is facing to the right",-31.466596603393555,topk,,"a large, green desk  (3)",-10.146334648132324,topk,,a large grey chair facing to the left,-32.24714660644531,topk,,"a small, green chair is facing to the right",-30.06394386291504,topk,,"a large, green chair that faces forwards",-33.41900634765625,topk,,"a large grey chair facing to the left""",-33.112266540527344,topk,
