,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-8.607723236083984,topk,,"a large, blue chair  facing backwards",-8.829645156860352,topk,,"a large, green chair facing to the left",-26.6898136138916,topk,,"a large, green chair facing to the left",-8.674567222595215,topk,,"a large, blue fan""",-9.55140209197998,topk,,"a large, green chair facing to the left",-29.318010330200195,topk,,"a large, green chair facing to the left",-7.579447269439697,topk,
1,a blue chair to the left,-8.866768836975098,topk,,"a large, blue chair facing backwards""",-6.932544708251953,topk,,"a large, green chair that is facing to the left",-34.4544677734375,topk,,"a small, grey chair, facing forwards",-8.440211296081543,topk,,a large blue fan facing backwards,-6.734148979187012,topk,,"a green fan, facing to the left",-30.99612236022949,topk,,"a grey, small fan facing forwards",-9.192120552062988,topk,
2,a big blue chair facing left,-9.09671688079834,topk,,"a large, blue chair is facing backwards",-8.551778793334961,topk,,a chair facing to the left,-29.91328239440918,topk,,"a small, grey chair facing forward",-10.7775297164917,topk,,a large blue fan ,-8.489652633666992,topk,,"a large, green fan  facing to the left",-30.214847564697266,topk,,a large blue fan facing backwards,-8.88805103302002,topk,
3,"a large blue chair facing left""",-8.96020793914795,topk,,"a large, blue chair facing backwards",-2.120044708251953,topk,,"a chair, green, large",-31.14225959777832,topk,,"a small, grey chair  facing forwards",-9.55508518218994,topk,,a large blue fan,-6.333402156829834,topk,,a green fan is facing to the left,-31.86695098876953,topk,,a small grey fan is facing forwards,-9.466974258422852,topk,
4,a large blue chair facing left in the room,-9.28266143798828,topk,,"a large, blue chair facing backwards,",-9.623879432678224,topk,,a green chair to the left,-30.74830818176269,topk,,a grey chair,-5.2484049797058105,topk,,"a large, blue fan facing backward",-8.04344367980957,topk,,"a large, green fan ",-29.66803741455078,topk,,a small gray fan facing forwards,-9.329072952270508,topk,
5,"a blue, large chair facing left",-9.329008102416992,topk,,"a large, blue chair facing forwards",-9.644512176513672,topk,,a green chair is facing to the left,-31.17530632019043,topk,,"a small, grey chair faces forwards",-9.50727653503418,topk,,"a large, blue fan (5)",-10.296324729919434,topk,,a large green fan to the left,-31.091642379760746,topk,,"a small, grey fan ",-7.370258331298828,topk,
6,"a large, blue chair facing left",-6.103921890258789,topk,,a large blue chair facing backward,-8.585329055786133,topk,,a large green chair facing the left,-30.273038864135746,topk,,"a large, blue chair facing backwards",-10.53614616394043,topk,,"a large, blue chair facing backwards",-10.566637992858888,topk,,a large fan facing to the left,-31.1528434753418,topk,,"a large, blue chair facing backwards",-10.098485946655272,topk,
7,a large blue chair facing left ,-7.968020439147949,topk,,"a large, blue chair facing backwards in a room",-9.877603530883787,topk,,"a large, green chair""",-31.42795181274414,topk,,a small grey chair  facing forwards,-10.11011028289795,topk,,a small grey fan facing forwards,-8.579723358154297,topk,,a green fan ,-31.027050018310547,topk,,"a small, grey fan is facing forwards",-8.780533790588379,topk,
8,"a large, blue chair  facing to the left",-8.468351364135742,topk,,"a large, blue chair facing backwards <|im_sep|>",-11.36439037322998,topk,,"a large, green chair, facing to the left",-32.38001251220703,topk,,a small-grey-chair-facing-forwards,-9.85726261138916,topk,,"a large, blue fan faces backwards",-9.764013290405272,topk,,"a large, green fan",-29.67584991455078,topk,,a small grey fan facing forwards,-7.872479438781738,topk,
9,a large blue chair facing to the left ,-8.639961242675781,topk,,a blue chair facing backwards,-6.311322212219238,topk,,"a large, green chair  facing to the left",-30.909555435180664,topk,,a green chair,-10.240423202514648,topk,,a large blue fan facing to the right,-10.228687286376951,topk,,a large green fan facing the left,-30.827754974365234,topk,,a large green fan,-9.338285446166992,topk,
