,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-4.115561485290527,topk,,a blue chair facing backwards,-31.189462661743164,topk,,"a large, green, chair facing to the left",-32.80215072631836,topk,,"a small, grey chair facing forwards,",-30.269672393798828,topk,,"a large, blue fan that is facing backwards",-9.85422134399414,topk,,a fan facing to the left,-8.160222053527832,topk,,"a small, grey fan face forwards",-10.188976287841797,topk,
1,"a large, blue chair, facing to the left",-7.753546237945557,topk,,"a large, blue chair facing backwards  (2)",-31.48236656188965,topk,,a chair that is green and large and facing to the left,-33.30409622192383,topk,,a small grey chair,-31.23004531860352,topk,,"a large, blue fan facing backwards ",-6.489983558654785,topk,,a green chair facing to the left,-10.258858680725098,topk,,"a small, grey fan is facing forwards",-8.795905113220215,topk,
2,a large blue chair ,-8.33639144897461,topk,,"a large, blue chair facing backwards <|user|>",-33.326210021972656,topk,,"a large, green, left-facing chair",-32.45014953613281,topk,,a small grey fan facing forwards,-31.292293548583984,topk,,"a large, blue fan is in the room",-9.635503768920898,topk,,"a large, green chair",-10.094411849975586,topk,,a small grey fan facing forwards,-7.892303943634033,topk,
3,a large blue chair facing to the left,-9.070887565612791,topk,,a large blue chair facing to the left,-31.482511520385746,topk,,"a large, green chair",-32.24799728393555,topk,,a large blue chair facing to the left,-30.837968826293945,topk,,"a large, blue fan",-3.2688820362091064,topk,,a large green fan to the left,-9.10268497467041,topk,,a small grey fan  facing forwards,-9.45960521697998,topk,
4,"a large, blue chair facing to the left in the room",-9.192364692687988,topk,,a large blue chair facing backward,-30.502729415893555,topk,,a large blue chair facing to the left,-32.107940673828125,topk,,a small grey chair facing forwards,-30.91128158569336,topk,,a large fan facing backwards,-6.978559494018555,topk,,a green fan faces left,-10.17483901977539,topk,,"a large, green chair",-9.936890602111816,topk,
5,a big blue chair facing left,-8.33907699584961,topk,,"a large, blue chair facing backwards  ",-30.805316925048828,topk,,"a large, green chair  (3)",-32.495086669921875,topk,,a small grey chair facing forward,-29.78249168395996,topk,,a large fan,-8.268098831176758,topk,,a green fan facing to the left,-9.153848648071287,topk,,a large blue chair facing to the left,-10.475685119628906,topk,
6,a blue chair facing the left,-7.617229461669922,topk,,a large blue chair facing backwards ,-30.738285064697266,topk,,"a large, green chair ",-31.115184783935547,topk,,a grey chair,-26.715763092041016,topk,,"a large, blue fan  (5)",-9.67412567138672,topk,,a green fan ,-9.964160919189451,topk,,"a small, grey fan""",-9.491433143615724,topk,
7,a large chair facing to the left,-8.594073295593262,topk,,a chair facing backwards,-30.12691307067871,topk,,a small grey chair facing forwards,-32.48303985595703,topk,,"a small, grey chair",-25.67905807495117,topk,,"a large, blue fan facing backward",-8.057746887207031,topk,,a green fan is facing to the left,-10.152850151062012,topk,,a small grey chair facing forwards,-8.781536102294922,topk,
8,a large blue chair is facing left,-8.974369049072266,topk,,"a large, blue chair, facing backwards",-30.167591094970703,topk,,"a chair that is large, green, and facing to the left",-33.04720687866211,topk,,a small grey chair is facing forwards,-30.181865692138672,topk,,"a large, blue chair facing to the left",-9.762078285217283,topk,,"a large, green fan, facing left",-10.224647521972656,topk,,a grey fan facing forward,-9.637798309326172,topk,
9,"a large, blue chair facing left",-6.162247180938721,topk,,"a large, blue fan",-31.132383346557617,topk,,a green chair,-25.273481369018555,topk,,a small chair,-29.42485237121582,topk,,"a large, blue fan facing backwards",-2.724359035491944,topk,,"a large, green fan  facing to the left",-9.077078819274902,topk,,a blue fan facing backwards,-9.292988777160645,topk,
10,a large blue chair,-8.47701644897461,topk,,"a large, blue chair facing backwards 2",-31.39295959472656,topk,,"a large, green chair""",-31.388622283935547,topk,,"a large, blue fan",-31.669437408447266,topk,,"a small, grey fan facing forwards",-6.768331050872803,topk,,"a large, green fan facing to the left",-1.7704144716262815,topk,,"a small, grey chair",-6.830904006958008,topk,
11,"a chair, blue, large, facing left",-9.14380168914795,topk,,"a large, blue chair facing backward",-30.277143478393555,topk,,"a small, grey chair",-31.02672004699707,topk,,"a small, gray chair facing forwards",-30.949037551879883,topk,,"a large, blue fan facing forwards",-8.667121887207031,topk,,"a small, grey fan facing forwards",-10.22500991821289,topk,,a grey fan is facing forwards,-10.1385498046875,topk,
12,a large chair,-8.922929763793945,topk,,"a large, blue chair facing to the left",-30.472002029418945,topk,,a large chair facing to the left,-32.98907470703125,topk,,"a small, grey chair that is facing forwards",-31.564233779907227,topk,,"a large, blue fan facing backwards in the room",-8.689873695373535,topk,,"a large, green fan facing the left",-8.319525718688965,topk,,"a small grey fan, facing forwards",-9.771678924560549,topk,
13,"a large, blue chair facing to the left",-3.017529010772705,topk,,"a large, blue chair facing backwards,",-31.680316925048828,topk,,"a large chair, green in color, facing to the left",-33.131195068359375,topk,,"a small, grey chair facing forwards ",-27.933734893798828,topk,,"a large, blue fan facing to the left",-9.702330589294434,topk,,"a large, green fan facing left",-7.82286262512207,topk,,"a small, grey fan ",-7.335182189941406,topk,
14,a large blue chair facing left,-7.812198162078857,topk,,"a large, blue fan facing backwards",-29.29513931274414,topk,,a large chair,-31.280733108520508,topk,,"a small, grey chair facing forwards  (4)",-32.824806213378906,topk,,"a large, blue fan facing backwards in a room",-10.197524070739746,topk,,"a large, green fan",-4.528368949890137,topk,,"a large, blue chair facing to the left",-7.712605953216553,topk,
15,"a large, blue chair is facing to the left",-9.157937049865724,topk,,"a small, grey fan facing forwards",-31.05635643005371,topk,,"a large, blue chair facing to the left",-30.455453872680664,topk,,"a large, blue chair facing to the left",-28.676250457763672,topk,,"a large, blue chair facing backwards",-9.7765474319458,topk,,a blue fan,-9.469348907470703,topk,,a small grey fan facing to the front,-10.478763580322266,topk,
16,a large chair facing left,-8.642316818237305,topk,,"a large, blue chair facing backwards ",-27.250629425048828,topk,,"a large chair facing to the left, colored green",-33.01576232910156,topk,,"a small, grey chair is facing forwards",-29.80841636657715,topk,,a blue fan,-4.658350944519043,topk,,a small grey fan,-9.84349250793457,topk,,"a small, grey fan facing forwards",-6.371562480926514,topk,
17,a blue chair ,-9.135350227355955,topk,,"a large, blue chair facing backwards to distinguish from other objects",-33.63075637817383,topk,,"a large, green fan facing to the left",-32.25910949707031,topk,,"a small, grey fan facing forwards",-30.13959503173828,topk,,"a large, blue fan facing backwards;",-10.239983558654783,topk,,a green fan facing the left,-8.439299583435059,topk,,"a large, green fan facing to the left",-5.990015029907227,topk,
18,"a large, blue chair facing the left",-6.655251979827881,topk,,"a large, blue chair facing backwards",-24.117815017700195,topk,,"a chair, green, large, facing left",-31.93136978149414,topk,,"a grey, small chair facing forwards",-30.2746639251709,topk,,"a large, blue fan""",-9.557944297790527,topk,,"a large, green fan is facing to the left",-9.281160354614258,topk,,a fan facing forwards,-8.512392044067383,topk,
19,a large blue chair facing the left,-8.64464282989502,topk,,"a large, blue chair facing backwards'",-31.117816925048828,topk,,a big green chair facing left,-31.98097419738769,topk,,"a small, grey chair, facing forwards",-30.283447265625,topk,,a large blue fan,-3.762258768081665,topk,,"a large, green fan, facing to the left",-7.653581142425537,topk,,"a large, blue fan facing backwards",-10.31053066253662,topk,
20,a large blue chair is facing to the left,-9.025737762451172,topk,,"a large, blue chair is facing backwards",-30.73176383972168,topk,,"a chair, green, facing left",-32.0572509765625,topk,,"a small, grey chair faces forwards",-31.24748039245605,topk,,"a large, blue fan facing backwards""",-6.888421058654785,topk,,a large green chair facing to the left,-10.447004318237305,topk,,"a large, green fan",-8.80780029296875,topk,
