,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.974761009216309,topk,,"a large, grey chair ",-7.006994247436523,topk,,"a large, red chair facing the opposite direction of the other chairs",-13.20432949066162,topk,,"a large, grey chair facing backwards",-28.740694046020508,topk,,"a large, grey desk face forwards",-31.92632293701172,topk,,"a large, red desk with its back facing the viewer",-11.55181884765625,topk,,"a large, grey desk facing backwards",-31.48455619812012,topk,
1,a grey chair ,-8.746800422668457,topk,,a large gray chair facing forwards,-10.220160484313965,topk,,"a large, grey chair facing backwards",-10.010958671569824,topk,,a small grey chair,-30.11031913757324,topk,,a grey desk facing forwards ,-31.866607666015625,topk,,"a large, red desk""",-9.930927276611328,topk,,"a small, grey desk faced backwards",-32.41877365112305,topk,
2,"a large, grey, backwards chair",-9.76828384399414,topk,,a chair facing forwards,-7.419580936431885,topk,,"a large, red chair faces backwards",-10.564504623413086,topk,,"a grey, small chair facing backwards",-33.282020568847656,topk,,a chair facing forwards,-31.829587936401367,topk,,"a large, red desk facing the opposite direction of the other objects",-13.762532234191896,topk,,"a large, grey chair facing backwards",-30.94728660583496,topk,
3,"a large, grey chair facing backwards",-7.003012180328369,topk,,"a large, grey chair facing backwards",-9.210869789123535,topk,,"a large, red chair facing",-10.404173851013184,topk,,a ,-31.89790916442871,topk,,a large desk,-29.349754333496094,topk,,a large desk,-8.872849464416504,topk,,a desk facing backwards,-31.272615432739254,topk,
4,a grey chair that is facing backwards,-9.886544227600098,topk,,a large grey chair facing the front,-10.652355194091797,topk,,"a large, red chair  (3)",-10.476272583007812,topk,,"a small, grey desk ",-32.25325012207031,topk,,"a large grey desk facing forwards""",-31.564210891723636,topk,,a desk facing backwards,-7.615888595581055,topk,,a small grey chair,-31.928163528442383,topk,
5,a backwards grey chair,-7.428481578826904,topk,,"a large grey chair, facing forwards",-10.162513732910156,topk,,a large chair facing backwards,-9.83473777770996,topk,,a small grey chair facing forwards,-31.65121841430664,topk,,"a large desk, facing forwards",-31.41207695007324,topk,,"a large, red desk, facing backwards",-7.241573333740234,topk,,"a small, grey desk is facing backwards",-30.580705642700195,topk,
6,"a large, grey chair, facing backwards",-7.483480930328369,topk,,"a large, grey chair that is facing forwards",-8.885899543762207,topk,,"a large, red chair facing backwards",-1.372923731803894,topk,,a small grey chair face backwards,-32.23624420166016,topk,,"a large, grey desk, facing forwards",-29.504653930664062,topk,,a red desk facing backwards,-6.316671371459961,topk,,"a small, grey desk facing the wall",-32.10879135131836,topk,
7,a grey chair,-9.457737922668455,topk,,a forward-facing grey chair,-9.55587387084961,topk,,"a large, red chair (3)",-10.19086742401123,topk,,"a  small, grey chair  facing backwards",-32.78474044799805,topk,,"a large, grey desk",-25.18516159057617,topk,,"a large, red table facing backwards",-10.129600524902344,topk,,"a small, grey desk ",-28.610754013061523,topk,
8,a large grey chair,-8.677807807922363,topk,,a large grey chair facing forwards in the room,-10.161812782287598,topk,,"a small, grey chair",-10.45492935180664,topk,,a grey desk facing backwards,-30.65822029113769,topk,,a desk facing forwards,-28.612762451171875,topk,,"a large, red chair facing backwards",-7.519103527069092,topk,,"a small, grey desk  facing backwards",-30.94850349426269,topk,
9,"a large, grey chair that is facing backwards",-8.757830619812012,topk,,a backwards grey chair,-10.256756782531738,topk,,a chair facing backwards,-10.156545639038086,topk,,a small grey chair ,-29.72750663757324,topk,,"a  large, grey desk facing forwards",-30.24001884460449,topk,,"a large, red desk that is facing backwards",-9.632279396057127,topk,,a grey desk facing backwards,-30.354999542236328,topk,
10,a large grey chair facing the opposite direction of the other chairs,-13.300904273986816,topk,,a grey chair,-9.10271167755127,topk,,"a red, large chair facing backwards",-10.389314651489258,topk,,"a large, red chair facing backwards",-29.30876922607422,topk,,"a large, grey desk  ",-30.90391159057617,topk,,a chair facing backwards,-9.747990608215332,topk,,a small chair facing backwards,-31.80702781677246,topk,
11,a large grey chair ,-8.052807807922363,topk,,a large chair facing forwards,-7.949024677276611,topk,,"a large, red, facing-backwards chair",-11.254694938659668,topk,,"a small, grey chair",-23.00470352172852,topk,,a large grey desk ,-30.89734268188477,topk,,"a large, red desk  facing backwards",-8.275989532470703,topk,,"a large, red chair facing backwards",-32.57644271850586,topk,
12,a large grey chair 1,-9.318475723266602,topk,,"a  large, grey chair facing forwards",-8.828179359436035,topk,,a large red chair facing backwards,-4.462203979492188,topk,,"a small, grey, backwards-facing chair",-31.399829864501957,topk,,a large grey desk  facing forwards,-31.279279708862305,topk,,"a large, red desk facing backward",-7.451759815216064,topk,,"a small, grey chair",-30.56720542907715,topk,
13,"a large, grey chair  facing backwards",-9.577751159667969,topk,,a large grey chair facing forwards ,-8.21209716796875,topk,,a large chair,-8.98963451385498,topk,,a chair facing backwards,-30.125337600708008,topk,,a large grey desk is facing forwards,-31.94142723083496,topk,,"a large, red desk (6)",-9.959577560424805,topk,,a chair facing backwards,-31.10346794128418,topk,
14,"a large, grey chair, backwards",-10.4122896194458,topk,,"a large grey chair facing forwards""",-10.21209716796875,topk,,a large red chair,-6.376821517944336,topk,,a small grey chair turned around,-32.03335189819336,topk,,"a large, grey desk  facing forwards",-29.004295349121094,topk,,a large desk facing backwards,-9.801031112670898,topk,,"a small, grey desk, facing backwards",-29.738725662231445,topk,
15,a large grey facing backwards chair,-8.747859001159668,topk,,a large chair,-10.056476593017578,topk,,a small grey chair facing backwards,-10.527666091918944,topk,,a small grey facing backwards chair,-32.05729675292969,topk,,a large grey desk facing forwards in the room,-32.14054870605469,topk,,"a large, red desk facing",-10.186135292053224,topk,,a small grey chair facing backwards,-29.37645530700684,topk,
