,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a green small desk facing forwards,-30.20509529113769,topk,,"a large, green desk facing to the right",-8.080897331237793,topk,,"a large,",-10.579401016235352,topk,,a large desk,-32.45572662353516,topk,,a chair facing to the right,-8.483295440673828,topk,,"a large, green chair facing to the left",-32.79707717895508,topk,,"a large, grey chair to the left of the room",-12.201987266540527,topk,
1,a small desk facing forwards,-26.41082000732422,topk,,a green desk facing the right,-9.709351539611816,topk,,a small desk facing forwards,-11.038887977600098,topk,,"a large grey desk, facing to the left",-32.47507095336914,topk,,"a small, green chair  facing to the right",-8.571527481079102,topk,,"a large, green chair  ",-33.019256591796875,topk,,a grey chair facing left,-7.531326293945312,topk,
2,a desk,-30.16376495361328,topk,,"a small, green desk facing to the right of the room",-9.107526779174805,topk,,a desk,-8.870912551879883,topk,,"a large desk, grey in color, facing to the left",-32.61143112182617,topk,,"a  small, green chair facing to the right",-10.53844928741455,topk,,a large green chair is facing forwards,-33.288597106933594,topk,,"a large, grey chair facing the left",-8.381858825683594,topk,
3,a small green desk facing to the right,-30.49671745300293,topk,,a small green desk facing to the right,-9.407398223876951,topk,,a large green desk facing to the left,-11.012840270996094,topk,,"a grey, large desk facing left",-32.81578826904297,topk,,"a small, green chair (5)",-11.32923984527588,topk,,a large green chair facing to the front,-33.26600646972656,topk,,"a  large, grey chair facing to the left",-10.662050247192385,topk,
4,"a small, green desk facing forwards'",-29.833345413208008,topk,,a desk facing to the right,-6.753542423248291,topk,,a large green desk  facing forwards,-9.769688606262209,topk,,a large green desk facing to the left,-32.84642791748047,topk,,a small green chair ,-10.730956077575684,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,a chair facing to the left,-10.675710678100586,topk,
5,a little green desk facing forward,-30.5502872467041,topk,,a desk facing right,-9.03217887878418,topk,,"a large, grey desk",-10.783343315124512,topk,,"a grey, large desk facing to the left",-32.00733947753906,topk,,a small green desk facing to the right,-11.351370811462402,topk,,"a  large, green chair facing forwards",-32.1609001159668,topk,,a grey chair facing the left,-9.603790283203123,topk,
6,"a small, green desk facing forwards in a room",-29.328577041625977,topk,,a small green desk facing the right,-7.960010528564453,topk,,a green chair facing forwards,-10.82176113128662,topk,,a grey chair,-32.95890045166016,topk,,"a small, green chair 5",-11.230891227722168,topk,,a green chair facing forwards,-28.92284774780273,topk,,"a large, grey, chair facing to the left",-10.929966926574709,topk,
7,a small green desk ,-29.400909423828125,topk,,a desk facing the right,-9.896890640258787,topk,,a large green desk facing forwards,-11.563932418823242,topk,,a large grey desk facing left,-29.54146194458008,topk,,"a small, green chair, facing to the right",-8.211901664733887,topk,,a large green chair facing to the right,-33.1024169921875,topk,,"a large, grey chair face to the left",-11.237563133239746,topk,
8,a small,-30.305822372436523,topk,,"a small, green desk facing to the right'",-9.228060722351074,topk,,"a  large, green desk  facing forwards",-11.163811683654783,topk,,a large desk facing to the left,-29.35297393798828,topk,,a green desk chair facing to the right,-9.930704116821287,topk,,a big green chair facing forward,-32.619956970214844,topk,,a grey chair,-7.778751373291016,topk,
9,a small desk,-28.31230354309082,topk,,a small desk,-9.986363410949709,topk,,a large green desk facing to the front,-11.033411026000977,topk,,"a large, grey desk",-23.66344451904297,topk,,"a small, green chair facing  to the right",-10.841066360473633,topk,,a large green desk facing forwards,-33.445587158203125,topk,,"a large, grey chair faced to the left",-10.717280387878418,topk,
10,"a small, green desk  ",-30.533485412597656,topk,,a small desk facing to the right,-7.213443279266357,topk,,"a large, green desk",-1.4452286958694458,topk,,"a  large, grey desk facing to the left",-31.723552703857425,topk,,a small,-10.68844223022461,topk,,"a large, green chair is facing forwards",-31.51034927368164,topk,,a green chair facing forwards,-10.364741325378418,topk,
11,"a small, green desk facing forwards, ",-30.166858673095703,topk,,a small green desk facing right,-7.215271949768066,topk,,a large green facing forwards desk,-11.067056655883787,topk,,a large green desk facing forwards,-30.357666015625,topk,,"a small, green chair""",-10.708166122436523,topk,,a green chair facing forwards in the room,-33.04939651489258,topk,,"a large, grey chair facing left",-8.067288398742676,topk,
12,a desk facing forwards,-28.89951515197754,topk,,a green desk facing right,-8.265849113464355,topk,,a large green desk is facing forwards,-9.6624116897583,topk,,"a large, green desk",-33.05255508422852,topk,,a green chair to the right,-10.638427734375,topk,,"a large, green chair facing to the right",-31.872055053710938,topk,,"a large, grey desk facing to the left",-7.851381778717041,topk,
13,"a small green desk, facing forwards",-29.41836929321289,topk,,"a small, green desk ",-7.276175498962402,topk,,a large green desk ,-11.060365676879885,topk,,"a large desk, grey in color, facing left",-34.367881774902344,topk,,"a small, green chair ",-7.051915645599365,topk,,a large chair facing forwards,-30.49567413330078,topk,,a grey chair ,-10.841251373291016,topk,
14,"a small, green desk ",-27.611610412597656,topk,,a small desk facing right,-8.413561820983887,topk,,a green table,-10.189329147338867,topk,,a large green desk,-32.18714904785156,topk,,a small chair facing to the right,-9.172883987426758,topk,,a green chair facing forwards ,-32.430660247802734,topk,,a large grey chair facing to the left,-11.53641414642334,topk,
15,a small green desk  facing forwards,-29.85392951965332,topk,,"a small, green desk is facing to the right",-9.848675727844238,topk,,a desk facing forwards,-8.691246032714844,topk,,a big grey desk facing left,-32.786983489990234,topk,,"a small, green chair",-4.036290168762207,topk,,"a large, green desk chair facing forwards",-31.555774688720703,topk,,a large grey chair ,-10.73957633972168,topk,
16,"a small, green desk facing forwards is in the room",-30.04186248779297,topk,,"a small, green desk, facing to the right",-9.89993953704834,topk,,"a large green desk, facing forwards",-11.407718658447266,topk,,"a large, grey table",-31.92906951904297,topk,,a small green chair facing to the right,-9.29496955871582,topk,,a large green chair  facing forwards,-33.23239517211914,topk,,a large gray chair facing to the left,-10.824477195739746,topk,
17,"a small, green desk facing forwards 1",-30.048555374145508,topk,,"a small, green desk facing to the right in the room",-10.704771041870115,topk,,a large green desk that is facing forwards,-10.920673370361328,topk,,a large grey desk facing to the left,-27.51199722290039,topk,,a small chair facing right,-10.7297945022583,topk,,a large green chair facing the front,-31.97264671325684,topk,,"a grey, large chair facing to the left",-11.530961990356444,topk,
18,a green desk facing forwards,-26.26764297485352,topk,,a green desk facing to the right,-6.940986156463623,topk,,a large,-10.452936172485352,topk,,a large desk facing the left,-32.34776306152344,topk,,"a small, green desk chair facing to the right",-9.315313339233398,topk,,"a large, green chair facing forward",-32.41123580932617,topk,,a large chair facing to the left,-9.12690544128418,topk,
19,"a small, green desk facing forwards  ",-30.200532913208008,topk,,a small green desk to the right,-8.650620460510254,topk,,a forward-facing green desk,-10.604225158691406,topk,,a large gray desk facing left,-32.96925735473633,topk,,"a small, green chair that is facing to the right",-13.988290786743164,topk,,a green desk chair facing forwards,-32.026458740234375,topk,,"a large, grey chair is facing to the left",-9.743438720703123,topk,
