,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a green desk facing forwards, small in size",-31.130273818969727,topk,,"a large, green desk facing to the right",-8.080897331237793,topk,,a large desk,-7.0082688331604,topk,,a desk,-29.855091094970703,topk,,a chair facing to the right,-8.483295440673828,topk,,"a large, green chair facing to the left",-32.78063201904297,topk,,a grey chair facing left,-10.785446166992188,topk,
1,a green small desk facing forwards,-29.39976692199707,topk,,a green desk facing the right,-9.709351539611816,topk,,"a large, green desk facing to the right",-10.453041076660156,topk,,a desk facing left,-31.24716186523437,topk,,"a small, green chair  facing to the right",-8.571527481079102,topk,,"a large, green chair  ",-33.019256591796875,topk,,"a large, grey chair facing the left",-9.921491622924805,topk,
2,a small desk facing forwards,-26.41082000732422,topk,,"a small, green desk, facing to the right, in the room",-12.373908996582031,topk,,"a large desk, green, facing forwards",-10.44997787475586,topk,,"a large, grey desk faced to the left",-31.849609375,topk,,"a  small, green chair facing to the right",-11.311664581298828,topk,,a large green chair is facing forwards,-33.288597106933594,topk,,"a  large, grey chair facing to the left",-9.747920989990234,topk,
3,a desk,-30.16376495361328,topk,,a small green desk facing to the right,-10.229775428771973,topk,,a large green desk facing to the left,-11.030200958251951,topk,,"a large, grey desk, facing to the left",-32.3450813293457,topk,,a small green chair ,-10.730956077575684,topk,,"a large,",-33.49983215332031,topk,,"a large, grey chair face to the left",-10.360734939575195,topk,
4,a small green desk facing to the right,-30.49637031555176,topk,,"a  small, green desk facing to the right",-10.084959030151367,topk,,a large green desk  facing forwards,-10.37734031677246,topk,,"a large desk, grey in color, facing to the left",-32.61725234985352,topk,,a small green desk facing to the right,-10.334102630615234,topk,,a large green chair facing to the front,-33.26600646972656,topk,,a chair facing to the left,-10.675710678100586,topk,
5,a green desk is facing forwards,-30.707298278808597,topk,,a desk facing to the right,-10.137892723083496,topk,,a green desk facing forward,-9.848876953125,topk,,"a grey, large desk facing to the left",-32.6050910949707,topk,,"a small, green chair, facing to the right",-8.211901664733887,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,a grey chair to the left,-10.952627182006836,topk,
6,a small green desk ,-29.439624786376957,topk,,a small green desk facing the right,-7.960010528564453,topk,,"a large desk, facing forwards",-9.08361530303955,topk,,a desk facing to the left,-29.203866958618164,topk,,a green desk chair facing to the right,-9.930704116821287,topk,,"a  large, green chair facing forwards",-32.1609001159668,topk,,a grey chair facing the left,-11.25723648071289,topk,
7,a small,-30.305822372436523,topk,,a small green desk ,-10.227161407470703,topk,,a large green desk facing forwards,-4.561354637145996,topk,,"a large, grey desk;",-32.15972137451172,topk,,"a small, green chair facing  to the right",-10.841066360473633,topk,,a green chair facing forwards,-32.42803955078125,topk,,"a large, grey, chair facing to the left",-11.402088165283203,topk,
8,a small desk,-28.31230354309082,topk,,a desk facing the right,-9.896890640258787,topk,,a large green desk facing forwards in the room,-9.439741134643556,topk,,"a  large, grey desk facing to the left",-31.723552703857425,topk,,a small,-10.68844223022461,topk,,a large green chair facing to the right,-32.45350646972656,topk,,a grey chair,-10.841251373291016,topk,
9,"a small, green desk that is facing forwards",-30.69245719909668,topk,,a small,-10.177034378051758,topk,,"a large, green desk",-9.924856185913086,topk,,a large desk facing to the left,-32.135345458984375,topk,,"a small, green chair""",-10.708166122436523,topk,,a big green chair facing forward,-32.619956970214844,topk,,"a large, grey chair faced to the left",-11.42304515838623,topk,
10,"a small, green desk  ",-30.53357315063477,topk,,"a large, grey desk facing to the left",-10.87135887145996,topk,,"a large, green desk is facing forwards",-9.138150215148926,topk,,"a large, grey desk",-25.36284446716309,topk,,a green chair to the right,-10.638427734375,topk,,a green chair facing the front,-33.53181457519531,topk,,a Grey chair,-10.612722396850586,topk,
