,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small blue fan facing to the left,-25.776386260986328,topk,,"a small, blue fan facing to the left",-10.76298713684082,topk,,"a small, blue fan facing to the left",-8.375683784484863,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,"a small, green sofa  (5)",-30.357372283935547,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a small, blue fan facing to the left",-30.745445251464844,topk,
1,a fan facing to the left,-30.700424194335938,topk,,a fan facing to the left,-10.793657302856444,topk,,a fan facing to the left,-10.056473731994627,topk,,a large fan is red and facing backwards,-31.141876220703125,topk,,a green sofa is facing left,-30.74138069152832,topk,,"a large, blue sofa faced to the left",-32.62948226928711,topk,,"a large, red sofa facing the opposite direction of the others",-33.95917892456055,topk,
2,"a small blue fan, facing left",-29.366193771362305,topk,,a small blue fan facing to the left,-10.978910446166992,topk,,"a large, blue fan-facing to the left",-11.043465614318848,topk,,"a small, green fan",-30.399333953857425,topk,,"a small, green sofa faced to the left",-31.760608673095703,topk,,"a large, blue sofa is facing to the left",-49.25235748291016,topk,,"a large, red sofa facing the opposite direction of the other furniture",-34.65475845336914,topk,
3,a small blue fan facing to the left ,-29.776386260986328,topk,,"a small, green fan",-2.062641859054565,topk,,"a  large, blue fan facing to the left",-9.67900276184082,topk,,"a large fan, facing backwards",-30.91864776611328,topk,,"a small, green sofa faces left",-30.804492950439453,topk,,"a large, blue sofa (6)",-32.69304656982422,topk,,a large sofa facing backwards,-28.32720375061035,topk,
4,a small blue fan is facing left,-30.87238502502441,topk,,"a green fan""",-10.44625186920166,topk,,"a large, blue fan faces to the left",-9.109834671020508,topk,,a large fan that is red in color and facing backwards,-31.357929229736328,topk,,a green sofa ,-30.042333602905277,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,a large red sofa facing to the right,-32.709251403808594,topk,
5,a small fan facing left,-28.917245864868164,topk,,"a small fan, green",-9.950889587402344,topk,,"a large, blue fan, facing left",-9.5515718460083,topk,,a large blue fan facing to the left,-31.242074966430664,topk,,"a small, green sofa is facing to the left in the room",-32.336875915527344,topk,,"a large, blue sofa 6",-31.63119125366211,topk,,"a large, red sofa facing the opposite direction",-33.33737564086914,topk,
6,a small blue fan is in the room,-30.98381996154785,topk,,a green fan facing to the left,-7.076199531555176,topk,,"a small, green fan facing to the left",-9.44381046295166,topk,,"a red, facing-backwards fan",-31.291391372680664,topk,,"a green sofa, facing to the left",-29.719165802001957,topk,,a large blue sofa  facing to the left,-31.443084716796875,topk,,a large red sofa facing backward,-30.365840911865234,topk,
7,a blue fan on the left,-30.471651077270508,topk,,a green fan ,-8.99312686920166,topk,,"a large fan, blue in color, facing left",-11.544344902038574,topk,,a large fan is facing backwards,-31.36162567138672,topk,,"a small, green sofa on the left",-31.228376388549805,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa facing the opposite direction of other objects",-33.81210708618164,topk,
8,"a small blue fan""",-30.54098129272461,topk,,a small green fan is facing to the left,-10.946349143981934,topk,,"a large, blue fan facing left",-7.455976486206055,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,"a small, green sofa facing to the left",-30.5180721282959,topk,,"a large, blue sofa on the left",-33.815399169921875,topk,,"a large, red sofa is facing backwards",-32.90210723876953,topk,
9,a small fan that is blue in color and facing to the left,-31.53437805175781,topk,,a green fan in the room,-10.976269721984863,topk,,"a large, blue fan is facing to the left",-10.54478931427002,topk,,a red sofa facing backwards,-29.567195892333984,topk,,a green sofa facing the left,-29.276960372924805,topk,,"a large, blue sofa""",-31.805644989013672,topk,,a red sofa facing backwards,-30.237865447998047,topk,
