,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey, desk, facing forwards",-31.386327743530277,topk,,a large desk that is blue in colour and facing forwards,-11.359304428100586,topk,,"a small, green desk",-30.86335563659668,topk,,"a small, green table",-29.59248733520508,topk,,"a large, blue desk",-9.336576461791992,topk,,"a large, red fan""",-29.771413803100582,topk,,a fan facing to the left,-30.15913772583008,topk,
1,a grey desk facing forwards ,-29.939836502075195,topk,,"a small, green desk",-9.878300666809082,topk,,"a small, green desk facing to the left",-29.14759063720703,topk,,a little green desk,-29.65340232849121,topk,,"a large, blue fan  facing forwards",-7.992236614227295,topk,,"a large fan, facing backwards",-31.115875244140625,topk,,"a small, green fan",-28.217517852783203,topk,
2,a grey desk facing forwards in the room,-29.991634368896484,topk,,"a large, blue table",-11.397329330444336,topk,,a large desk,-29.256744384765625,topk,,"a small, green desk",-24.58797645568848,topk,,"a small, green fan facing to the left",-11.21093463897705,topk,,a large red fan facing backward,-30.512222290039062,topk,,"a small, green desk facing to the left",-27.4365234375,topk,
3,a large grey desk facing forward,-29.731185913085938,topk,,a large desk,-8.141624450683594,topk,,a desk facing backwards,-29.00157928466797,topk,,"a large, blue desk",-28.190406799316406,topk,,"a large, blue fan in the room",-10.53170108795166,topk,,"a small, green fan facing to the left",-31.221271514892575,topk,,"a small, green fan on the left",-29.81095123291016,topk,
4,a large desk,-28.61976432800293,topk,,a large desk with a blue top,-10.369646072387695,topk,,a large red desk,-25.6376953125,topk,,"a small, green desk facing to the left",-23.956443786621094,topk,,"a large, blue fan is in the room",-9.982332229614258,topk,,a red desk facing backwards,-30.928607940673828,topk,,"a small, green fan facing to the left",-26.959083557128903,topk,
5,a grey desk facing forwards in a room,-30.80326461791992,topk,,a large desk with a blue surface,-11.41663932800293,topk,,"a small, green fan facing to the left",-31.02854347229004,topk,,"a small green desk, facing to the left",-29.90227508544922,topk,,a blue desk,-7.829898357391357,topk,,"a large, red fan facing backward",-29.40933609008789,topk,,a small fan facing left,-30.078617095947266,topk,
6,"a large, grey desk, facing forwards",-31.99486541748047,topk,,a large desk that is blue in color and facing forwards,-10.937743186950684,topk,,a red desk facing backwards,-25.51210021972656,topk,,"a small, green desk facing to the left'",-30.128318786621094,topk,,a blue fan in the room,-10.35277271270752,topk,,"a large, red fan",-24.771413803100582,topk,,a green fan facing to the left,-30.604965209960938,topk,
7,"a large, grey desk",-31.280765533447266,topk,,"a large blue desk, facing forwards",-10.211166381835938,topk,,a large desk with a red color facing backwards,-31.87017250061035,topk,,"a small, green fan facing to the left",-29.374731063842773,topk,,"a large, blue fan",-3.779574394226074,topk,,"a large, red fan facing forwards",-30.56904983520508,topk,,a small green fan is facing to the left,-30.43691635131836,topk,
8,"a large, grey desk in the room",-31.249406814575195,topk,,a Blue desk,-10.670035362243652,topk,,a red desk is in the room,-31.36026954650879,topk,,a small green desk facing left,-25.806316375732425,topk,,a large fan,-7.734781742095947,topk,,a large red fan ,-30.633020401000977,topk,,a green desk,-29.409469604492188,topk,
9,a blue desk,-30.65966415405273,topk,,a  blue  desk,-10.766551971435549,topk,,"a red desk facing backwards,",-30.35585021972656,topk,,"a small, green desk faces to the left",-30.06163024902344,topk,,"a large, blue fan  (5)",-10.483009338378906,topk,,"a large red fan, facing backwards",-30.981801986694336,topk,,a small green fan facing the left,-28.457857131958008,topk,
10,a grey desk is facing forwards,-29.58340072631836,topk,,a large desk facing forwards that is blue,-11.543421745300291,topk,,"a red desk facing backwards""",-30.46522521972656,topk,,a green desk,-26.075151443481445,topk,,a blue fan ,-9.768701553344728,topk,,"a large, red fan faces backwards",-30.384639739990234,topk,,a small green fan to the left,-28.44257926940918,topk,
11,a large desk that is grey in color and facing forwards,-32.461795806884766,topk,,"a large desk, blue in colour",-11.545438766479492,topk,,a red desk with its back facing you,-31.6374454498291,topk,,"a green, small desk facing to the left",-30.097591400146484,topk,,"a large, blue fan facing forwards",-2.327011585235596,topk,,"a large, red fan facing the opposite direction of all other objects",-34.61603546142578,topk,,a small green fan facing left,-26.49933815002441,topk,
12,a large grey desk ,-28.527400970458984,topk,,"a  large, blue desk",-9.89869499206543,topk,,a large desk that is red in color and facing backwards,-32.41089630126953,topk,,"a small, green desk facing to the left in the room",-30.222042083740234,topk,,a large blue fan facing forwards,-9.71532154083252,topk,,a large fan facing backwards,-27.451313018798828,topk,,"a large, blue fan facing forwards",-29.14330291748047,topk,
13,a large desk that is grey in color and faces forwards,-33.40258026123047,topk,,a desk facing forwards,-10.870277404785156,topk,,a red desk facing backwards is in the room,-30.665830612182617,topk,,"a small, green desk facing to the left""",-28.604881286621094,topk,,a large fan facing forwards,-6.979866027832031,topk,,a large fan,-29.641698837280277,topk,,"a small, green fan that is facing to the left",-30.605127334594727,topk,
14,a large grey desk is facing forwards,-30.640329360961918,topk,,a large desk that is blue in color and faces forwards,-12.179525375366213,topk,,a red desk backwards,-29.88218688964844,topk,,a small green desk ,-28.809711456298828,topk,,"a blue fan, facing forwards",-9.717126846313477,topk,,a red fan facing backward,-31.01879119873047,topk,,a small green fan facing left ,-30.67533302307129,topk,
15,a large grey desk  facing forwards,-30.7359676361084,topk,,"a large desk, blue",-11.027297019958496,topk,,a red desk in the room,-30.718469619750977,topk,,a small green desk is facing to the left,-30.311506271362305,topk,,"a large fan, blue",-9.348516464233398,topk,,a large red fan,-30.69277572631836,topk,,a small fan facing to the left,-28.48597526550293,topk,
16,a grey desk in a room,-30.52122688293457,topk,,"a large desk that is blue in color, facing forwards",-11.80355739593506,topk,,a large desk facing backwards,-27.89067649841309,topk,,"a large, red desk",-29.170568466186523,topk,,a blue fan,-9.698389053344728,topk,,"a  large, red fan facing backwards",-30.8087100982666,topk,,a small green fan facing to the left,-29.002656936645508,topk,
17,"a large, grey desk  facing forwards",-29.55742454528809,topk,,a large desk facing forwards that is blue in color,-12.06490707397461,topk,,a  red  desk,-30.87995719909668,topk,,"a small, green desk facing the left",-28.516056060791016,topk,,a large fan is facing forwards,-10.40422534942627,topk,,"a large, red fan  facing backwards",-29.60645294189453,topk,,"a small, green fan""",-30.100330352783203,topk,
18,a large grey facing forwards desk,-30.355073928833008,topk,,a large blue desk facing forwards,-10.048521995544434,topk,,"a large, red desk",-22.7994384765625,topk,,a small green desk facing the left,-28.286470413208008,topk,,"a  large, blue fan facing forwards",-9.56524658203125,topk,,"a large, red fan that is facing backwards",-33.05934524536133,topk,,"a small, green fan is facing to the left",-30.04681396484375,topk,
19,"a large, grey desk ",-29.97537612915039,topk,,a large desk that is blue in colour,-11.492782592773438,topk,,a red desk,-25.31187629699707,topk,,"a small, green desk face to the left",-30.31036376953125,topk,,"a large, blue fan""",-8.771761894226074,topk,,"a large, red fan facing to the left",-30.333478927612305,topk,,"a small, green fan facing the left",-28.120939254760746,topk,
20,"a grey desk, facing forwards",-29.10051727294922,topk,,a large blue desk is in the room,-11.742260932922363,topk,,a large desk that is red and facing backwards,-31.66468811035156,topk,,a small green desk,-25.708148956298828,topk,,"a large, blue fan that is facing forwards",-10.560942649841309,topk,,a large red fan facing backwards,-29.08760452270508,topk,,"a large, red fan facing backwards",-29.049148559570312,topk,
21,"a grey, large desk facing forwards",-29.587207794189453,topk,,"a large desk, blue in colour, facing forwards",-10.180502891540527,topk,,"a red desk, facing backwards",-28.20321273803711,topk,,a small green desk to the left,-29.3140811920166,topk,,a large blue fan,-9.293550491333008,topk,,"a large, red desk",-30.431583404541016,topk,,"a large, blue desk facing forwards",-30.222841262817383,topk,
22,a grey desk,-28.64365577697754,topk,,a large blue desk is facing forwards,-10.734904289245604,topk,,a red desk that is facing backwards,-30.16949462890625,topk,,"a small, green desk""",-29.837974548339844,topk,,"a large fan, facing forwards",-9.944482803344728,topk,,a fan facing backwards,-29.65072250366211,topk,,a small green fan,-29.134353637695312,topk,
23,a grey desk facing forwards is in the room,-31.11042022705078,topk,,a large desk is blue and facing forwards,-10.764848709106444,topk,,"a large, red fan facing backwards",-30.79509735107422,topk,,a small desk facing left,-28.958383560180664,topk,,a large blue fan  facing forwards,-9.994491577148438,topk,,"a red fan, facing backwards",-30.41415405273437,topk,,"a small, green fan faces to the left",-29.92836570739746,topk,
24,a large grey desk in the room,-30.78851127624512,topk,,"a large desk, blue in color, facing forwards",-9.970227241516112,topk,,a red table,-30.800262451171875,topk,,a small green desk facing to the left,-26.58071517944336,topk,,"a large, blue fan, facing forwards",-7.851394176483154,topk,,"a large, red fan  ",-30.943288803100582,topk,,"a green, small fan facing to the left",-30.778091430664062,topk,
25,a large grey desk,-29.043025970458984,topk,,a large desk in the room,-10.830324172973633,topk,,a small green desk,-31.011205673217773,topk,,"a small, green desk facing left",-27.588029861450195,topk,,a large blue desk,-8.982492446899414,topk,,a fan,-29.90350151062012,topk,,a green desk facing to the left,-30.611724853515625,topk,
26,a grey large desk facing forwards,-30.308292388916016,topk,,a large desk with a blue color,-10.917749404907228,topk,,"a red, large desk facing backwards",-30.57926750183105,topk,,"a small, green desk  facing to the left",-29.761476516723636,topk,,"a large blue fan, facing forwards",-9.593746185302734,topk,,"a large,",-31.181367874145508,topk,,"a small, green fan to the left",-28.119585037231445,topk,
27,a grey desk is in the room,-30.63346672058105,topk,,"a large,",-10.565835952758787,topk,,a small green desk facing to the left,-31.23318672180176,topk,,"a small, green desk is facing to the left",-29.586763381958008,topk,,"a large, blue desk facing forwards",-9.453949928283691,topk,,"a large, red fan, facing backwards",-31.559986114501957,topk,,"a small, green fan ",-27.842517852783203,topk,
28,a large desk facing forwards,-27.97197723388672,topk,,a blue table,-9.815522193908691,topk,,a red desk  ,-31.10093688964844,topk,,a small desk facing to the left,-27.07040405273437,topk,,a blue fan is facing forwards,-9.704559326171877,topk,,"a large, red fan facing backwards",-22.82339859008789,topk,,"a small green fan, facing to the left",-30.643613815307617,topk,
29,"a large desk, grey in color, facing forwards",-30.66639518737793,topk,,a large desk that is blue and facing forwards,-10.232730865478516,topk,,"a red desk""",-30.54624938964844,topk,,"a small, green desk ",-27.291099548339844,topk,,a large blue fan faces forwards,-10.49319839477539,topk,,"a large, red fan facing the opposite direction of the other objects",-34.85803985595703,topk,,a small fan,-30.33379554748535,topk,
30,a large gray desk facing forwards,-30.61442756652832,topk,,a large blue desk,-10.265193939208984,topk,,a desk,-29.24907493591309,topk,,"a small, green desk facing to the left,",-29.222068786621094,topk,,"a large, blue fan  ",-10.029574394226074,topk,,"a large, red fan facing to the right",-31.395978927612305,topk,,"a small, green fan  facing to the left",-29.32659339904785,topk,
31,a grey desk in the room,-29.459732055664062,topk,,a large blue desk  facing forwards,-10.699646949768066,topk,,a red desk facing the opposite direction of the other desks,-32.78038787841797,topk,,a,-29.31467628479004,topk,,a desk,-10.294952392578123,topk,,"a large, red fan faced backwards",-31.00160026550293,topk,,a,-28.95398330688477,topk,
32,a,-28.9536247253418,topk,,"a large, blue",-10.9344482421875,topk,,a red desk facing backwards in the room,-30.983762741088867,topk,,a small desk,-28.246183395385746,topk,,"a large, blue fan is facing forwards",-8.928409576416016,topk,,a red fan,-28.00040626525879,topk,,"a small, green fan, facing to the left",-29.69928741455078,topk,
33,"a large, grey desk facing forwards",-29.55586624145508,topk,,"a large desk, blue in color",-11.29147243499756,topk,,a red desk is facing backwards,-30.622018814086918,topk,,"a small, green desk facing to the left of the room",-30.407451629638672,topk,,"a large, blue fan 5",-10.640640258789062,topk,,a red fan facing backwards,-27.50811004638672,topk,,a small green fan ,-29.157791137695312,topk,
34,"a large grey desk, facing forwards",-29.95974540710449,topk,,"a large desk facing forwards, painted blue",-11.259592056274414,topk,,a red fan,-30.865070343017575,topk,,a small green desk facing to the left ,-29.834699630737305,topk,,a large fan in the room,-10.179229736328123,topk,,"a large, red fan ",-27.919851303100582,topk,,a green fan on the left,-29.989086151123047,topk,
35,a large desk that is grey in color and is facing forwards,-32.742095947265625,topk,,a large desk facing forwards is blue,-10.81667709350586,topk,,a red desk faces backwards,-31.072546005249023,topk,,"a small, green desk, facing to the left",-29.009843826293945,topk,,"a large, blue fan ",-6.662386894226074,topk,,"a large, red fan is facing backwards",-30.320995330810547,topk,,"a small, green fan facing left",-27.26090431213379,topk,
36,"a large, grey desk is facing forwards",-30.42980194091797,topk,,a large  blue desk,-10.649890899658203,topk,,a red desk turned backwards,-30.758169174194336,topk,,"a small, green desk facing to the left ",-27.940818786621094,topk,,"a large, blue fan faces forwards",-9.205388069152832,topk,,a,-29.180736541748047,topk,,a small green fan faces left,-30.69586944580078,topk,
37,"a large desk, grey in colour, facing forwards",-30.87135887145996,topk,,a large desk facing forwards,-10.82855224609375,topk,,a red desk face backwards,-31.115947723388672,topk,,a small green table,-29.576984405517575,topk,,a,-8.998077392578125,topk,,a blue fan facing forwards,-31.190879821777344,topk,,"a small, green desk facing to the left ",-30.8662109375,topk,
38,a grey desk facing forwards,-25.799211502075195,topk,,a small green desk facing to the left,-11.228257179260254,topk,,a red desk with its back facing us,-31.3093204498291,topk,,a desk facing to the left,-29.91327667236328,topk,,a blue fan facing forwards,-10.969945907592772,topk,,"a large, red desk facing backwards",-28.619359970092773,topk,,a grey thing facing forwards,-22.77372360229492,logic,
