,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.607345581054688,topk,,"a large, grey chair ",-7.0326995849609375,topk,,a  red  chair,-31.680145263671875,topk,,"a small, grey chair that is facing backwards",-32.47613525390625,topk,,"a large, grey desk face forwards",-31.94557762145996,topk,,"a large, red desk with its back facing the viewer",-12.02646827697754,topk,,"a small, grey desk faced backwards",-10.023905754089355,topk,
1,a grey chair ,-30.39471435546875,topk,,a chair facing forwards,-7.5000386238098145,topk,,"a large, red chair faces backwards",-31.78399085998535,topk,,"a large, grey chair facing backwards",-28.714601516723636,topk,,"a large, grey desk-facing forwards",-32.03807067871094,topk,,"a large, red desk""",-9.927230834960938,topk,,"a large, grey chair facing backwards",-9.086336135864258,topk,
2,"a large, grey chair facing backwards",-28.65062522888184,topk,,a large grey chair that is facing forwards,-10.66531753540039,topk,,"a large, red chair facing backwards""",-28.42127227783203,topk,,a small grey chair,-30.0018310546875,topk,,"a  large, grey desk  facing forwards",-32.197601318359375,topk,,"a large, red desk facing the opposite direction of the other objects",-13.823147773742676,topk,,a desk facing backwards,-9.4962797164917,topk,
3,a large grey chair facing the opposite direction of the others,-34.05865478515625,topk,,"a large, grey chair facing backwards",-10.182963371276855,topk,,"a large, red chair facing backwards ",-27.42908477783203,topk,,"a grey, small chair facing backwards",-31.029001235961918,topk,,a chair facing forwards,-31.84574508666992,topk,,a large desk,-8.874666213989258,topk,,a small grey chair,-10.13535213470459,topk,
4,a large chair facing backwards,-31.360332489013672,topk,,a large grey chair facing the front,-9.826529502868652,topk,,"a large, red chair facing backwards",-23.66345977783203,topk,,"a small, grey chair  facing backwards",-31.945602416992188,topk,,"a large, grey desk;",-32.03794860839844,topk,,"a large, red desk, facing backwards",-7.320523262023926,topk,,"a small, grey desk is facing backwards",-9.02696132659912,topk,
5,"a large, grey chair, facing backwards",-29.102951049804688,topk,,"a large grey chair, facing forwards",-10.187499046325684,topk,,"a large, red chair (3)",-31.7907772064209,topk,,a grey chair,-29.91374969482422,topk,,a large desk,-29.442184448242188,topk,,a red desk facing backwards,-6.366282939910889,topk,,"a small, grey desk facing the wall",-10.324437141418455,topk,
6,a backwards grey chair,-29.025775909423828,topk,,a large grey chair facing forwards in the room,-10.297759056091309,topk,,a chair facing backwards,-30.489057540893555,topk,,a small grey chair ,-29.6268310546875,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,"a large, red chair facing backwards",-7.4451727867126465,topk,,"a small, grey desk ",-6.7946553230285645,topk,
7,a grey chair that is facing backwards,-31.520814895629883,topk,,a forward-facing grey chair,-9.58892822265625,topk,,"a large, red chair facing backwards, ",-31.42159843444824,topk,,a grey desk facing backwards,-31.476884841918945,topk,,"a large, grey desk  |   facing forwards",-32.84962844848633,topk,,"a large, red desk that is facing backwards",-9.266834259033203,topk,,"a small, grey desk  facing backwards",-9.863277435302734,topk,
8,a grey chair,-31.15252685546875,topk,,a backwards grey chair,-10.332893371582031,topk,,a large red chair,-25.69501495361328,topk,,"a large, red chair facing backwards",-30.79012107849121,topk,,"a large, grey desk, facing forwards",-29.96428680419922,topk,,a chair facing backwards,-9.788857460021973,topk,,a grey desk facing backwards,-7.884363174438477,topk,
9,a large grey chair,-30.3201961517334,topk,,a chair facing forwards ,-10.531288146972656,topk,,a small grey chair facing backwards,-31.18413543701172,topk,,"a small, grey chair",-28.62056350708008,topk,,"a large, grey desk",-25.23326110839844,topk,,"a large, red desk  facing backwards",-8.26835823059082,topk,,"a large, red chair facing backwards",-9.827927589416504,topk,
