,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.607345581054688,topk,,"a large, grey chair ",-7.0326995849609375,topk,,a red chair ,-29.372732162475582,topk,,"a small, grey chair that is facing backwards",-8.506185531616211,topk,,"a large, grey desk face forwards",-31.94557762145996,topk,,"a large, red desk with its back facing the viewer",-33.9581184387207,topk,,"a large, grey desk facing backwards",-31.55750274658203,topk,
1,a grey chair ,-30.39471435546875,topk,,a large gray chair facing forwards,-10.281970977783203,topk,,a red chair facing backward,-29.885475158691406,topk,,"a large, grey chair facing backwards",-7.212647914886475,topk,,"a large, grey desk-facing forwards",-32.03807067871094,topk,,"a large, red desk""",-31.876331329345703,topk,,"a small, grey desk faced backwards",-31.83640480041504,topk,
2,"a large, grey, backwards chair",-31.492321014404297,topk,,"a large, grey chair facing backwards",-10.182963371276855,topk,,"a large, red chair facing the opposite direction of the other chairs",-35.48637771606445,topk,,a small grey chair,-8.499876976013184,topk,,"a  large, grey desk  facing forwards",-32.197601318359375,topk,,a large desk,-30.823883056640625,topk,,"a large, grey chair facing backwards",-30.898836135864254,topk,
3,"a large, grey chair facing backwards",-28.65062522888184,topk,,a large grey chair facing the front,-10.65476417541504,topk,,"a large, grey chair facing backwards",-32.12506103515625,topk,,"a small, grey chair  (4)",-10.59104347229004,topk,,a grey desk facing forward,-31.234941482543945,topk,,a desk facing backwards,-30.54095268249512,topk,,"a small, grey desk is facing backwards",-30.839460372924805,topk,
4,a large chair facing backwards,-28.35926055908203,topk,,"a large grey chair, facing forwards",-9.839009284973145,topk,,"a large, red chair faces backwards",-32.16374969482422,topk,,"a grey, small chair facing backwards",-9.52704906463623,topk,,a chair facing forwards,-31.01290512084961,topk,,"a large, red desk, facing backwards",-32.11034393310547,topk,,"a small, grey desk ",-28.607154846191406,topk,
5,a backwards grey chair,-29.025775909423828,topk,,a large grey chair facing forwards in the room,-10.297759056091309,topk,,"a large, red chair  (3)",-32.071388244628906,topk,,"a small, grey chair  facing backwards",-9.506341934204102,topk,,a large desk,-29.442184448242188,topk,,"a large, red desk facing the opposite direction",-32.15354919433594,topk,,"a small, grey desk  facing backwards",-30.08672142028809,topk,
6,"a large, grey chair, facing backwards",-29.49313735961914,topk,,a forward-facing grey chair,-9.58892822265625,topk,,a large chair facing backwards,-31.413896560668945,topk,,a grey desk facing backwards,-9.094156265258787,topk,,a forward-facing grey desk,-32.08109664916992,topk,,a red desk facing backwards,-28.315502166748047,topk,,a grey desk facing backwards,-30.3944149017334,topk,
7,a large grey chair backwards,-30.58566665649414,topk,,a backwards grey chair,-10.332893371582031,topk,,"a large, red chair (3)",-31.79251289367676,topk,,a small grey chair ,-8.124876976013184,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,"a large, red desk with its back facing us",-33.28743362426758,topk,,a small chair facing backwards,-31.858135223388672,topk,
8,a grey chair that is facing backwards,-30.868772506713867,topk,,"a large, grey chair that is facing forwards",-15.606569290161133,topk,,"a large, red chair facing backwards",-32.924617767333984,topk,,"a large, red chair facing backwards",-8.663166999816895,topk,,"a large desk, facing forwards",-32.21890640258789,topk,,"a large, red table facing backwards",-32.054866790771484,topk,,"a large, red chair facing backwards",-32.52042770385742,topk,
9,a grey chair,-31.15252685546875,topk,,a grey chair,-9.225751876831056,topk,,a large red chair facing backwards,-29.07922744750977,topk,,a small chair facing backwards,-9.411909103393556,topk,,"a large, grey desk, facing forwards",-32.22283935546875,topk,,"a large, red chair facing backwards",-29.441146850585938,topk,,"a small, grey chair",-30.63879776000977,topk,
