,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large grey desk facing forwards is in the room,-31.017223358154297,topk,,a large desk that is blue in colour and facing forwards,-33.36016845703125,topk,,a red desk turned away,-31.070669174194336,topk,,"a small, green table",-29.59248733520508,topk,,"a large, blue fan-facing forwards",-31.38556289672852,topk,,"a large, red fan""",-30.244083404541016,topk,,"a small, green fan facing to the left""",-27.564563751220703,topk,
1,"a large, grey, desk, facing forwards",-31.391544342041016,topk,,"a small, green desk facing to the left",-32.27580642700195,topk,,a red desk facing to the left,-31.600954055786133,topk,,a little green desk,-29.65340232849121,topk,,"a large, blue desk",-30.285795211791992,topk,,"a large fan, facing backwards",-31.11143493652344,topk,,"a small, green fan",-28.2175407409668,topk,
2,a grey desk facing forward,-30.805553436279297,topk,,"a large, blue table",-32.4031982421875,topk,,"a small, green desk",-30.86335563659668,topk,,"a small, green desk",-24.58797645568848,topk,,"a large, blue fan  facing forwards",-28.941455841064453,topk,,a large red fan facing backward,-30.512222290039062,topk,,"a small, green fan facing to the left, ",-30.70526123046875,topk,
3,a grey desk facing forwards ,-29.939836502075195,topk,,a large desk,-30.165061950683597,topk,,"a small, green desk facing to the left",-29.14759063720703,topk,,"a large, blue desk",-30.060768127441406,topk,,a large blue fan ,-29.953706741333008,topk,,"a small, green fan facing to the left",-31.221271514892575,topk,,"a small, green desk facing to the left",-30.72443962097168,topk,
4,a grey desk facing forwards in the room,-29.991470336914062,topk,,a large desk that is blue in color and facing forwards,-32.955657958984375,topk,,a large desk,-29.256744384765625,topk,,"a small, green desk facing to the left",-23.041473388671875,topk,,"a small, green fan facing to the left",-31.161266326904297,topk,,"a large, red fan facing backward",-30.285892486572266,topk,,"a small, green fan facing to the left in the room",-32.02262115478516,topk,
5,a large grey desk facing forward,-30.237689971923828,topk,,"a large blue desk, facing forwards",-32.23460388183594,topk,,a desk facing backwards,-29.00157928466797,topk,,"a small, green fan facing to the left",-29.374731063842773,topk,,"a large, blue fan in the room",-30.881208419799805,topk,,"a large, red fan",-24.771413803100582,topk,,"a small, green fan facing to the left",-27.88359832763672,topk,
6,a large desk,-28.61976432800293,topk,,a large desk facing forwards that is blue,-33.56704330444336,topk,,a large red desk,-25.6376953125,topk,,"a small, green desk faced to the left",-31.252660751342773,topk,,"a large, blue fan is in the room",-30.931434631347656,topk,,"a large, red fan facing forwards",-30.57192039489746,topk,,"a small, green fan facing to the left'",-29.455188751220703,topk,
7,a grey desk facing forwards in a room,-30.80326461791992,topk,,"a large blue desk facing forwards""",-32.361263275146484,topk,,"a small, green fan facing to the left",-32.13776779174805,topk,,a small desk facing the left,-30.84902000427246,topk,,a blue desk,-28.77911758422852,topk,,a large red fan ,-30.633020401000977,topk,,a small fan facing left,-30.090749740600582,topk,
8,"a large desk, grey in color",-32.12428665161133,topk,,a blue desk,-27.55714988708496,topk,,a red desk facing backwards,-24.60199737548828,topk,,"a small green desk, facing left",-30.861492156982425,topk,,"a large, blue fan",-24.72879409790039,topk,,"a large red fan, facing backwards",-30.987289428710938,topk,,"a small, green fan facing to the left ",-27.236438751220703,topk,
9,"a large grey desk facing forwards""",-30.791034698486328,topk,,a blue desk in the room,-32.555538177490234,topk,,"a  large, red desk",-31.240135192871094,topk,,"a green, small desk",-30.52413749694824,topk,,a large blue fan facing forward,-29.980722427368164,topk,,"a large, red fan faces backwards",-30.660978317260746,topk,,"a small, green fan facing to the left;",-30.681751251220703,topk,
