,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large red sofa facing to the right,-4.648476123809815,topk,,"a small, red sofa  (2)",-9.41282558441162,topk,,"a small, blue sofa faces to the right",-31.152122497558597,topk,,a small green sofa facing the opposite direction of the other sofas,-33.15353012084961,topk,,a small red desk facing the right,-30.43585586547852,topk,,a small blue desk ,-9.58046817779541,topk,,"a small, green desk",-25.559568405151367,topk,
1,a large  red sofa,-10.067678451538086,topk,,"a small, red sofa (2)",-10.176572799682615,topk,,a blue small sofa,-31.78772735595703,topk,,"a small, green sofa facing forwards",-30.87677383422852,topk,,"a small, red desk",-24.861581802368164,topk,,"a small, blue desk (6)",-11.099549293518066,topk,,"a small, green desk facing to the left",-31.213623046875,topk,
2,a large sofa facing right,-8.605527877807617,topk,,"a small, red sofa ",-6.125408172607422,topk,,a small red sofa,-31.32970428466797,topk,,"a small, green sofa ",-30.452301025390625,topk,,"a small, red desk ",-27.494394302368164,topk,,"a small, blue desk to the right",-10.588094711303713,topk,,"a small, green deck facing backwards",-31.57921028137207,topk,
3,"a large, red sofa facing to the right",-4.5154948234558105,topk,,a small red sofa facing the right,-9.10987949371338,topk,,"a small, blue sofa facing backwards",-31.773822784423828,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,a red desk facing to the right,-28.748594284057617,topk,,"a small, blue desk facing to  the right",-11.24550724029541,topk,,"a small, green sofa facing backwards",-31.794830322265625,topk,
4,"a large, red sofa is in the room",-10.184311866760254,topk,,a small red sofa is facing to the right,-9.937910079956056,topk,,"a small, blue sofa is in the room",-32.25556564331055,topk,,"a small, green sofa facing backwards",-30.21378898620605,topk,,"a large, red sofa facing to the right",-31.10428047180176,topk,,"a small, blue  desk facing to the right",-10.593461036682127,topk,,a desk facing backwards,-31.645069122314453,topk,
5,"a large, red sofa  facing to the right",-8.659444808959961,topk,,"a small, red sofa facing backwards",-10.574295997619627,topk,,"a small, blue sofa faced to the right",-32.737335205078125,topk,,"a large, red sofa facing to the right",-32.24457931518555,topk,,"a small, red sofa",-31.369853973388672,topk,,"a  small, blue desk facing to the right",-10.226176261901855,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
6,"a large, red sofa, facing to the right",-10.391233444213867,topk,,"a small, red sofa  facing to the right",-8.289684295654297,topk,,"a small, blue sofaFacing to the right",-32.462547302246094,topk,,a small green sofa facing the opposite direction of the others,-32.970054626464844,topk,,"a small red desk, facing to the right",-31.885120391845703,topk,,"a small, blue desk that faces to the right",-10.54512882232666,topk,,"a small, green desk facing to the right",-30.18263816833496,topk,
7,a large red sofa to the right,-9.19248104095459,topk,,"a small, red sofa",-3.531658172607422,topk,,a small blue sofa facing the right,-30.68507575988769,topk,,"a small, green sofa with its back to us",-31.82334518432617,topk,,"a small, red desk is in the room",-31.62938690185547,topk,,"a small, blue desk facing to the left",-9.978585243225098,topk,,"a small, green desk facing",-31.330432891845703,topk,
8,"a large, red sofa facing the right",-8.542768478393555,topk,,"a small, red sofa facing the right",-8.365485191345215,topk,,"a small, blue sofa",-30.22881317138672,topk,,"a small, green sofa facing the opposite direction of the others",-32.85392379760742,topk,,a small red desk is facing to the right,-31.831907272338867,topk,,"a small, blue desk  facing to the right",-8.189364433288574,topk,,"a large, red sofa facing to the right",-31.73464584350586,topk,
9,"a large, red sofa 1",-9.20600700378418,topk,,"a small, red sofa 2",-9.786687850952148,topk,,a small blue sofa facing to the right,-32.637569427490234,topk,,"a small, green sofa faces backwards",-30.733448028564453,topk,,a desk facing to the right,-32.268306732177734,topk,,"a small, blue desk ",-6.881504058837891,topk,,"a small, green desk facing forwards",-28.705432891845703,topk,
