,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large blue facing left chair,-31.215721130371094,topk,,"a large, blue chair with its back to us",-11.038305282592772,topk,,"a large green chair facing to the left""",-32.26524353027344,topk,,"a  small, grey chair facing forwards",-11.36066436767578,topk,,"a large blue fan, facing backwards",-30.47107696533203,topk,,a fan facing to the left,-9.75099277496338,topk,,"a grey, small fan facing forwards",-9.229235649108888,topk,
1,"a large, blue chair, facing to the left",-33.903839111328125,topk,,a backwards-facing blue chair,-9.915431022644045,topk,,"a large, green chair facing the left",-29.365833282470703,topk,,a grey chair ,-10.021759033203123,topk,,"a large, blue fan that is facing backwards",-30.832172393798828,topk,,a green chair facing to the left,-8.704547882080078,topk,,"a small, grey fan face",-9.671120643615724,topk,
2,a large blue chair ,-30.22115707397461,topk,,a blue chair facing backwards,-5.6793293952941895,topk,,a green chair to the left,-30.73747444152832,topk,,a grey chair facing forward,-9.429817199707031,topk,,a large blue fan facing to the left,-31.16718864440918,topk,,a large green fan to the left,-9.10268497467041,topk,,"a small, grey fan is facing forwards",-8.58248233795166,topk,
3,a large blue chair 1,-30.777284622192383,topk,,"a large, blue chair facing the wall",-10.561761856079102,topk,,a green chair facing to the left,-26.836471557617188,topk,,a chair facing forwards,-10.024367332458496,topk,,a large blue fan ,-29.8244571685791,topk,,a green chair,-8.885774612426758,topk,,a small grey fan facing forwards,-7.892303943634033,topk,
4,"a large, blue chair in the room",-32.8513298034668,topk,,"a blue chair, facing backwards",-9.99127960205078,topk,,"a green chair facing left""",-31.450698852539062,topk,,a small grey chair,-9.71674633026123,topk,,a small grey fan facing forwards,-30.022645950317383,topk,,a green fan facing to the left,-9.153848648071287,topk,,a small grey chair,-8.284284591674805,topk,
5,a large blue chair facing to the left,-30.31865501403809,topk,,a small grey fan facing forwards,-10.092214584350586,topk,,a large green chair facing the left,-30.291566848754883,topk,,a large blue chair facing to the left,-9.336015701293944,topk,,a blue fan is facing backwards,-30.774816513061523,topk,,a green fan ,-9.964160919189451,topk,,a small grey fan  facing forwards,-9.45132541656494,topk,
6,a big blue chair facing left,-30.223840713500977,topk,,a large blue chair facing to the left,-9.525479316711426,topk,,a large green chair facing left,-31.070512771606445,topk,,"a small, grey chair in the room",-10.045833587646484,topk,,"a large, blue fan in the room",-31.78657531738281,topk,,a large green fan facing the left,-8.813947677612305,topk,,"a large, green chair",-9.936890602111816,topk,
7,"a large chair, blue, facing left",-31.897754669189453,topk,,a large blue chair facing backward,-8.545698165893555,topk,,"a large, green chair ",-31.115184783935547,topk,,a small grey chair facing forwards,-9.432732582092283,topk,,a blue fan facing backwards,-27.11386489868164,topk,,"a large, green fan, facing left",-9.878196716308594,topk,,a large blue chair facing to the left,-10.475685119628906,topk,
8,a large chair facing to the left,-30.50520133972168,topk,,a large chair facing backwards,-8.15087890625,topk,,a small grey chair facing forwards,-31.583721160888672,topk,,a small grey chair facing to the front,-11.373818397521973,topk,,"a large, blue fan is in the room",-31.049129486083984,topk,,"a large, green fan  facing to the left",-8.324234962463379,topk,,"a small, grey fan""",-9.491433143615724,topk,
9,a chair in the room,-31.63660049438477,topk,,"a large, blue chair facing the opposite direction of the other chairs",-12.94420051574707,topk,,a green chair,-27.29622840881348,topk,,"a small, grey chair",-4.1767988204956055,topk,,"a large, blue fan",-24.659507751464844,topk,,a large green fan facing left,-7.0134148597717285,topk,,a grey fan facing forward,-9.637798309326172,topk,
10,a large blue chair is facing left,-31.20047187805176,topk,,"a large, blue chair facing to the right",-9.874346733093262,topk,,"a large, green chair""",-31.388622283935547,topk,,a small grey chair is facing forwards,-11.41978645324707,topk,,a large blue fan facing to the right,-31.66719055175781,topk,,a large green fan facing to the left ,-10.094278335571287,topk,,a green chair,-9.651841163635254,topk,
11,"a large, blue chair facing left",-31.22559356689453,topk,,a blue fan facing backwards,-9.961678504943848,topk,,a large chair facing to the left,-29.79923820495605,topk,,a small chair,-7.922896385192871,topk,,a large fan facing backwards,-28.369184494018555,topk,,"a large, green fan facing to the left",-6.08622407913208,topk,,a grey chair,-9.080808639526367,topk,
12,a large blue chair,-30.36178207397461,topk,,a chair facing backwards,-7.052695274353027,topk,,a large blue chair,-30.475616455078125,topk,,"a small, gray chair facing forwards",-9.447084426879885,topk,,a large fan,-29.65872383117676,topk,,"a small, grey fan facing forwards",-9.343427658081056,topk,,"a small, grey chair",-6.830904006958008,topk,
13,a large chair,-30.807693481445312,topk,,"a large, blue fan",-9.17535400390625,topk,,"a green chair, facing to the left",-31.90945053100586,topk,,"a small, grey chair that is facing forwards",-10.05579948425293,topk,,"a large, blue fan  (5)",-31.055021286010746,topk,,"a large, green fan facing the left",-8.319525718688965,topk,,a small chair,-9.413311958312988,topk,
14,"a large, blue chair facing to the left",-27.869701385498047,topk,,a blue chair is facing backwards,-10.334482192993164,topk,,a large chair,-31.280733108520508,topk,,"a large, blue chair facing to the left",-9.962142944335938,topk,,"a large, blue fan facing backward",-29.44837188720703,topk,,"a large, green fan facing left",-8.669900894165039,topk,,"a large, blue fan",-8.731741905212402,topk,
15,"a large, blue chair, facing to the left, in the room",-33.68626403808594,topk,,"a large blue chair, facing backwards",-10.074745178222656,topk,,a green chair facing the left,-29.11994743347168,topk,,"a small, grey chair is facing forwards",-8.309052467346191,topk,,a blue fan ,-30.605886459350582,topk,,"a large, green fan",-7.715868949890137,topk,,a grey fan is facing forwards,-10.1385498046875,topk,
16,"a large chair, blue in color, facing to the left",-32.5643196105957,topk,,"a large, blue chair, facing backwards",-10.84816074371338,topk,,"a large, blue chair facing to the left",-30.456546783447266,topk,,"a small, grey chair, facing forwards",-8.44985294342041,topk,,"a large, blue chair facing to the left",-31.15269470214844,topk,,"a large green fan facing to the left""",-9.992715835571287,topk,,"a small grey fan, facing forwards",-9.454068183898926,topk,
17,"a large, blue chair, facing to the left, in a room",-35.60196304321289,topk,,"a large, blue chair facing backward",-8.320113182067871,topk,,"a large, green fan facing to the left",-31.347599029541016,topk,,"a grey, small chair facing forwards",-8.772710800170898,topk,,"a large, blue fan facing backwards",-23.307748794555664,topk,,"a  large, green fan facing to the left",-10.076740264892578,topk,,"a large, blue chair facing to the left",-6.848289966583252,topk,
18,a large blue chair facing left,-29.691404342651367,topk,,"a large, blue chair facing downwards",-10.171675682067873,topk,,"a chair, green, large, facing left",-31.93136978149414,topk,,"a small, grey fan facing forwards",-9.38249969482422,topk,,"a small, grey fan facing forwards",-28.158954620361328,topk,,a green fan facing the left,-8.439299583435059,topk,,"a small, grey fan ",-7.335182189941406,topk,
19,"a large, blue chair is facing to the left",-31.03650283813477,topk,,"a large, blue chair facing to the left",-8.514971733093262,topk,,"a green chair, facing left",-30.143259048461918,topk,,"a small, grey chair faces forwards",-9.750747680664062,topk,,"a large, blue fan facing forwards",-30.05774688720703,topk,,"a large, green fan is facing to the left",-9.281160354614258,topk,,"a small, grey fan facing forwards",-6.371562480926514,topk,
20,a large chair facing left,-30.533674240112305,topk,,"a chair, blue, large, facing backwards",-11.26186180114746,topk,,a green chair ,-30.366539001464844,topk,,"a large, blue chair facing backwards",-10.545822143554688,topk,,"a large, blue fan facing to the left",-31.098575592041016,topk,,"a large, green fan, facing to the left",-7.652416229248047,topk,,"a large, blue fan facing backwards",-6.337439060211182,topk,
21,"a large blue chair, facing to the left",-31.03670310974121,topk,,"a large, blue, backwards-facing chair",-10.26394748687744,topk,,a large green chair facing to the left ,-31.74961853027344,topk,,a small grey fan,-6.648098945617676,topk,,a blue fan,-27.441823959350582,topk,,a large green chair facing to the left,-9.615436553955078,topk,,"a large, green fan facing to the left",-5.990015029907227,topk,
22,"a large, blue chair facing the left",-28.539949417114254,topk,,"a large, blue fan facing backwards",-8.323530197143555,topk,,a large green chair facing to the left,-27.31211853027344,topk,,a blue fan,-9.747159957885742,topk,,a large blue fan is facing backwards,-31.263690948486328,topk,,a green fan to the left,-7.912007331848144,topk,,a fan facing forwards,-8.512392044067383,topk,
23,"a large,",-31.60642433166504,topk,,"a small, grey fan facing forwards",-10.11281394958496,topk,,"a large, green chair facing to the left",-29.93246078491211,topk,,a grey chair is facing forwards,-9.825839042663574,topk,,"a large, blue fan""",-30.948570251464844,topk,,a green fan,-9.807910919189451,topk,,"a large, green fan",-8.80780029296875,topk,
24,a large blue chair facing the left,-28.071760177612305,topk,,"a large, blue chair facing backwards",-8.30235767364502,topk,,a green chair is facing to the left,-31.116924285888672,topk,,a small grey chair faces forwards,-9.992853164672852,topk,,a large blue fan,-27.6525821685791,topk,,"a large, green chair facing to the left",-7.291436672210693,topk,,"a small, grey fan faces forwards",-9.270931243896484,topk,
