,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red sofa, facing to the right",-9.82563018798828,topk,,"a small, red sofa  (2)",-30.53192138671875,topk,,"a small, blue  sofa",-10.598668098449709,topk,,a small green sofa facing the opposite direction of the other sofas,-33.15404510498047,topk,,"a small, red desk |",-31.776031494140625,topk,,a small blue desk ,-32.330467224121094,topk,,"a small, green desk",-4.875973224639893,topk,
1,"a large red sofa, facing to the right",-9.767386436462402,topk,,"a small, red sofa (2)",-30.892621994018555,topk,,a small sofa,-11.763065338134766,topk,,"a small, green sofa ",-30.452301025390625,topk,,"a small, red desk   ",-32.330718994140625,topk,,"a small, blue desk (6)",-33.11517333984375,topk,,"a small, green desk facing to the left",-9.655292510986328,topk,
2,a large red sofa facing to the right,-5.424036502838135,topk,,a small red sofa facing the right,-29.827348709106445,topk,,a small green sofa facing backwards,-11.761436462402344,topk,,a small green sofa facing backwards,-29.44148826599121,topk,,"a small, red desk",-24.830718994140625,topk,,"a small, blue desk facing to  the right",-33.29237747192383,topk,,"a small, red desk",-9.94206714630127,topk,
3,a red sofa ,-9.214658737182615,topk,,"a small, red desk",-30.646678924560547,topk,,"a small, green sofa facing backwards",-11.34747314453125,topk,,"a small, green sofa facing backwards",-30.21381187438965,topk,,"a small, red desk  (5)",-31.72591209411621,topk,,"a small, blue  desk facing to the right",-32.60908508300781,topk,,"a small, green deck facing backwards",-10.895615577697754,topk,
4,a large red sofa to the right,-10.06028175354004,topk,,a small red sofa is facing to the right,-30.63983917236328,topk,,"a large, red sofa facing to the right",-11.549128532409668,topk,,"a large, red sofa facing to the right",-31.31224632263184,topk,,"a small, red desk ",-27.494781494140625,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,"a small, green sofa facing backwards",-10.986234664916992,topk,
5,"a large, red couch",-10.666744232177734,topk,,"a small, red sofa  facing to the right",-29.914770126342773,topk,,"a small, blue couch facing to the right",-10.8447904586792,topk,,"a small, green sofa with its back to us",-31.82452392578125,topk,,a red desk facing to the right,-30.769474029541016,topk,,"a small, blue desk that faces to the right",-32.56074905395508,topk,,a desk facing backwards,-9.438076972961426,topk,
6,a large red sofa  facing to the right,-10.4535493850708,topk,,a small red sofa facing right,-30.084545135498047,topk,,"a small, blue desk",-11.09787940979004,topk,,"a small, green sofa facing the opposite direction of the others",-32.46921157836914,topk,,"a large, red sofa facing to the right",-31.10428047180176,topk,,"a small, blue desk facing to the left",-31.99420547485352,topk,,"a small, green desk facing",-10.646839141845703,topk,
7,"a large red sofa, facing right",-10.66191291809082,topk,,a small red sofa  facing to the right,-30.657609939575195,topk,,a small blue sofa faces to the right,-11.175477027893066,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,"a small, red desk face to the right",-30.96227264404297,topk,,"a small, blue desk facing right",-30.540401458740234,topk,,"a small, green desk facing to the right",-10.41632843017578,topk,
8,a large red sofa facing the right,-10.404616355895996,topk,,"a small, red sofa facing the right",-31.196388244628903,topk,,"a small blue sofa, facing right",-11.81867218017578,topk,,"a small, green sofa with its back facing the viewer",-32.656009674072266,topk,,"a small, red desk to the right",-31.995834350585938,topk,,"a small, blue desk  facing to the right",-29.27851104736328,topk,,"a small, green desk face backwards",-10.746896743774414,topk,
9,a red facing-right sofa,-10.59090805053711,topk,,a small red sofa,-26.71059226989746,topk,,a small blue sofa facing the right,-11.19010066986084,topk,,"a small, green sofa with its back facing forward",-31.855892181396484,topk,,"a small, red desk is in the room",-31.64539909362793,topk,,"a small, blue desk ",-28.89712905883789,topk,,"a large, red sofa facing to the right",-11.051054000854492,topk,
