,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a chair facing to the right,-29.807029724121094,topk,,"a small, red chair facing  to the left",-32.68079376220703,topk,,"a small, blue chair facing to the left",-32.23680114746094,topk,,"a grey, large chair facing forwards",-32.47099685668945,topk,,a small sofa facing to the left,-30.651756286621094,topk,,a blue facing backwards,-32.06319046020508,topk,,"a large,",-32.327754974365234,topk,
1,"a small red chair, facing right",-30.91980743408203,topk,,a chair facing to the left,-30.303207397460938,topk,,"a small, blue chair facing the opposite direction of the others",-33.38819885253906,topk,,"a  large, grey chair facing forwards",-31.41847038269043,topk,,a small  red sofa,-30.845870971679688,topk,,"a small blue sofa, facing backwards",-32.787479400634766,topk,,"a small, blue sofa facing backwards",-29.39032554626465,topk,
2,"a small, red chair  facing to the right",-29.427446365356445,topk,,"a  small, red chair facing to the left",-32.274906158447266,topk,,"a small, blue sofa facing backwards",-29.380001068115234,topk,,a small blue chair,-31.22974395751953,topk,,"a small, red sofa ",-29.84691047668457,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,a large grey sofa,-31.7717227935791,topk,
3,"a small, red chair ",-30.52021026611328,topk,,"a small, red chair that is facing to the left",-32.04702377319336,topk,,a blue chair,-31.97090721130371,topk,,"a large, grey chair is facing forwards",-30.37669944763184,topk,,"a red sofa, facing left",-30.999656677246094,topk,,a small blue sofa facing backward,-31.80064582824707,topk,,a large grey facing forwards,-32.18840026855469,topk,
4,"a small, red chair 1",-31.01689910888672,topk,,"a small, red chair ",-28.986839294433597,topk,,"a small, blue chair backwards",-31.41758918762207,topk,,a large grey chair faces forwards,-32.141014099121094,topk,,"a small red sofa, facing left",-31.498693466186523,topk,,"a small, blue sofa facing to the right",-31.898208618164062,topk,,"a large, grey facing forwards sofa",-31.912431716918945,topk,
5,a red chair facing to the right,-30.90599822998047,topk,,"a small, red chair 1",-32.46134948730469,topk,,a small blue chair ,-32.054656982421875,topk,,a large grey facing forwards chair,-32.483787536621094,topk,,a small,-30.815265655517575,topk,,a small sofa facing backwards,-32.69815826416016,topk,,a sofa facing forwards,-32.03243637084961,topk,
6,a small red chair facing right,-29.746095657348636,topk,,a small,-31.859731674194336,topk,,a blue chair facing backward,-31.58912849426269,topk,,a grey chair,-31.783878326416016,topk,,a small red sofa facing to the left,-27.13924598693848,topk,,"a small, blue sofa (6) facing backwards",-33.25164031982422,topk,,"a large, grey sofa",-30.04864883422852,topk,
7,a small red chair facing to the left,-31.469881057739254,topk,,a small red chair facing right,-32.63865280151367,topk,,"a blue, small chair facing backwards",-31.791902542114254,topk,,"a large, gray chair facing forwards",-32.053218841552734,topk,,"a small, red sofa 5",-30.407041549682617,topk,,a small,-32.955955505371094,topk,,a large grey chair facing forwards,-31.327051162719727,topk,
8,"a small, red chair facing the right",-31.616046905517575,topk,,a small red chair  facing to the left,-32.538291931152344,topk,,"a small, blue chair facing the back",-31.68279266357422,topk,,"a large, grey chair faces forwards",-31.340595245361328,topk,,"a small, red sofa, facing left",-30.063188552856445,topk,,"a blue, facing-backwards sofa",-33.561561584472656,topk,,"a small, red chair facing to the left",-33.39868927001953,topk,
9,a small red chair ,-29.95611000061035,topk,,a small red chair facing to the left,-31.32399559020996,topk,,"a small blue chair, facing backwards",-32.18563461303711,topk,,"a large, grey chair  facing forwards",-31.33345603942871,topk,,"a small, red chair facing to the left",-30.38360977172852,topk,,"a small, blue sofa  ",-33.002967834472656,topk,,"a  large, grey sofa facing forwards",-31.297422409057617,topk,
10,"a small, red chair facing to the left",-29.874210357666016,topk,,"a small, red chair facing the right",-32.470176696777344,topk,,a small blue chair facing to the left,-32.68763732910156,topk,,a large grey chair facing forwards,-31.780717849731445,topk,,a red chair,-30.865217208862305,topk,,"a small, red chair facing to the left",-32.916053771972656,topk,,"a small, red sofa facing to the left",-31.30443382263184,topk,
11,a small chair facing to the right,-28.59798622131348,topk,,a small red chair ,-31.91841506958008,topk,,"a small, blue chair facing to the right",-31.37728500366211,topk,,a small red chair facing to the left,-32.69401931762695,topk,,"a small, red sofa that is facing to the left",-34.54922103881836,topk,,a blue chair facing backwards,-31.825439453125,topk,,a large chair facing forwards,-32.438602447509766,topk,
12,a red chair,-31.05802154541016,topk,,"a small, red chair facing left",-28.884258270263672,topk,,a small blue chair that is facing backwards,-32.40937423706055,topk,,"a small, red chair facing to the left",-31.619930267333984,topk,,a red sofa facing to the left,-30.423837661743164,topk,,"a small, blue sofa with its back to us",-34.45619583129883,topk,,"a large, grey facing forwards",-31.873369216918945,topk,
13,a red chair is facing to the right,-31.29961204528809,topk,,a blue chair facing backwards,-32.333919525146484,topk,,a blue chair facing backwards,-32.173057556152344,topk,,a large sofa,-31.592256546020508,topk,,"a small, red sofa",-30.567890167236328,topk,,"a small, red sofa facing to the left",-33.531005859375,topk,,a large sofa,-30.776695251464844,topk,
14,"a small, red chair that is facing to the right",-31.21222305297852,topk,,a small chair facing to the left,-30.445037841796875,topk,,a blue chair is facing backwards,-30.912918090820312,topk,,"a large, grey chair that faces forwards",-32.32643127441406,topk,,"a small, red sofa facing left",-28.8355712890625,topk,,"a small, blue sofa that is facing backwards",-31.19913482666016,topk,,a large grey sofa ,-32.02172088623047,topk,
15,"a small red chair, facing to the right",-30.43476676940918,topk,,a small red chair is facing to the left,-32.85636901855469,topk,,"a small, blue chair with its back facing you",-32.976959228515625,topk,,"a large, grey, facing forwards chair",-32.1582145690918,topk,,"a small red sofa facing to the left""",-31.87362098693848,topk,,a blue small sofa facing backwards,-33.1369743347168,topk,,"a large, grey sofa  facing forwards",-30.651763916015625,topk,
16,"a small, red, facing-right chair",-30.93299674987793,topk,,"a small, red chair 2",-31.211349487304688,topk,,"a small, blue chair facing the opposite direction of the other chairs",-34.31319808959961,topk,,"a large, grey chair facing forwards",-29.87006950378418,topk,,a small red sofa to the left,-30.86004638671875,topk,,a blue sofa facing backward,-32.389244079589844,topk,,"a small, blue sofa",-32.11346435546875,topk,
17,a small chair facing right,-29.07302665710449,topk,,"a small, red chair - facing to the left",-32.69230651855469,topk,,a small blue chair facing backwards ,-31.39767265319824,topk,,"a large, grey chair in the room",-32.185340881347656,topk,,a small red sofa,-27.402099609375,topk,,"a small, blue sofa, facing backwards",-29.97075653076172,topk,,a large grey facing forwards sofa,-32.516937255859375,topk,
18,a small red chair 1,-30.979267120361328,topk,,"a small, red chair facing the left",-29.17354202270508,topk,,a small blue chair facing backwards,-27.35079765319824,topk,,a large gray chair facing forwards,-31.127046585083008,topk,,"a small, red sofa""",-30.956283569335938,topk,,"a small, blue sofa",-30.596717834472656,topk,,"a large, grey sofa faces forwards",-31.938671112060547,topk,
19,"a small, red chair  ",-31.05927276611328,topk,,"a small, red chair facing",-32.52488327026367,topk,,"a small, blue sofa",-31.788789749145508,topk,,"a small, blue chair facing backwards",-31.2854061126709,topk,,"a small,",-30.51441192626953,topk,,"a small, blue sofa faced backwards",-33.102474212646484,topk,,"a large, grey sofa""",-32.25177383422852,topk,
20,"a small, red chair in the room",-31.211156845092773,topk,,"a small red chair, facing to the left",-33.79621887207031,topk,,"a small, blue chair with its back to us",-32.57052993774414,topk,,a large grey chair facing forward,-31.48499870300293,topk,,"a small red sofa, facing to the left",-31.033599853515625,topk,,"a small, blue sofa facing away",-33.25672912597656,topk,,"a large, grey chair facing forwards",-29.098953247070312,topk,
21,"a small,",-30.79534149169922,topk,,"a small, red chair  ",-32.236839294433594,topk,,"a small, blue chair with its back to the viewer",-33.33546829223633,topk,,"a large, grey chair, facing forwards",-30.96207427978516,topk,,"a small, red sofa that is facing to the left of the room",-35.602752685546875,topk,,"a small, blue sofa facing backward",-30.78016662597656,topk,,"a large, grey sofa, facing forwards",-31.56416320800781,topk,
22,"a small, red chair is facing to the right",-30.250804901123047,topk,,"a small, red chair  (2)",-32.2812385559082,topk,,"a blue chair, facing backwards",-31.265357971191406,topk,,a large grey sofa facing forwards,-30.915058135986328,topk,,"a small, red sofa  facing to the left",-28.990737915039062,topk,,"a small, blue sofa facing downwards",-32.81922912597656,topk,,"a grey, large sofa facing forwards",-31.87542152404785,topk,
23,a chair,-30.16150283813477,topk,,"a small red chair, facing left",-32.546913146972656,topk,,"a small, blue chair with its back facing us",-32.898834228515625,topk,,a large grey chair is facing forwards,-31.38675880432129,topk,,"a small, red sofa is facing to the left",-31.1339054107666,topk,,"a small, blue sofa  facing backwards",-30.78068351745605,topk,,"a small, blue chair facing backwards",-30.394851684570312,topk,
24,"a small, red chair, facing to the right",-28.770998001098636,topk,,"a small,",-31.69681930541992,topk,,"a small, blue chair ",-31.63633918762207,topk,,"a large, grey chair",-30.024715423583984,topk,,a small red sofa facing to the left ,-31.03768348693848,topk,,"a small,",-32.750389099121094,topk,,"a large, grey sofa ",-29.78302383422852,topk,
25,"a red chair, facing to the right",-30.56245803833008,topk,,"a small, red chair (2) facing to the left",-35.85164260864258,topk,,"a small, blue chair facing backwards",-31.161569595336918,topk,,"a grey, large chair facing forward",-32.62670135498047,topk,,"a small, red sofa  (5)",-31.55231094360352,topk,,"a small, blue chair facing backwards",-30.815279006958008,topk,,a small blue sofa facing backwards,-32.210872650146484,topk,
