,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green desk  facing forwards",-28.45830345153809,topk,,"a small, green desk to the right",-8.099102020263672,topk,,"a large, green desk  ",-9.502981185913086,topk,,a grey desk facing the left,-31.557058334350582,topk,,"a small, green chair faces to the right",-31.048629760742188,topk,,a large green chair facing to the right,-32.45350646972656,topk,,a grey chair facing to the left,-7.162160873413086,topk,
1,"a small green desk facing forwards""",-30.151264190673828,topk,,"a small, green desk facing to the right,",-6.899969577789307,topk,,a large desk,-7.0082688331604,topk,,a grey chair facing to the left,-31.70619010925293,topk,,"a small, green chair facing to the right",-22.21999168395996,topk,,"a small, green chair facing to the right",-33.19419860839844,topk,,"a large, grey chair  ",-10.252585411071776,topk,
2,"a small, green, desk facing forwards",-30.79529190063477,topk,,"a small, green desk facing to the right is in the room",-9.704710960388184,topk,,a large desk that is green and facing forwards,-10.498662948608398,topk,,a grey desk to the left,-32.0778923034668,topk,,"a  small, green chair facing to the right",-31.405635833740234,topk,,a green chair is facing forwards,-32.696868896484375,topk,,a chair facing left,-10.717659950256348,topk,
3,a small green desk  facing forwards,-29.85392951965332,topk,,"a small, green desk  facing to the right",-7.96972131729126,topk,,a green table,-9.11427116394043,topk,,a large desk,-32.45572662353516,topk,,"a small, green chair that is facing to the right",-31.44808387756348,topk,,a chair facing forwards,-30.89220428466797,topk,,a grey chair,-10.841251373291016,topk,
4,a small desk,-28.31230354309082,topk,,"a small, green desk, facing to the right",-8.071822166442871,topk,,a large green desk ,-8.880678176879883,topk,,a grey desk is facing to the left,-32.162635803222656,topk,,"a small, green chair ",-27.91910552978516,topk,,"a large, green desk chair facing forwards",-31.555774688720703,topk,,"a large, grey chair facing the left",-8.381858825683594,topk,
5,a small green desk facing forwards ,-28.041889190673828,topk,,a green desk facing right,-8.265849113464355,topk,,"a large, green desk facing to the right",-10.453041076660156,topk,,a large desk that is grey in color and facing to the left,-33.4144287109375,topk,,a small green chair,-31.65283203125,topk,,"a large, green chair is facing forwards",-31.7677001953125,topk,,a large grey chair ,-10.73957633972168,topk,
6,"a small, green desk, facing forwards",-28.15609169006348,topk,,a small desk,-9.986363410949709,topk,,"a green, large desk facing forwards",-9.271666526794434,topk,,"a grey desk, facing left",-32.01535415649414,topk,,"a small, green desk facing to the right",-28.00692749023437,topk,,a large chair facing forwards,-31.34181022644043,topk,,a grey chair ,-10.841251373291016,topk,
7,"a small, green desk facing to the right",-30.66445541381836,topk,,"a small, green desk is facing to the right",-9.848675727844238,topk,,"a large, green desk facing forwards",-1.6757231950759888,topk,,a grey desk,-27.97146797180176,topk,,a small green chair ,-31.59814453125,topk,,a large green chair  facing forwards,-33.23239517211914,topk,,a large grey chair facing the left,-9.175111770629885,topk,
8,a small green desk facing to the left,-31.18421745300293,topk,,"a small, green desk facing to the right",-2.4780943393707275,topk,,"a small, green desk",-9.550960540771484,topk,,"a small, green desk facing to the right",-32.129295349121094,topk,,"a large, grey chair facing to the left",-31.395591735839844,topk,,"a  large, green chair facing forwards",-32.1609001159668,topk,,"a large, grey chair",-4.361961364746094,topk,
9,a small green desk ,-29.400909423828125,topk,,"a small, green desk facing the right",-7.345386028289795,topk,,"a large desk, green in color, facing forwards",-23.22565650939941,topk,,a grey desk facing to the left of the room,-32.52392578125,topk,,"a small, green desk",-30.780038833618164,topk,,"a large, green chair in the room",-33.79901885986328,topk,,"a large, grey chair facing to the left",-1.255114197731018,topk,
