,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan facing to the left",-4.482769012451172,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,"a small, blue fan facing to the left",-9.168432235717772,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,"a small, green sofa  (5)",-30.357372283935547,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a large, red sofa facing forwards",-8.43992805480957,topk,
1,a small blue fan facing to the left,-6.071213722229004,topk,,"a small, green fan (2)",-31.12563133239746,topk,,"a  large, blue fan facing to the left",-9.67900276184082,topk,,"a large, red fan face",-30.12533187866211,topk,,a green couch facing left,-30.7510986328125,topk,,"a large, blue sofa faced to the left",-32.6352424621582,topk,,"a small, blue fan facing to the left",-9.647787094116213,topk,
2,"a small, blue fan is facing to the left",-9.448556900024414,topk,,"a small, green fan, facing left",-31.55323028564453,topk,,a large blue fan facing to the left,-7.2163166999816895,topk,,"a large, red fan""",-30.93783187866211,topk,,a green sofa is facing left,-30.39897727966309,topk,,"a large, blue sofa is facing to the left",-33.32088088989258,topk,,a large sofa facing backwards,-8.682686805725098,topk,
3,"a small blue fan, facing left",-8.502416610717773,topk,,"a small, green fan",-34.22507095336914,topk,,a large blue fan ,-8.014968872070312,topk,,"a small, green fan",-30.399333953857425,topk,,"a small, green sofa ",-27.84142303466797,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,"a large, red sofa facing backwards ",-5.875898838043213,topk,
4,"a small fan, blue in color, facing left",-10.335662841796877,topk,,"a small, green fan 2",-31.10123443603516,topk,,"a large, blue fan faces to the left",-9.109896659851074,topk,,a large fan that is red in color and facing backwards,-31.35797882080078,topk,,"a small, green sofa faces left",-30.39191627502441,topk,,"a large, blue sofa 6",-32.64036560058594,topk,,"a large, red sofa facing backwards in the room",-9.14611530303955,topk,
5,"a small, blue fan in the room",-10.101969718933104,topk,,"a small, green fan facing to the left",-32.29774475097656,topk,,"a large, blue fan, facing left",-9.922029495239258,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,a green sofa on the left,-30.92847442626953,topk,,"a small, green fan facing to the left",-32.94281005859375,topk,,a large red sofa facing backward,-10.158326148986816,topk,
6,a small blue fan is facing left,-9.63090991973877,topk,,a small fan facing left,-31.253347396850582,topk,,"a small, green fan facing to the left",-9.44381046295166,topk,,"a large, red, backwards fan",-30.711652755737305,topk,,a green sofa ,-30.042333602905277,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa is facing backwards",-8.671614646911621,topk,
7,a small fan facing left,-8.049763679504395,topk,,a small green fan is facing to the left,-31.8142147064209,topk,,"a large, blue fan facing left",-7.455976486206055,topk,,"a large, red fan facing backward",-28.77493476867676,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,"a large, blue sofa""",-31.805644989013672,topk,,a red sofa facing backwards,-9.14020824432373,topk,
8,"a small, blue fan  facing to the left",-9.06344985961914,topk,,a small green fan facing the left,-30.32657241821289,topk,,"a large, blue fan is facing to the left",-8.552449226379395,topk,,"a large, red fan  (4)",-31.45390892028809,topk,,"a small, green sofa""",-30.74767303466797,topk,,a blue sofa facing to the left,-31.462968826293945,topk,,"a large, red sofa facing to the right",-10.376442909240724,topk,
9,"a small blue fan""",-9.662073135375977,topk,,a small green fan to the left,-31.521530151367188,topk,,"a large, blue fan faces left",-9.835612297058104,topk,,"a large, red fan",-28.01595687866211,topk,,"a green sofa, facing to the left",-29.719165802001957,topk,,"a large, blue sofa, facing left",-32.82283401489258,topk,,"a large, red sofa facing to the left",-10.656447410583496,topk,
10,"a small, blue fan to the left",-9.722434043884276,topk,,"a small fan facing to the left, colored green",-31.893558502197266,topk,,"a large, blue fan",-3.5717523097991943,topk,,"a large, red fan facing forwards",-31.411544799804688,topk,,"a small, green sofa face",-30.52111053466797,topk,,"a large, blue couch facing to the left",-32.893402099609375,topk,,"a large, red sofa facing backwards is in the room",-9.884576797485352,topk,
11,a small fan that is blue in color and facing to the left,-10.651216506958008,topk,,a small green fan facing left,-27.84479141235352,topk,,a large blue fan  facing to the left,-9.857321739196776,topk,,a backwards red fan,-29.07011032104492,topk,,"a small, green sofa on the left",-31.224851608276367,topk,,"a large, blue sofa that is facing to the left",-34.35892105102539,topk,,"a large, red sofa faces backwards",-10.165780067443848,topk,
12,a small blue fan to the left,-10.517603874206545,topk,,"a small, green sofa facing to the left",-32.329200744628906,topk,,a large blue fan is facing to the left,-8.664471626281738,topk,,"a large, red fan faces backwards",-30.665491104125977,topk,,"a small, green sofa facing to the left",-22.673189163208008,topk,,"a blue sofa, facing to the left",-32.75623321533203,topk,,"a large, red sofa facing backwards is object 7 in the room",-10.540515899658203,topk,
13,"a small, blue fan, facing to the left",-7.706109046936035,topk,,"a large, green fan facing to the left",-30.303003311157227,topk,,"a large blue fan, facing to the left",-8.738874435424805,topk,,"a large, red fan in the room",-30.82562065124512,topk,,a green sofa facing the left,-29.276935577392575,topk,,"a large, blue sofa facing to the left",-23.563047409057617,topk,,a red sofa facing backward,-10.163125991821287,topk,
14,"a small, blue fan facing the left",-10.29780387878418,topk,,"a large, blue fan facing to the left",-30.361473083496094,topk,,"a large, blue fan facing to the left",-2.190704345703125,topk,,a backwards-facing red fan,-29.600635528564453,topk,,"a small, green sofa facing left",-27.87127685546875,topk,,"a large, blue sofa in the room",-32.92314147949219,topk,,"a large, red couch",-9.50629711151123,topk,
15,a small fan that is blue in color and is facing to the left,-11.038986206054688,topk,,"a small, green fan  (2)",-30.41162872314453,topk,,a blue fan,-6.83335018157959,topk,,a large fan facing backwards,-28.15871238708496,topk,,"a small, green sofa, facing left",-30.647783279418945,topk,,a blue sofa is facing to the left,-32.663997650146484,topk,,"a large, blue sofa facing to the left",-8.635773658752441,topk,
16,"a small, blue fan  (1)",-9.30925750732422,topk,,"a fan, green",-31.431432723999023,topk,,"a small, blue fan",-10.013653755187988,topk,,a large fan,-29.43193244934082,topk,,a green sofa  facing to the left,-30.742162704467773,topk,,"a large, blue fan facing to the left",-32.48002243041992,topk,,"a large, red sofa facing backwards is object 7",-9.58973217010498,topk,
17,"a small, blue fan on the left",-10.112754821777344,topk,,a small fan facing to the left,-30.71322059631348,topk,,a large blue fan to the left,-9.50668239593506,topk,,a large red fan,-25.114856719970703,topk,,a sofa,-28.931716918945312,topk,,"a large, blue sofa facing left",-29.881122589111328,topk,,"a large, red sofa facing backwards  (7)",-10.207432746887209,topk,
18,a blue fan,-3.7872257232666016,topk,,a blue fan,-29.942554473876957,topk,,a large fan that is blue in color and facing to the left,-10.576074600219728,topk,,"a large, red fan  facing backwards",-31.255884170532227,topk,,"a large, blue sofa",-29.05430030822754,topk,,"a large, blue sofa",-26.25876808166504,topk,,a large red sofa facing backwards,-8.85002326965332,topk,
19,a small fan facing to the left,-9.636950492858888,topk,,a small green fan facing to the left,-26.220726013183597,topk,,"a large, blue sofa",-8.762411117553711,topk,,"a large, blue fan facing to the left",-29.701879501342773,topk,,"a small, green sofa  ",-30.84142303466797,topk,,a sofa facing to the left,-31.852832794189453,topk,,"a small, blue fan",-10.04940414428711,topk,
20,"a small, blue fan ",-6.127349376678467,topk,,"a small, green fan is facing to the left",-30.58576011657715,topk,,"a large, blue fan""",-9.384252548217772,topk,,"a large, red fan that is facing backwards",-29.338836669921875,topk,,"a small, green sofa facing the left",-31.02567481994629,topk,,"a large, blue sofa  (6)",-32.348785400390625,topk,,"a large, red sofa, facing backwards",-8.733780860900879,topk,
21,"a small, blue fan",-4.502349376678467,topk,,a green fan,-25.07581901550293,topk,,a large blue fan facing the left,-7.819135665893555,topk,,"a large, red fan facing to the left",-31.665721893310547,topk,,"a small, green sofa is in the room",-31.081165313720703,topk,,a green fan,-31.47503662109375,topk,,"a large,",-10.05651569366455,topk,
22,"a small fan, blue in color, facing to the left",-9.921585083007812,topk,,"a small, green fan facing the left",-31.11739921569824,topk,,a large blue fan,-7.685857772827148,topk,,a blue fan,-30.390403747558597,topk,,"a small, green sofa is facing to the left",-28.431306838989254,topk,,a blue sofa facing left,-30.34637260437012,topk,,"a large, red sofa""",-10.162556648254396,topk,
23,a small blue fan facing the left,-7.512186527252197,topk,,"a large, red fan facing backwards",-31.12493133544922,topk,,"a large blue fan, facing left",-9.284172058105469,topk,,a large red sofa facing backwards,-29.58570671081543,topk,,"a small, green sofa, facing to the left",-27.82355117797852,topk,,"a large,",-32.837242126464844,topk,,"a large, red fan facing backwards",-10.145180702209473,topk,
24,a fan,-9.42759895324707,topk,,a small fan that is green in color and is facing to the left,-34.50587844848633,topk,,a large fan facing left,-9.470372200012209,topk,,"a small, blue fan",-30.24020004272461,topk,,"a large, red sofa facing backwards",-30.247690200805664,topk,,"a large, blue sofa, facing to the left",-30.053279876708984,topk,,"a large, red sofa  facing backwards",-8.818851470947266,topk,
25,a small blue fan facing left,-6.269415855407715,topk,,a small green fan,-27.60018920898437,topk,,"a large fan, blue in color, facing to the left",-10.027836799621582,topk,,a fan facing backwards,-28.147510528564453,topk,,a small green sofa,-25.058353424072266,topk,,a large blue couch,-32.58379364013672,topk,,"a large, red sofa facing backwards",-2.829023838043213,topk,
26,"a small, blue fan (1)",-9.643607139587402,topk,,"a small, green fan faces to the left",-31.375680923461918,topk,,a large blue fan faces left,-9.13449001312256,topk,,"a large, red fan  ",-30.70345687866211,topk,,a green sofa is facing to the left,-29.306964874267575,topk,,"a large, blue sofa faces left",-32.53476333618164,topk,,"a large, red sofa facing backwards;",-9.727460861206056,topk,
27,a small fan in the room,-8.960562705993652,topk,,a small fan that is green in color and facing to the left,-32.67429733276367,topk,,"a large, blue fan  ",-9.556127548217772,topk,,"a large, red fan, facing backwards",-28.74163818359375,topk,,a green sofa to the left,-30.13284492492676,topk,,"a large, blue sofa ",-29.165019989013672,topk,,"a large, red sofa facing backwards'",-8.672773361206055,topk,
28,"a small blue fan, facing to the left",-8.329696655273438,topk,,"a small, green fan to the left",-31.18701934814453,topk,,a large fan is blue,-9.057509422302246,topk,,"a large, red fan facing backwards",-28.06185531616211,topk,,"a small, green sofa faces to the left",-29.816286087036133,topk,,a large  blue sofa facing to the left,-32.659400939941406,topk,,"a large, red sofa facing backwards """,-10.204023361206056,topk,
29,a small blue fan ,-7.185510635375977,topk,,a small blue fan,-30.920900344848636,topk,,a small blue fan,-9.073599815368652,topk,,"a large, red, backwards-facing fan",-30.61418914794922,topk,,a green sofa facing to the left,-30.05162048339844,topk,,a large blue sofa,-25.51449966430664,topk,,"a  large, red sofa facing backwards",-9.379236221313477,topk,
30,a small blue fan is facing to the left,-9.653902053833008,topk,,"a small green fan, facing to the left",-31.45513343811035,topk,,"a large, blue fan facing the left",-7.829977035522461,topk,,"a large, red sofa facing backwards",-29.165536880493164,topk,,a green sofa,-30.104833602905277,topk,,"a large, blue sofa to the left",-32.135990142822266,topk,,"a large, red sofa facing backwards""",-6.789961338043213,topk,
31,"a small, blue fan  ",-9.455474853515623,topk,,a small fan,-31.01277732849121,topk,,"a large, blue fan ",-6.204564571380615,topk,,"a large, red fan facing to the right",-30.129714965820312,topk,,"a green sofa, facing left",-30.534225463867188,topk,,a green sofa facing to the left,-31.35357093811035,topk,,"a large, red sofa facing backwards  ",-9.664960861206056,topk,
32,a small blue fan on the left,-9.527833938598633,topk,,"a small, green fan is in the room, facing to the left",-34.05891036987305,topk,,"a large, blue fan, facing to the left",-7.552462100982666,topk,,a small green fan,-30.906858444213867,topk,,a green sofa faces left,-30.90743064880371,topk,,"a large, blue sofa facing the left",-30.4068546295166,topk,,"a large, red sofa ",-7.451619148254394,topk,
33,a small fan that is blue in color,-10.570940017700195,topk,,"a small, green fan  facing to the left",-30.201906204223636,topk,,"a large, blue fan;",-9.868627548217772,topk,,a large fan that is red and facing backwards,-30.91850852966309,topk,,a,-29.541091918945312,topk,,"a large, blue sofa faces to the left",-31.43264579772949,topk,,"a large, red sofa facing backward",-8.53367805480957,topk,
34,a small blue fan,-4.857385635375977,topk,,a,-30.581111907958984,topk,,a,-8.189931869506836,topk,,"a red, large fan facing backwards",-29.82228279113769,topk,,a small sofa facing to the left,-29.70594024658203,topk,,a blue sofa facing the left,-31.33317756652832,topk,,a large sofa,-9.55606174468994,topk,
35,"a small, blue fan""",-9.314849853515623,topk,,"a small, green fan, facing to the left",-29.237319946289062,topk,,"a large, blue fan that is facing to the left",-10.002558708190918,topk,,a backward-facing red fan,-30.60315322875977,topk,,"a small, green sofa  facing to the left",-29.2298583984375,topk,,a large sofa,-29.175338745117188,topk,,a blue sofa,-10.108503341674805,topk,
36,a small fan,-7.667475700378418,topk,,a small green fan ,-30.42831420898437,topk,,a large fan facing to the left,-6.948028564453125,topk,,a large fan with a red color and facing backwards,-32.03584671020508,topk,,"a small, green sofa to the left",-30.3400821685791,topk,,a green sofa,-32.91190719604492,topk,,a,-7.886533260345459,topk,
37,"a small, blue fan, facing left",-8.611420631408691,topk,,"a small, green fan facing left",-30.345046997070312,topk,,a large blue fan facing left,-7.614950656890869,topk,,a red fan,-23.81107711791992,topk,,"a green, small sofa facing to the left",-30.45062255859375,topk,,"a large, blue sofa face to the left",-32.92898178100586,topk,,a large red sofa ,-10.203248977661133,topk,
38,a,-9.06444263458252,topk,,"a small, green fan in the room",-33.404109954833984,topk,,a large blue fan is facing left,-9.47291660308838,topk,,"a red, backwards-facing fan",-30.760156631469727,topk,,"a small, green sofa (5)",-30.9999942779541,topk,,"a large, blue sofa facing  to the left",-33.22431564331055,topk,,"a large, red sofa facing backwards 7",-10.036209106445312,topk,
39,"a small fan, blue, facing left",-9.585124969482422,topk,,"a small, green fan is in the room",-31.366125106811523,topk,,a large blue sofa facing to the left,-9.938345909118652,topk,,"a red, backwards fan",-30.923826217651367,topk,,"a small, green sofa that is facing to the left",-30.38381767272949,topk,,a,-30.16026496887207,topk,,"a large, red sofa",-8.248494148254395,topk,
40,"a small, blue fan facing left",-5.9736175537109375,topk,,a red thing,-22.4851131439209,logic,,a large blue fan faces to the left,-9.774216651916504,topk,,"a large, red fan ",-27.79720687866211,topk,,a green sofa facing left,-27.44526672363281,topk,,"a large, blue sofa  facing to the left",-30.00452423095703,topk,,a red thing,-35.918216705322266,logic,
41,a red thing,-42.063846588134766,logic,,a red thing facing backwards,-24.50052833557129,logic,,a red thing,-40.7690315246582,logic,,"a large, red fan is facing backwards",-30.886632919311523,topk,,"a small, green sofa",-24.59142303466797,topk,,"a large, blue sofa-facing to the left",-32.58116912841797,topk,,a red thing facing backwards,-37.24482727050781,logic,
42,a red thing facing backwards,-44.19739532470703,logic,,a red thing facing to the left,-29.04841423034668,logic,,a red thing facing backwards,-42.82939147949219,logic,,a,-29.38344955444336,topk,,a red thing,-41.22901153564453,logic,,a big blue sofa facing left,-32.40463638305664,topk,,a red thing facing to the left,-43.53169250488281,logic,
43,a red thing facing to the left,-48.39413833618164,logic,,a red fan,-13.823421478271484,logic,,a red thing facing to the left,-47.70125961303711,logic,,"a large, red fan is backwards",-30.985355377197266,topk,,a red thing facing backwards,-43.098121643066406,logic,,a red thing,-41.456199645996094,logic,,a red fan,-31.70909881591797,logic,
44,a red fan,-33.61606979370117,logic,,a red fan facing backwards,-14.623638153076172,logic,,a red fan,-32.96013641357422,logic,,"a large, red fan facing the opposite direction of the other fans",-32.70026779174805,topk,,a red thing facing to the left,-47.05086517333984,logic,,a red thing facing backwards,-43.37556076049805,logic,,a red fan facing backwards,-32.8317756652832,logic,
45,a red fan facing backwards,-34.3846549987793,logic,,a red fan facing to the left,-18.534574508666992,logic,,a red fan facing backwards,-33.92683792114258,logic,,"a large, red fan backwards",-28.74251937866211,topk,,a red fan,-34.64699172973633,logic,,a red thing facing to the left,-47.722434997558594,logic,,a red fan facing to the left,-37.21123504638672,logic,
46,a red fan facing to the left,-38.11592864990234,logic,,a red sofa,-14.042049407958984,logic,,a red fan facing to the left,-37.915321350097656,logic,,a red thing,-14.4898681640625,logic,,a red fan facing backwards,-36.33063125610352,logic,,a red fan,-34.94318389892578,logic,,a red sofa,-25.572607040405277,logic,
47,a red sofa,-33.61509704589844,logic,,a red sofa facing backwards,-14.658270835876465,logic,,a red sofa,-32.47722625732422,logic,,a red thing facing backwards,-16.000354766845703,logic,,a red fan facing to the left,-38.78818130493164,logic,,a red fan facing backwards,-36.21888732910156,logic,,a red sofa facing backwards,-25.85979652404785,logic,
48,a red sofa facing backwards,-34.3973274230957,logic,,a red sofa facing to the left,-18.748401641845703,logic,,a red sofa facing backwards,-33.282108306884766,logic,,a red thing facing to the left,-23.369842529296875,logic,,a red sofa,-32.477378845214844,logic,,a red fan facing to the left,-39.30068588256836,logic,,a red sofa facing to the left,-31.408870697021484,logic,
49,a red sofa facing to the left,-38.738399505615234,logic,,a green thing,-14.850519180297852,logic,,a red sofa facing to the left,-37.14352035522461,logic,,a red fan,-1.8899306058883667,logic,,a red sofa facing backwards,-32.96676254272461,logic,,a red sofa,-32.73430633544922,logic,,a green thing,-39.22489547729492,logic,
50,a green thing,-39.480224609375,logic,,a green thing facing backwards,-25.771787643432617,logic,,a green thing,-38.42289352416992,logic,,a red fan facing backwards,-2.6215908527374268,logic,,a red sofa facing to the left,-36.76809310913086,logic,,a red sofa facing backwards,-33.15128326416016,logic,,a green thing facing backwards,-44.59048080444336,logic,
51,a green thing facing backwards,-47.83964920043945,logic,,a green thing facing to the left,-17.591379165649414,logic,,a green thing facing backwards,-47.13747787475586,logic,,a red fan facing to the left,-9.046451568603516,logic,,a green thing,-34.909358978271484,logic,,a red sofa facing to the left,-37.51176071166992,logic,,a green thing facing to the left,-42.37728500366211,logic,
52,a green thing facing to the left,-42.45193099975586,logic,,a green fan,-3.172738790512085,logic,,a green thing facing to the left,-41.74382400512695,logic,,a red sofa,-6.533387184143066,logic,,a green thing facing backwards,-46.08647918701172,logic,,a green thing,-38.19281005859375,logic,,a green fan,-31.10303497314453,logic,
53,a green fan,-29.86532974243164,logic,,a green fan facing backwards,-13.277358055114746,logic,,a green fan,-30.33875274658203,logic,,a red sofa facing backwards,-6.959798812866211,logic,,a green thing facing to the left,-37.722877502441406,logic,,a green thing facing backwards,-46.17495346069336,logic,,a green fan facing backwards,-36.90646743774414,logic,
54,a green fan facing backwards,-36.09347915649414,logic,,a green fan facing to the left,-4.21442461013794,logic,,a green fan facing backwards,-36.74297332763672,logic,,a red sofa facing to the left,-12.55665111541748,logic,,a green fan,-28.99958038330078,logic,,a green thing facing to the left,-40.93519973754883,logic,,a green fan facing to the left,-32.94737243652344,logic,
55,a green fan facing to the left,-30.802413940429688,logic,,a green sofa,-9.61733627319336,logic,,a green fan facing to the left,-31.56181907653809,logic,,a green thing,-17.1881103515625,logic,,a green fan facing backwards,-37.13858795166016,logic,,a green fan,-30.518245697021484,logic,,a green sofa,-30.736888885498047,logic,
56,a green sofa,-32.61097717285156,logic,,a green sofa facing backwards,-17.872589111328125,logic,,a green sofa,-32.3504753112793,logic,,a green thing facing backwards,-21.70130157470703,logic,,a green fan facing to the left,-30.933029174804688,logic,,a green fan facing backwards,-36.60110092163086,logic,,a green sofa facing backwards,-35.77286529541016,logic,
57,a green sofa facing backwards,-37.60063934326172,logic,,a green sofa facing to the left,-10.880738258361816,logic,,a green sofa facing backwards,-37.77367401123047,logic,,a green thing facing to the left,-20.279266357421875,logic,,a green sofa,-23.592472076416016,logic,,a green fan facing to the left,-31.97331047058105,logic,,a green sofa facing to the left,-31.65480613708496,logic,
58,a green sofa facing to the left,-33.7291374206543,logic,,a thing,-16.525110244750977,logic,,a green sofa facing to the left,-33.72731018066406,logic,,a green fan,-8.349369049072266,logic,,a green sofa facing backwards,-35.234256744384766,logic,,a green sofa,-29.777570724487305,logic,,a thing,-35.09327697753906,logic,
59,a thing,-36.991058349609375,logic,,a thing facing backwards,-28.031879425048828,logic,,a thing,-36.570926666259766,logic,,a green fan facing backwards,-13.817411422729492,logic,,a green sofa facing to the left,-24.47278213500977,logic,,a green sofa facing backwards,-36.17800521850586,logic,,a thing facing backwards,-38.86621475219727,logic,
60,a thing facing backwards,-50.3231201171875,logic,,a thing facing to the left,-21.905366897583008,logic,,a thing facing backwards,-49.72492599487305,logic,,a green fan facing to the left,-9.66002082824707,logic,,a thing,-36.601470947265625,logic,,a green sofa facing to the left,-30.39349365234375,logic,,a thing facing to the left,-44.847434997558594,logic,
61,a thing facing to the left,-44.31447219848633,logic,,a fan,-7.276218414306641,logic,,a thing facing to the left,-42.85039520263672,logic,,a green sofa,-10.916793823242188,logic,,a thing facing backwards,-48.26899337768555,logic,,a thing,-36.79610443115234,logic,,a fan,-31.110763549804688,logic,
62,a fan,-27.437397003173828,logic,,a fan facing backwards,-15.889688491821287,logic,,a fan,-28.53079032897949,logic,,a green sofa facing backwards,-15.92905044555664,logic,,a thing facing to the left,-40.97306060791016,logic,,a thing facing backwards,-48.62297821044922,logic,,a fan facing backwards,-33.11456680297852,logic,
63,a fan facing backwards,-38.27658081054688,logic,,a fan facing to the left,-8.71678352355957,logic,,a fan facing backwards,-39.17934799194336,logic,,a green sofa facing to the left,-12.314410209655762,logic,,a fan,-31.904272079467773,logic,,a thing facing to the left,-41.11195373535156,logic,,a fan facing to the left,-35.38142395019531,logic,
64,a fan facing to the left,-29.6800479888916,logic,,a sofa,-13.393991470336914,logic,,a fan facing to the left,-30.595067977905277,logic,,a thing,-14.62339210510254,logic,,a fan facing backwards,-38.5644760131836,logic,,a fan,-32.86089324951172,logic,,a sofa,-28.682422637939453,logic,
65,a sofa,-35.57469940185547,logic,,a sofa facing backwards,-19.30950927734375,logic,,a sofa,-34.497589111328125,logic,,a thing facing backwards,-18.969764709472656,logic,,a fan facing to the left,-33.81537628173828,logic,,a fan facing backwards,-39.8089599609375,logic,,a sofa facing backwards,-29.21041679382324,logic,
66,a sofa facing backwards,-39.129913330078125,logic,,a sofa facing to the left,-14.992167472839355,logic,,a sofa facing backwards,-39.79872131347656,logic,,a thing facing to the left,-25.91073036193848,logic,,a sofa,-27.887245178222656,logic,,a fan facing to the left,-34.388607025146484,logic,,a sofa facing to the left,-34.60190200805664,logic,
67,a sofa facing to the left,-37.94832611083984,logic,,a blue thing,-16.577587127685547,logic,,a sofa facing to the left,-36.028507232666016,logic,,a fan,-5.328620433807373,logic,,a sofa facing backwards,-38.77684020996094,logic,,a sofa,-30.175518035888672,logic,,a blue thing,-38.46279144287109,logic,
68,a blue thing,-36.597694396972656,logic,,a blue thing facing backwards,-26.766151428222656,logic,,a blue thing,-37.11279678344727,logic,,a fan facing backwards,-6.232724189758301,logic,,a sofa facing to the left,-28.85176467895508,logic,,a sofa facing backwards,-40.26325607299805,logic,,a blue thing facing backwards,-45.21011352539063,logic,
69,a blue thing facing backwards,-48.67203521728516,logic,,a blue thing facing to the left,-19.541059494018555,logic,,a blue thing facing backwards,-48.32073211669922,logic,,a fan facing to the left,-11.816476821899414,logic,,a blue thing,-36.54676818847656,logic,,a sofa facing to the left,-30.901317596435547,logic,,a blue thing facing to the left,-41.38122177124024,logic,
70,a blue thing facing to the left,-41.47552490234375,logic,,a blue fan,-8.06374740600586,logic,,a blue thing facing to the left,-40.52675628662109,logic,,a sofa,-11.745525360107422,logic,,a blue thing facing backwards,-44.47495269775391,logic,,a blue thing,-36.88510513305664,logic,,a blue fan,-30.608230590820312,logic,
