,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-8.81731128692627,topk,,"a small, red chair facing the left",-29.21807289123535,topk,,a backwards-facing blue chair,-32.382076263427734,topk,,"a large, grey chair ",-31.583553314208984,topk,,a small red sofa is facing left,-32.07187271118164,topk,,"a small, blue sofa facing backwards;",-9.71261215209961,topk,,a grey sofa facing forwards,-7.251502990722656,topk,
1,a red chair ,-9.385684967041016,topk,,a blue chair facing backwards,-32.30766296386719,topk,,a blue chair facing backwards,-32.247779846191406,topk,,a large grey chair faces forwards,-31.82522773742676,topk,,"a red sofa, facing to the left",-32.06562042236328,topk,,"a small, blue sofa facing backwards  (6)",-11.41927433013916,topk,,"a large, grey sofa, facing forwards",-8.973732948303223,topk,
2,a small red chair 1,-9.51561164855957,topk,,a small red chair facing to the left,-27.714319229125977,topk,,"a blue chair, facing backwards",-31.33204460144043,topk,,a large gray chair facing forwards,-31.68790626525879,topk,,"a small, red, left-facing sofa",-32.144142150878906,topk,,"a blue, small sofa facing backwards",-10.023646354675291,topk,,a blue chair facing backwards,-10.438922882080078,topk,
3,"a red, small chair facing to the right",-10.083613395690918,topk,,a red chair facing to the left,-29.061254501342773,topk,,"a small, blue chair with its back to us",-32.65388107299805,topk,,a chair facing forwards,-29.363142013549805,topk,,a red sofa facing left,-31.475950241088867,topk,,"a small, blue sofa facing backwards",-2.8141744136810303,topk,,"a large, grey sofa",-7.927043437957764,topk,
4,a red chair is facing to the right,-9.429207801818848,topk,,"a small, red chair 2",-32.3849983215332,topk,,a blue chair that is facing backwards,-31.247732162475582,topk,,a grey chair facing forward,-31.164066314697266,topk,,a small sofa,-29.70389175415039,topk,,"a small, blue sofa facing backwards 6",-9.925971031188965,topk,,"a small, red sofa",-9.093873023986816,topk,
5,a small red chair facing to the left,-9.15981674194336,topk,,"a small, red chair, facing to the left, in the room",-33.76686477661133,topk,,"a small, blue chair facing backward",-30.17667007446289,topk,,"a large grey chair, facing forwards",-32.10954666137695,topk,,a small red sofa facing to the left,-31.81644821166992,topk,,"a small, blue sofa facing upwards",-10.185949325561523,topk,,a small red chair facing to the left,-9.939041137695312,topk,
6,"a small, red sofa",-9.719609260559082,topk,,a small red chair,-32.41325378417969,topk,,"a small, blue chair",-26.7421989440918,topk,,"a large, grey chair that is facing forwards",-31.40806579589844,topk,,"a small, red",-31.868980407714844,topk,,a blue sofa facing backwards,-10.229413032531738,topk,,"a large, grey sofa  facing forwards",-9.371404647827148,topk,
7,a red chair facing to the left,-9.781113624572754,topk,,"a small, red chair facing to the right",-28.717920303344727,topk,,"a small, blue sofa facing backwards",-29.44600486755371,topk,,a small red chair facing to the right,-30.97848320007324,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,"a small, blue sofa that is facing backwards",-9.119441032409668,topk,,"a large, grey sofa is facing forwards",-9.379939079284668,topk,
8,a small red chair,-8.832770347595215,topk,,a small red chair ,-32.01481628417969,topk,,"a small, blue chair is facing backwards",-30.73336410522461,topk,,a large grey chair,-27.5715446472168,topk,,"a small red sofa, facing to the left",-31.032936096191406,topk,,"a small, blue chair facing backwards",-8.860257148742676,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
9,"a red chair, facing right",-8.334003448486328,topk,,a small red chair facing the left,-30.203155517578125,topk,,"a small, blue chair facing to the left",-31.269594192504883,topk,,a grey chair,-31.78559875488281,topk,,a small  red sofa facing to the left,-31.53358459472656,topk,,"a small, blue, backwards-facing sofa",-10.45038604736328,topk,,a blue sofa facing backwards,-9.63370132446289,topk,
