,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan""",-9.314849853515623,topk,,a small fan facing left,-32.52320861816406,topk,,a large blue fan faces to the left,-31.6497745513916,topk,,"a small, green fan",-30.399333953857425,topk,,"a small, green sofa, facing to the left, in a room",-35.385704040527344,topk,,a blue fan,-11.508309364318848,topk,,"a  large, red sofa facing backwards",-11.85810089111328,topk,
1,"a small, blue fan facing the left",-9.521194458007812,topk,,a small green fan,-25.491771697998047,topk,,a blue fan,-28.370460510253903,topk,,a large fan that is red in color and is facing backwards,-32.705650329589844,topk,,"a small green sofa facing to the left""",-31.295299530029297,topk,,a large,-11.672000885009766,topk,,a large,-10.763554573059082,topk,
2,a blue fan,-5.446353912353516,topk,,a small fan,-31.01277732849121,topk,,a large,-32.16853713989258,topk,,"a large, red fan that is facing backwards",-29.33734893798828,topk,,"a small, green sofa that is facing to the left",-30.390342712402344,topk,,a large blue sofa is facing left,-11.79283332824707,topk,,a red sofa is facing backwards,-10.28748607635498,topk,
3,a small fan facing left,-8.038337707519531,topk,,"a small fan facing to the left, green in color",-33.912254333496094,topk,,a large blue fan that is facing to the left,-32.64021682739258,topk,,a large red fan facing backwards,-30.63492202758789,topk,,"a small, green sofa  ",-30.84142303466797,topk,,a blue couch facing left,-11.77289867401123,topk,,"a large, red sofa facing the opposite direction",-12.239717483520508,topk,
4,"a small, blue fan facing to the left ",-9.063581466674805,topk,,"a  small, green fan",-32.49186706542969,topk,,a large fan that is blue in color and facing to the left,-32.11897659301758,topk,,"a large, red fan turned around",-30.568443298339844,topk,,"a small, green couch facing to the left",-31.152307510375977,topk,,"a large , blue sofa facing to the left",-11.53574562072754,topk,,"a large, red sofa with its back facing us",-12.206270217895508,topk,
5,"a small, blue fan on the left",-10.109427452087402,topk,,a small fan that is green in color and is facing to the left,-34.346683502197266,topk,,a large blue fan facing to the left,-25.619598388671875,topk,,a large fan with a red color and facing backwards,-32.03584671020508,topk,,a small sofa facing to the left,-29.70594024658203,topk,,"a ""large, blue sofa facing to the left",-15.08326816558838,topk,,a large red sofa,-10.421998977661133,topk,
6,"a small, blue fan is in the room",-10.156734466552734,topk,,a little green fan,-30.33858108520508,topk,,"a  large, blue fan  facing to the left",-33.425559997558594,topk,,a large red fan backwards,-30.41902732849121,topk,,a green small sofa,-30.191240310668945,topk,,"a large blue sofa""",-11.559371948242188,topk,,"a large, blue sofa",-10.78087329864502,topk,
7,a small fan,-7.667475700378418,topk,,a small fan that is green,-33.35298156738281,topk,,"a large, blue sofa",-32.41250228881836,topk,,"a large, red sofa facing backwards",-28.55161666870117,topk,,"a small, green sofa (5)",-31.006153106689453,topk,,"a  large, blue sofa",-9.401477813720703,topk,,"a large, red couch",-9.50629711151123,topk,
8,a blue fan is facing to the left,-9.874176025390623,topk,,"a large, red sofa facing backwards",-31.791244506835938,topk,,a large blue fan is facing to the left,-30.222393035888672,topk,,"a large, red fan is facing backwards",-28.35555648803711,topk,,a small green sofa  facing to the left,-31.077491760253903,topk,,a big blue sofa facing to the left,-11.909988403320312,topk,,a large  red sofa facing backwards,-10.805535316467283,topk,
9,"a small, blue fan in the room",-10.10475254058838,topk,,"a small, blue fan",-32.44636917114258,topk,,"a large,",-32.077327728271484,topk,,a large red fan,-30.55183982849121,topk,,"a large, red sofa facing backwards",-30.247690200805664,topk,,"a large, blue couch facing left",-11.727824211120604,topk,,"a large, red sofa facing backwards",-6.19773006439209,topk,
10,"a small fan, blue in color, facing to the left",-22.87929344177246,topk,,a  green fan facing to the left,-33.269561767578125,topk,,"a large blue fan, facing to the left",-30.28704833984375,topk,,a large red fan ,-30.30183982849121,topk,,"a small, green sofa facing the left",-30.511863708496094,topk,,a sofa facing to the left,-10.223925590515137,topk,,a red sofa facing backward,-10.163125991821287,topk,
11,"a small, blue fan",-4.502349376678467,topk,,a fan facing to the left,-31.658891677856445,topk,,"a small, blue fan",-29.52104377746582,topk,,a large red fan is facing backwards,-30.351734161376957,topk,,"a small, green sofa, facing to the left",-28.22482681274414,topk,,a large blue sofa faces to the left,-14.711597442626951,topk,,"a large, red sofa ",-7.451619148254394,topk,
12,a fan facing to the left,-9.82151985168457,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,a large blue fan to the left,-31.043794631958008,topk,,"a small, blue fan",-30.24020004272461,topk,,a blue sofa,-29.580093383789062,topk,,"a large, blue sofa",-1.767549753189087,topk,,"a large,",-10.05651569366455,topk,
13,"a small, blue fan facing left",-5.9736175537109375,topk,,a Green fan,-33.187400817871094,topk,,a fan facing to the left,-31.593582153320312,topk,,a large fan that is red in color,-32.59160232543945,topk,,"a small, green sofa facing left",-27.82425117492676,topk,,a large Blue sofa facing to the left,-11.807382583618164,topk,,a blue sofa,-10.108503341674805,topk,
14,"a small, blue fan facing to the left",-5.110455989837647,topk,,a small blue fan facing to the left,-31.84414291381836,topk,,"a large, red fan",-31.93732070922852,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,"a small, green sofa faces to the left",-29.81632232666016,topk,,"a ""large, blue sofa facing to the left""",-11.98951816558838,topk,,a large red sofa facing backward,-9.268182754516602,topk,
15,"a small, blue fan ",-6.127349376678467,topk,,a small fan that is green in color and facing to the left,-40.77524185180664,topk,,"a large blue fan, facing left",-30.7982234954834,topk,,a large red fan facing backward,-30.532241821289062,topk,,"a small, green sofa faces left",-30.804492950439453,topk,,"a large, red sofa facing backwards",-11.731711387634276,topk,,"a small, blue fan",-10.04940414428711,topk,
16,a blue fan is facing left,-9.666184425354004,topk,,a small green sofa,-31.835521697998047,topk,,a small blue fan facing to the left,-31.64790153503418,topk,,"a large, red fan",-30.92631721496582,topk,,"a small, green sofa, facing to the left, in the room",-33.4261589050293,topk,,"a large blue sofa, facing to the left",-9.63121509552002,topk,,"a large, red sofa""",-10.162556648254396,topk,
17,a blue fan facing the left,-8.052101135253906,topk,,"a small fan, green",-30.816123962402344,topk,,a large blue facing left fan,-31.968854904174805,topk,,"a large, red fan facing to the right",-30.129714965820312,topk,,a sofa,-28.931716918945312,topk,,"a large,",-11.208335876464844,topk,,"a large red sofa, facing backwards",-11.067212104797363,topk,
18,"a small, blue fan is facing to the left",-9.185857772827148,topk,,a small  green fan,-33.10188293457031,topk,,a large fan that is blue,-32.40705490112305,topk,,"a large, red fan facing the opposite direction of other fans",-33.32106018066406,topk,,"a small, green sofa, facing to the left, in a room with other objects",-37.14175796508789,topk,,a blue sofa,-6.213244438171387,topk,,"a small, blue fan facing to the left",-9.647787094116213,topk,
19,a blue fan facing to the left,-7.205820083618164,topk,,a green sofa,-33.16901016235352,topk,,"a  large, blue fan",-32.58980178833008,topk,,"a large red fan, facing backwards",-30.51852035522461,topk,,a small green sofa,-27.540695190429688,topk,,a long blue sofa facing left,-11.703095436096191,topk,,"a large, red sofa facing upwards",-10.76805305480957,topk,
20,a blue fan facing left,-6.130509376525879,topk,,"a large, green fan facing to the left",-30.303003311157227,topk,,a large fan facing to the left,-31.649938583374023,topk,,a backwards red fan,-29.861909866333008,topk,,a green sofa,-24.66737365722656,topk,,"a small, blue fan",-11.521780967712402,topk,,"a large, red sofa facing forwards",-8.43992805480957,topk,
21,a blue fan is in the room,-9.848939895629885,topk,,a blue fan facing to the left,-31.860469818115234,topk,,a large blue fan face to the left,-32.44472122192383,topk,,a backwards-facing red fan,-29.600635528564453,topk,,a small green sofa facing to the left,-26.560924530029297,topk,,"a long, blue sofa facing to the left",-12.084506034851074,topk,,"a large, red sofa facing backward",-8.53367805480957,topk,
22,"a small, blue fan (1)",-9.645485877990724,topk,,"a small, green sofa facing to the left",-33.82151412963867,topk,,a large blue fan ,-29.552080154418945,topk,,a large red sofa facing backwards,-29.58570671081543,topk,,"a small, green sofa facing to the left",-30.519577026367188,topk,,"a small, blue fan facing to the left",-10.759930610656738,topk,,"a large, red sofa facing the opposite direction of the others",-12.518210411071776,topk,
23,"a small, blue fan to the left",-8.406251907348633,topk,,"a fan, green, small, facing left",-33.94136047363281,topk,,a large fan that is blue and facing to the left,-31.88828659057617,topk,,a fan facing backwards,-28.147510528564453,topk,,a green couch facing left,-30.7510986328125,topk,,a large blue sofa  facing to the left,-9.814180374145508,topk,,"a large, red sofa facing the opposite direction of the other objects",-12.40186882019043,topk,
24,a blue fan on the left,-9.594823837280272,topk,,a green object,-32.16804504394531,topk,,a large sofa,-31.63211250305176,topk,,"a large, red fan  facing backwards",-30.396390914916992,topk,,"a small, green sofa in the room",-30.875978469848636,topk,,a large blue sofa facing the left,-19.938962936401367,topk,,a large red sofa ,-10.203248977661133,topk,
25,a blue fan ,-8.086978912353516,topk,,"a small, green sofa",-32.93428039550781,topk,,a large fan in the room,-31.281147003173828,topk,,"a large, red fan faces backwards",-30.314186096191406,topk,,"a small, green sofa faced to the left",-31.00236701965332,topk,,"a large blue sofa, facing left",-11.117196083068848,topk,,"a large, red sofa  ",-10.475056648254396,topk,
26,a blue fan to the left,-8.43354606628418,topk,,"a large, blue sofa facing to the left",-32.87897109985352,topk,,a large blue fan facing the left,-30.73078727722168,topk,,"a large, red fan facing backwards",-30.57575798034668,topk,,"a small, green sofa is in the room",-31.09350204467773,topk,,a sofa,-11.781193733215332,topk,,"a large, red, backwards-facing sofa",-10.610503196716309,topk,
27,a small fan facing to the left,-7.08669376373291,topk,,a small Green fan,-33.242095947265625,topk,,"a large, blue sofa facing to the left",-30.740697860717773,topk,,a large fan facing backwards,-28.15871238708496,topk,,"a small, green sofa is facing to the left",-33.56129455566406,topk,,"a large, blue couch",-11.352300643920898,topk,,"a small, green sofa facing to the left",-10.587932586669922,topk,
