,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a green small desk facing forwards,-29.39976692199707,topk,,"a large, green desk facing to the right",-29.42464637756348,topk,,a large desk,-7.0082688331604,topk,,a large desk,-32.45572662353516,topk,,a chair facing to the right,-29.35048484802246,topk,,"a large, green chair facing to the left",-32.81272506713867,topk,,a grey chair facing left,-10.785446166992188,topk,
1,a small desk facing forwards,-28.037294387817383,topk,,a green desk facing the right,-31.0531005859375,topk,,"a large, green desk facing to the right",-10.453052520751951,topk,,"a large grey desk, facing to the left",-32.46737289428711,topk,,"a small, green chair  facing to the right",-29.43871688842773,topk,,"a large, green chair  ",-33.019256591796875,topk,,a chair facing to the left,-7.151801109313965,topk,
2,a desk,-30.16376495361328,topk,,a small green desk facing to the right,-31.573524475097656,topk,,a desk,-8.870912551879883,topk,,a grey chair facing left,-32.6232795715332,topk,,"a  small, green chair facing to the right",-31.405635833740234,topk,,a large green chair is facing forwards,-33.01569366455078,topk,,"a large, grey chair facing the left",-8.382047653198242,topk,
3,a small green desk facing forwards is in the room,-30.6893253326416,topk,,"a  small, green desk facing to the right",-31.4287109375,topk,,"a large desk, green, facing forwards",-9.761775016784668,topk,,a desk,-29.855091094970703,topk,,a green desk chair,-30.026582717895508,topk,,"a large,",-33.49983215332031,topk,,"a  large, grey chair facing to the left",-9.747920989990234,topk,
4,a small green desk facing to the right,-31.126108169555664,topk,,a desk facing to the right,-29.017074584960938,topk,,a large green desk facing to the left,-11.030200958251951,topk,,a desk facing left,-32.0782356262207,topk,,a small green chair ,-31.59814453125,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,a grey chair facing the left,-10.35098648071289,topk,
5,a little green desk facing forward,-30.5502872467041,topk,,a desk facing right,-30.37592887878418,topk,,a large green desk  facing forwards,-9.76922607421875,topk,,a chair facing to the left,-32.482017517089844,topk,,a small green desk facing to the right,-31.20124244689941,topk,,"a  large, green chair facing forwards",-32.1609001159668,topk,,"a large, grey, chair facing to the left",-11.402088165283203,topk,
6,a small green desk ,-29.439624786376957,topk,,a small green desk facing the right,-29.303760528564453,topk,,"a large desk, facing forwards",-9.08361530303955,topk,,"a large desk, grey in color, facing to the left",-32.61181640625,topk,,"a small, green chair, facing to the right",-29.079090118408203,topk,,a green chair facing forwards,-32.42803955078125,topk,,a grey chair,-10.841251373291016,topk,
7,a small,-30.305822372436523,topk,,a small green desk ,-31.570911407470703,topk,,"a large, green desk that is facing forwards",-10.121581077575684,topk,,a desk facing to the left,-29.203866958618164,topk,,"a small, green chair facing  to the right",-32.397254943847656,topk,,a large green chair facing to the right,-32.45350646972656,topk,,"a large, grey chair faced to the left",-11.42304515838623,topk,
8,a small desk facing forwards in the room,-30.946680068969727,topk,,a small,-31.52078437805176,topk,,a large green desk facing forwards,-7.367701530456543,topk,,a large grey desk facing left,-30.23100471496582,topk,,a small,-31.55562973022461,topk,,a big green chair facing forward,-32.619956970214844,topk,,a green chair facing forwards,-10.364741325378418,topk,
9,a small desk,-28.31230354309082,topk,,a small desk facing the right,-31.361989974975582,topk,,a large desk is facing forwards,-10.485030174255373,topk,,"a  large, grey desk facing to the left",-31.723552703857425,topk,,"a small, green chair""",-31.57535552978516,topk,,a large green desk facing forwards,-33.445587158203125,topk,,"a large, grey chair facing left",-8.067288398742676,topk,
10,"a small, green desk that is facing forwards",-31.131710052490234,topk,,"a large, grey desk facing to the left",-31.582788467407227,topk,,"a large, green desk facing forward",-10.425734519958496,topk,,"a large, grey desk",-23.663557052612305,topk,,"a small, green chair ",-27.91910552978516,topk,,a green chair facing the front,-33.53181457519531,topk,,"a large, grey desk facing to the left",-10.897513389587402,topk,
11,"a small, green desk  ",-30.53357315063477,topk,,a small desk,-31.33011245727539,topk,,"a large, green desk",-3.784231662750244,topk,,a large desk facing to the left,-32.135345458984375,topk,,a small chair facing to the right,-30.040075302124023,topk,,"a large, green chair is facing forwards",-31.51034927368164,topk,,a grey chair ,-10.841251373291016,topk,
12,"a small, green, desk, facing forwards",-31.19160461425781,topk,,"a small, green desk  ",-31.46367645263672,topk,,"a large, green desk is facing forwards",-9.136382102966309,topk,,a large grey desk facing to the left ,-32.336761474609375,topk,,a small green chair to the right,-31.18850898742676,topk,,"a large, green, chair facing forwards",-33.527645111083984,topk,,"a large, grey chair facing to the right",-10.786382675170898,topk,
13,a desk facing forwards,-29.84769058227539,topk,,a small desk facing to the right,-28.557191848754883,topk,,a large green desk is facing forwards,-9.89193344116211,topk,,a large grey desk facing to the left of the room,-33.17568588256836,topk,,"a small, green chair",-24.90348052978516,topk,,"a large, green chair facing to the right",-32.74429702758789,topk,,a large grey chair facing to the left,-9.783639907836914,topk,
14,"a small green desk, facing forwards",-28.993427276611328,topk,,a small green desk turned to the right,-32.01519775390625,topk,,a large green desk ,-8.880678176879883,topk,,a large green desk facing forwards,-31.34182357788086,topk,,a small green chair facing to the right,-30.162158966064453,topk,,a large chair facing forwards,-30.49567413330078,topk,,a large grey chair ,-10.73957633972168,topk,
15,"a small, green desk ",-27.61169815063477,topk,,a green desk facing right,-29.60959815979004,topk,,a large green desk,-8.943178176879883,topk,,a large green desk,-32.1721305847168,topk,,a small chair facing right,-31.59698486328125,topk,,"a large, green desk chair facing forwards",-31.555774688720703,topk,,a large gray chair facing to the left,-10.824477195739746,topk,
16,a small green desk  facing forwards,-29.85384178161621,topk,,a small green desk on the right,-31.626007080078125,topk,,"a large green desk, facing forwards",-9.204593658447266,topk,,a big grey desk facing left,-32.786983489990234,topk,,a green chair facing right,-30.016765594482425,topk,,a large green chair  facing forwards,-33.23239517211914,topk,,"a grey, large chair facing to the left",-10.895081520080566,topk,
17,"a small, green desk in the room",-30.66386604309082,topk,,"a small, green table facing to the right",-31.451499938964844,topk,,a green table,-10.189329147338867,topk,,"a large, grey table",-31.866682052612305,topk,,"a small, green chair that is facing to the right",-31.44597053527832,topk,,a large green chair,-32.944149017333984,topk,,a large chair facing to the left,-9.12690544128418,topk,
18,"a small, green, facing forwards desk",-31.010292053222656,topk,,"a small, green desk ",-28.61992645263672,topk,,"a large, green desk facing to the left",-11.525075912475586,topk,,a large grey desk facing to the left,-28.35238647460937,topk,,"a small, green chair to the right",-31.007434844970703,topk,,a green desk chair facing forwards,-32.026458740234375,topk,,"a large, grey chair is facing to the left",-9.743412017822266,topk,
