,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.964771270751953,topk,,"a large, grey chair ",-29.022933959960938,topk,,"a large, red chair facing the opposite direction of the other chairs",-35.4720344543457,topk,,"a small, grey chair that is facing backwards",-30.009870529174805,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,"a large, red desk with its back facing the viewer",-11.584115028381348,topk,,"a small, grey chair facing backwards ",-10.316718101501465,topk,
1,a grey chair ,-8.7521390914917,topk,,"a large, grey chair (2) facing forwards",-33.25328826904297,topk,,a  red  chair,-31.680145263671875,topk,,"a large, grey chair facing backwards",-28.714601516723636,topk,,"a large, grey desk-facing forwards",-32.03807067871094,topk,,"a large, red desk""",-9.927112579345703,topk,,"a large, grey chair facing backwards",-9.086336135864258,topk,
2,"a large, grey chair facing the opposite direction of the other chairs",-14.210309982299805,topk,,a large gray chair facing forwards,-32.27220153808594,topk,,"a large, red chair faces backwards",-31.777559280395508,topk,,a small grey chair,-30.0018310546875,topk,,a grey desk facing forward,-31.234941482543945,topk,,a large desk,-8.874666213989258,topk,,a desk facing backwards,-9.4962797164917,topk,
3,"a large, grey chair facing backwards",-7.008084297180176,topk,,"a large, grey chair facing backwards",-31.1877555847168,topk,,"a large, grey chair facing backwards",-32.12506103515625,topk,,"a small, grey chair  (4)",-32.10918426513672,topk,,a chair facing forwards,-31.84574508666992,topk,,a desk facing backwards,-7.65409517288208,topk,,a small grey chair,-10.13535213470459,topk,
4,a large grey chair facing the opposite direction of the others,-12.019783973693848,topk,,a large grey chair facing the front,-32.64500045776367,topk,,"a chair, red",-31.71665382385254,topk,,"a grey, small chair facing backwards",-31.029001235961918,topk,,"a large grey desk facing forwards""",-31.58265686035156,topk,,"a large, red desk, facing backwards",-7.320404052734375,topk,,"a small, grey desk is facing backwards",-9.02696132659912,topk,
5,"a grey chair facing backwards, large",-9.856075286865234,topk,,"a large grey chair, facing forwards",-32.177730560302734,topk,,a red desk facing backwards,-31.91667938232422,topk,,"a small, grey chair in the room",-32.50952911376953,topk,,a forward-facing grey desk,-32.08109664916992,topk,,a large red desk,-7.63361930847168,topk,,"a small, grey desk ",-6.7946553230285645,topk,
6,"a grey chair facing backwards, large in size",-8.982621192932129,topk,,"a large, grey chair that is facing forwards",-31.32407760620117,topk,,"a large, red chair facing",-31.96748733520508,topk,,"a small, grey chair  facing backwards",-31.00859832763672,topk,,"a large, grey desk faced forwards",-32.547908782958984,topk,,a red desk facing backwards,-9.548309326171877,topk,,"a small, grey desk  facing backwards",-8.274221420288086,topk,
7,a large chair facing backwards,-6.716684341430664,topk,,a forward-facing grey chair,-32.28034210205078,topk,,"a large, red chair  (3)",-32.03883361816406,topk,,a grey desk facing backwards,-30.59610939025879,topk,,"a large, grey desk  |   facing forwards",-34.21515274047852,topk,,"a large, red chair facing backwards",-7.491929054260254,topk,,a grey desk facing backwards,-7.884363174438477,topk,
8,a backwards grey chair,-7.383198738098144,topk,,a large grey chair facing forwards in the room,-32.287994384765625,topk,,a large chair facing backwards,-31.413896560668945,topk,,a small grey chair ,-29.6268310546875,topk,,"a large, grey desk, facing forwards",-29.96403312683105,topk,,"a large, red desk that is facing backwards",-9.266715049743652,topk,,a small chair facing backwards,-10.045637130737305,topk,
9,"a large, grey chair, facing backwards",-7.458993434906006,topk,,a grey chair,-31.21598625183105,topk,,a small red chair,-31.476619720458984,topk,,"a large, red chair facing backwards",-29.284358978271484,topk,,"a large, grey desk",-25.23326110839844,topk,,a chair facing backwards,-9.788857460021973,topk,,"a small, grey chair",-8.826298713684082,topk,
10,a grey chair that is facing backwards,-9.878240585327148,topk,,a large chair facing forwards,-29.16298484802246,topk,,"a large, red chair facing backwards",-22.928422927856445,topk,,"a small, grey chair",-31.17525100708008,topk,,"a  large, grey desk facing forwards",-30.23788452148437,topk,,"a large, red desk  facing backwards",-9.21544361114502,topk,,a chair facing backwards,-9.326244354248049,topk,
11,a grey chair facing backwards is in the room,-9.981523513793944,topk,,"a  large, grey chair facing forwards",-30.83134078979492,topk,,"a large, red chair (3)",-31.7907772064209,topk,,a small grey facing backwards chair,-31.281673431396484,topk,,"a large, grey desk (5)",-32.62613677978516,topk,,"a large, red desk facing backward",-7.471238136291504,topk,,"a small, grey desk, facing backwards",-8.368863105773926,topk,
12,a large grey chair,-8.677618980407715,topk,,a large grey chair facing the front of the room,-33.42406463623047,topk,,a chair facing backwards,-31.72233772277832,topk,,"a small, grey, backwards-facing chair",-31.859189987182617,topk,,"a large, grey desk  ",-30.92076110839844,topk,,"a large, red desk (6)",-10.017810821533203,topk,,a small desk facing backwards,-8.197759628295898,topk,
13,"a large, grey chair that is facing backwards",-11.591015815734863,topk,,a large chair,-32.137962341308594,topk,,"a red, large chair facing backwards",-31.9929256439209,topk,,"a small, grey chair facing the opposite direction of the other chairs",-34.71317672729492,topk,,a large grey desk ,-30.972347259521484,topk,,a small grey chair facing backwards,-9.88579273223877,topk,,a small grey chair facing backwards,-7.583234786987305,topk,
14,a chair facing backwards,-6.550819396972656,topk,,a small grey chair facing backwards,-31.615732192993164,topk,,a large red chair facing backwards,-29.970701217651367,topk,,"a small, gray chair facing backwards",-31.03639030456543,topk,,a large grey desk  facing forwards,-31.334199905395508,topk,,a large desk facing backwards,-6.851839065551758,topk,,a small gray desk facing backwards,-9.54482364654541,topk,
15,a large grey chair facing the opposite direction of the other chairs,-13.302014350891112,topk,,"a large, grey chair, facing forwards",-32.600337982177734,topk,,a large chair,-30.576210021972656,topk,,a small grey chair face,-31.5096435546875,topk,,a large grey desk is facing forwards,-31.948057174682617,topk,,"a large, red desk",-4.138049602508545,topk,,"a small, grey desk facing backwards",-1.4326545000076294,topk,
16,a large grey chair facing the opposite direction of the other objects,-13.55429458618164,topk,,a large grey chair facing forward,-30.64393424987793,topk,,a large chair that is red in color and facing backwards,-33.847591400146484,topk,,"a small, grey chair turned away from the viewer",-33.15498352050781,topk,,"a large, grey desk  facing forwards",-29.04644775390625,topk,,"a small, grey desk facing backwards",-8.943232536315918,topk,,a small grey desk facing backwards,-8.943575859069824,topk,
17,a large grey chair ,-7.997931480407715,topk,,"a large, grey chair  ",-32.31199645996094,topk,,a small grey chair facing backwards,-32.11040115356445,topk,,a chair,-28.98380851745605,topk,,a large grey desk facing forwards in the room,-32.123905181884766,topk,,"a large, red desk  ",-9.973987579345703,topk,,"a small, grey desk facing downwards",-10.11234188079834,topk,
18,a large chair,-9.06020164489746,topk,,"a large, grey chair is facing forwards",-31.260326385498047,topk,,"a large, red chair that is facing backwards",-31.13335227966309,topk,,"a small, grey chair  ",-31.06587600708008,topk,,"a large, grey desk ",-27.92076110839844,topk,,a large red desk facing backward,-9.086498260498049,topk,,"a small, grey desk that is facing backwards",-9.324212074279783,topk,
19,"a large, grey chair  facing backwards",-8.626955032348633,topk,,a large grey chair facing forwards,-33.14387130737305,topk,,a red chair,-24.99635887145996,topk,,a small-grey-chair-facing-backwards,-31.11578941345215,topk,,"a small, grey desk facing backwards",-29.52921485900879,topk,,"a large,",-9.869823455810549,topk,,a small grey desk ,-8.9485445022583,topk,
20,a large grey facing backwards chair,-9.483582496643066,topk,,"a small, grey desk facing backwards",-31.943613052368164,topk,,"a large red chair, facing backwards",-31.32588195800781,topk,,"a small, grey chair is facing backwards",-30.66903686523437,topk,,a small grey desk facing backwards,-31.524375915527344,topk,,"a red desk, facing backwards",-9.817344665527344,topk,,"a small, grey desk facing forwards",-9.10823917388916,topk,
21,a grey chair is facing backwards,-9.235658645629885,topk,,"a large,",-31.842796325683597,topk,,"a large, red chair""",-31.47234535217285,topk,,"a small, grey desk facing backwards",-27.9643669128418,topk,,"a grey desk, facing forwards",-31.792808532714844,topk,,a red table,-9.376482963562012,topk,,"a small, grey desk facing backward",-7.77640438079834,topk,
