,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey, desk, facing forwards",-31.395591735839844,topk,,"a large, blue desk, facing forwards, in the room",-12.086017608642578,topk,,"a small, green desk",-28.772417068481445,topk,,"a small, green table",-29.59248733520508,topk,,"a large, blue fan-facing forwards",-31.38545036315918,topk,,"a large red fan facing backwards""",-9.699376106262209,topk,,a fan facing to the left,-30.15913772583008,topk,
1,a grey desk facing forward,-30.805572509765625,topk,,a large desk that is blue in colour and facing forwards,-11.336581230163574,topk,,a large desk,-29.256744384765625,topk,,a little green desk,-29.65340232849121,topk,,"a large, blue desk",-30.27023696899414,topk,,"a large, red fan""",-8.812431335449219,topk,,"a small, green desk",-27.85629653930664,topk,
2,a grey desk facing forwards ,-29.946727752685547,topk,,"a large, blue desk",-3.3130927085876465,topk,,a desk facing backwards,-29.00157928466797,topk,,"a large, blue desk",-28.190406799316406,topk,,"a large, blue fan  facing forwards",-28.9415225982666,topk,,a large red desk,-9.336673736572266,topk,,"a small, green fan",-28.2175407409668,topk,
3,a grey desk facing forwards in the room,-29.962818145751957,topk,,"a large, blue desk 2",-10.061633110046388,topk,,a large red desk,-28.206388473510746,topk,,"a small desk, green in color, facing left",-33.15620422363281,topk,,a large desk,-31.38063621520996,topk,,a large red fan facing backward,-9.553239822387695,topk,,"a small, green desk facing to the left",-27.42673110961914,topk,
4,a large grey desk facing forward,-30.21462821960449,topk,,"a small, green desk facing to the left",-11.252509117126465,topk,,"a small, green fan facing to the left",-31.02854347229004,topk,,"a small, green fan facing to the left",-29.37472152709961,topk,,"a small, green fan facing to the left",-32.160152435302734,topk,,a red desk facing backwards,-9.96962547302246,topk,,"a small, green fan on the left",-29.81097412109375,topk,
5,a large desk,-28.61976432800293,topk,,a large desk,-8.141624450683594,topk,,a red desk facing backwards,-24.60199737548828,topk,,"a small desk, green in color, facing to the left",-32.18513488769531,topk,,"a large, blue fan in the room",-31.480987548828125,topk,,"a large, red fan facing backward",-9.329967498779297,topk,,"a small, green fan facing to the left",-26.9591064453125,topk,
6,a grey desk facing forwards in a room,-30.78790664672852,topk,,a large desk that is blue in color and facing forwards,-10.926081657409668,topk,,a large red desk is facing backwards,-31.13735580444336,topk,,a small desk facing the left,-30.817707061767575,topk,,"a large, blue fan is in the room",-30.93161964416504,topk,,"a large, red fan",-3.812430858612061,topk,,a green fan facing to the left,-28.714740753173828,topk,
7,"a large desk, grey in color",-32.15141296386719,topk,,"a large blue desk, facing forwards",-9.916176795959473,topk,,a large desk with a red color facing backwards,-31.87017250061035,topk,,"a large, grey desk",-30.812780380249023,topk,,"a large, blue fan",-24.72886085510254,topk,,"a large, red fan facing forwards",-8.786290168762207,topk,,a small green fan is facing to the left,-30.170698165893555,topk,
8,"a large, grey desk, facing forwards",-31.9770450592041,topk,,"a large, blue desk in the room",-9.942909240722656,topk,,a red desk is in the room,-31.36026954650879,topk,,a blue desk,-30.841123580932617,topk,,a large fan,-28.68400001525879,topk,,a large red fan ,-9.674036979675291,topk,,a small green fan facing the left,-28.44891357421875,topk,
9,"a large, grey desk",-31.42031478881836,topk,,a blue desk,-5.533712387084961,topk,,a red desk facing the opposite direction of the others,-32.52156066894531,topk,,"a green, small desk",-30.52352333068848,topk,,"a large fan, blue in color",-31.742284774780277,topk,,"a large red fan, facing backwards",-10.022817611694336,topk,,a small green fan to the left,-28.44926071166992,topk,
