,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey desk in the room",-31.19419860839844,topk,,"a  large, blue desk",-31.80185890197754,topk,,a red fan facing backwards,-9.68006992340088,topk,,"a small, green fan",-8.2528076171875,topk,,"a large, blue fan  facing forwards",-28.88479995727539,topk,,a blue fan,-30.685178756713867,topk,,"a small, green fan face to the left",-31.03023910522461,topk,
1,"a large desk, grey in colour, facing forwards",-30.9277458190918,topk,,a large blue desk is facing forwards,-32.72578811645508,topk,,a large red desk facing backward,-9.48267936706543,topk,,"a small, green desktop",-11.088744163513184,topk,,"a large, blue fan that is facing forwards",-31.58979606628418,topk,,a red fan facing backwards,-28.552661895751957,topk,,a small green fan,-24.090389251708984,topk,
2,"a large grey desk, facing forwards",-29.993106842041016,topk,,a large desk,-30.089305877685547,topk,,a large,-10.318791389465332,topk,,a small green fan,-10.415430068969728,topk,,"a large fan, blue in color, facing forwards",-32.46103286743164,topk,,"a large, red fan that is facing backwards",-30.509765625,topk,,"a green, small fan facing left",-30.525754928588867,topk,
3,a large grey desk facing forwards in a room,-30.663806915283203,topk,,"a large, blue desk is in the room",-31.62259101867676,topk,,a large desk that is red in color and facing backwards,-11.327385902404783,topk,,"a small, green, desk facing to the left",-13.709373474121094,topk,,"a blue, large fan facing forwards",-31.750242233276367,topk,,a large red fan facing backwards,-25.896190643310547,topk,,"a small, green fan is facing to the left",-29.78109359741211,topk,
4,a large desk,-28.66995620727539,topk,,"a large, blue desk  facing forwards",-30.231037139892575,topk,,"a large, red, backwards desk",-10.692065238952637,topk,,a large desk,-11.416415214538574,topk,,a large blue fan is facing forwards,-30.889331817626957,topk,,"a large, red fan  (6)",-31.723073959350582,topk,,a green desk facing to the left,-29.92065048217773,topk,
5,"a large grey desk facing forwards""",-30.80240249633789,topk,,"a large, blue desk faced forwards",-32.70692825317383,topk,,a large desk,-8.117859840393066,topk,,a green small desk facing to the left,-10.850520133972168,topk,,"a large, blue fan, facing forwards",-28.837127685546875,topk,,"a large, red fan facing forwards",-29.687774658203125,topk,,a small desk facing to the left,-30.78284072875977,topk,
6,"a large, grey desk ",-27.257387161254883,topk,,a blue table,-31.67410659790039,topk,,a large desk with a red color and facing backwards,-11.501479148864746,topk,,"a small, green table",-10.03938102722168,topk,,"a large, blue fan  |  facing forwards",-32.49786758422852,topk,,a red fan facing backward,-31.03497886657715,topk,,"a large, red desk facing backwards",-31.2298583984375,topk,
7,a grey large desk facing forwards,-30.267770767211918,topk,,"a large, blue desk (2)",-32.439640045166016,topk,,a large desk with a red color facing backwards,-10.985624313354492,topk,,"a large, red desk facing backwards",-11.75925350189209,topk,,"a large, blue fan  ",-30.932785034179688,topk,,"a large, red fan facing the opposite direction of the other objects",-34.937110900878906,topk,,"a small, green desk facing to the left ",-30.95384407043457,topk,
8,"a large, grey desk, facing forwards",-29.4383544921875,topk,,"a large, blue desk  |   facing forwards",-34.058353424072266,topk,,a desk facing backwards,-10.650092124938965,topk,,a small green facing left desk,-10.223223686218262,topk,,"a large, blue fan 5",-31.579814910888672,topk,,"a large, red fan is facing backwards",-30.40030288696289,topk,,"a small, green fan  facing to the left",-29.297834396362305,topk,
9,"a large, grey desk  facing forwards",-29.48544692993164,topk,,"a large, blue desk in the room",-31.87032127380371,topk,,a large desk with a red colour facing backwards,-11.946816444396973,topk,,a green table,-10.4985990524292,topk,,"a large, blue fan-facing forwards",-31.33942031860352,topk,,a large red fan,-27.47025489807129,topk,,a small green desk facing to the left,-30.65192604064941,topk,
