,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan facing to the left",-23.228723526000977,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,a small blue fan facing to the left,-31.64790153503418,topk,,"a large, red fan facing the opposite direction of other fans",-33.31393051147461,topk,,"a small, green sofa  (5)",-10.156749725341797,topk,,a large blue sofa is facing to the left,-31.44571876525879,topk,,"a large, red sofa facing forwards",-8.44183349609375,topk,
1,a small blue fan facing to the left,-25.776424407958984,topk,,a fan facing to the left,-31.658891677856445,topk,,a fan facing to the left,-31.593582153320312,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,a green couch facing left,-10.551880836486816,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a small, blue fan facing to the left",-9.647787094116213,topk,
2,"a small, blue fan is facing to the left",-30.32744026184082,topk,,"a small, green fan (2)",-31.86233901977539,topk,,a big blue fan facing left,-31.81095314025879,topk,,"a large, red fan facing the opposite direction of the others",-32.370025634765625,topk,,"a small, green fan",-10.448673248291016,topk,,"a large, blue sofa faced to the left",-32.62918472290039,topk,,a large sofa facing backwards,-7.228610515594482,topk,
3,"a small blue fan, facing left",-29.38287353515625,topk,,"a small, green fan, facing left",-31.580589294433597,topk,,"a  large, blue fan facing to the left",-31.21611213684082,topk,,a large fan that is red in color and facing backwards,-31.353466033935547,topk,,a green sofa is facing left,-10.199758529663086,topk,,"a large, blue sofa is facing to the left",-38.660762786865234,topk,,"a large, red sofa facing backwards ",-5.877804279327393,topk,
4,a fan facing to the left,-30.700424194335938,topk,,"a small, green fan",-30.4548282623291,topk,,a large blue fan facing to the left,-31.134469985961918,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,"a small, green sofa ",-7.642207145690918,topk,,"a large, blue sofa (6)",-32.69660949707031,topk,,"a large, red sofa facing backwards in the room",-9.141107559204102,topk,
5,a small blue fan facing to the left ,-29.776424407958984,topk,,"a small, green fan facing to the left",-30.04541015625,topk,,a large blue fan ,-31.638017654418945,topk,,a red sofa facing backwards,-28.80339813232422,topk,,a green sofa ,-9.84311580657959,topk,,"a small, green fan",-32.43217849731445,topk,,a large red sofa facing backward,-9.29283332824707,topk,
6,"a small, blue fan  facing to the left",-30.73733711242676,topk,,"a small, green fan 2",-31.10123443603516,topk,,"a small, green fan facing to the left",-30.980920791625977,topk,,a red fan that is facing backwards,-29.452608108520508,topk,,"a small, green sofa""",-10.548458099365234,topk,,"a large, blue sofa 6",-32.6380500793457,topk,,"a large, red sofa is facing backwards",-8.694650650024414,topk,
7,"a small, blue fan to the left",-29.285144805908203,topk,,a small fan facing left,-31.253347396850582,topk,,a large fan is facing to the left,-32.52167510986328,topk,,a large red fan facing backward,-29.496915817260746,topk,,"a green sofa, facing to the left",-10.016546249389648,topk,,"a large, blue couch",-31.49802017211914,topk,,"a large, red sofa facing to the right",-10.364535331726074,topk,
8,"a small blue fan""",-30.54098129272461,topk,,"a small, green fan (2) facing to the left (1)",-37.26826477050781,topk,,a large fan that is blue and facing to the left,-31.88828659057617,topk,,"a large, red fan facing the opposite direction",-32.22602081298828,topk,,"a small, green sofa face",-10.321895599365234,topk,,a large blue sofa  facing to the left,-31.443084716796875,topk,,"a large, red sofa facing to the left",-10.675789833068848,topk,
9,a small blue fan faces left,-30.41265869140625,topk,,a small green fan is facing to the left,-33.83516311645508,topk,,"a large, blue fan",-23.221397399902344,topk,,"a large, red fan  (4)",-31.46554946899414,topk,,"a large, blue sofa facing to the left",-8.985331535339355,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa facing backwards, ",-10.51065158843994,topk,
10,a small blue fan to the left,-28.429759979248047,topk,,a small fan that is green in color,-32.84893798828125,topk,,a blue fan facing to the left,-29.77718544006348,topk,,"a large, red fan",-30.92631721496582,topk,,"a small, green sofa facing to the left",-5.078254222869873,topk,,"a large, blue sofa on the left",-33.81177520751953,topk,,"a large, red sofa facing backwards is in the room",-9.884974479675291,topk,
11,"a small, blue fan, facing to the left",-28.58503150939941,topk,,a small green fan facing the left,-33.049888610839844,topk,,a large blue fan 3,-31.94273567199707,topk,,a red fan facing the opposite direction of the other fans,-31.82072257995605,topk,,a green sofa facing the left,-9.077899932861328,topk,,a blue sofa facing to the left,-29.342500686645508,topk,,"a large, red sofa faces backwards",-10.144248962402344,topk,
12,a small blue fan  (1),-30.7616024017334,topk,,a blue fan facing to the left,-31.02855682373047,topk,,a blue fan facing the left,-32.070777893066406,topk,,a backwards red fan,-29.07011032104492,topk,,a small green sofa facing the left,-9.179018020629885,topk,,"a large, blue sofa, facing left",-32.809288024902344,topk,,"a large, red sofa facing backwards is object 7 in the room",-10.543176651000977,topk,
13,"a small, blue fan facing the left",-29.03336906433105,topk,,a small green fan to the left,-31.521530151367188,topk,,a large blue fan  facing to the left,-31.394432067871094,topk,,"a large, red fan faces backwards",-30.314186096191406,topk,,"a small, green sofa facing left",-7.695887088775635,topk,,"a large, blue sofa, facing to the left, in front of the small, blue fan",-42.08663940429688,topk,,"a large, blue sofa facing to the left",-8.64207649230957,topk,
14,"a small, blue fan  (1)",-30.191286087036133,topk,,a small fan that is green in color and facing left,-34.55918502807617,topk,,a large fan,-32.116966247558594,topk,,"a large, blue fan",-29.2978515625,topk,,"a small, green sofa, facing left",-9.998201370239258,topk,,"a large, blue fan",-32.06833267211914,topk,,"a large, red sofa facing backwards is object 7",-9.592774391174316,topk,
15,a blue fan,-24.6661319732666,topk,,"a small, green fan facing to the right",-32.13634490966797,topk,,"a large, blue sofa facing to the left",-30.740541458129883,topk,,a backwards-facing red fan,-29.600635528564453,topk,,a green sofa  facing to the left,-10.542943954467772,topk,,"a large, blue sofa that is facing to the left",-32.14850616455078,topk,,"a small, green sofa facing to the left",-10.587932586669922,topk,
16,"a small, blue fan ",-27.006256103515625,topk,,a small green fan facing left,-27.84479141235352,topk,,"a large blue fan, facing to the left",-32.181278228759766,topk,,a large fan facing backwards,-27.41401672363281,topk,,a sofa facing to the left,-9.698161125183104,topk,,"a large, blue sofa in the room",-32.0900764465332,topk,,"a large, red, backwards-facing sofa",-10.532442092895508,topk,
17,"a small, blue fan",-24.631256103515625,topk,,"a small, green sofa facing to the left",-30.717981338500977,topk,,a large blue fan is facing to the left,-32.64649200439453,topk,,a large fan,-29.43193244934082,topk,,a green fan,-9.828817367553713,topk,,"a large, blue sofa facing to the left",-33.20453643798828,topk,,"a large, red sofa facing backwards  (7)",-10.205926895141602,topk,
18,a small blue fan 1,-29.84439468383789,topk,,"a large, green fan facing to the left",-30.303003311157227,topk,,a blue fan,-30.39091110229492,topk,,a red fan facing backward,-28.60569953918457,topk,,"a small, green sofa facing the left",-10.296578407287598,topk,,"a small, green sofa facing to the left",-32.41983413696289,topk,,a blue fan,-10.46486473083496,topk,
19,"a small, blue fan 1",-29.28739547729492,topk,,"a large, blue fan facing to the left",-30.361473083496094,topk,,"a small, blue fan",-29.52104377746582,topk,,a large red fan,-27.138107299804688,topk,,"a small, green sofa is facing to the left",-8.231322288513184,topk,,"a large, blue sofa, facing to the left, in the room",-35.69110870361328,topk,,a large red sofa facing backwards,-9.766629219055176,topk,
20,a small blue fan facing the left,-28.396324157714844,topk,,"a small, green fan  (2)",-30.38810920715332,topk,,a large blue fan to the left,-31.043794631958008,topk,,"a large, red fan  facing backwards",-30.380727767944336,topk,,"a small, green sofa, facing to the left",-8.030585289001465,topk,,"a large, blue sofa, facing to the left, in a room with other objects",-38.556427001953125,topk,,"a small, blue fan",-10.04940414428711,topk,
21,a small blue fan facing left in the room,-30.820188522338867,topk,,a small fan facing to the left,-32.83950424194336,topk,,a large blue fan face left,-31.782114028930664,topk,,"a large, red fan that is facing backwards",-29.33738136291504,topk,,"a large, red sofa facing backwards",-10.048473358154297,topk,,"a large, blue sofa facing to the  left",-34.167205810546875,topk,,"a large, red sofa, facing backwards",-9.09882926940918,topk,
22,a small blue fan facing left,-27.034502029418945,topk,,a small green fan facing to the left,-26.22071075439453,topk,,a large fan that is blue in color and facing to the left,-32.11919403076172,topk,,"a large, red fan facing to the left",-31.665721893310547,topk,,a small green sofa,-10.459566116333008,topk,,"a large, blue sofa, facing to the left, in front of the green fan",-41.361446380615234,topk,,"a large,",-10.05651569366455,topk,
23,"a small, blue fan (1)",-30.516450881958008,topk,,"a small, green fan""",-30.32929992675781,topk,,a large blue fan on the left,-32.51295471191406,topk,,a large red fan facing backwards,-25.590665817260746,topk,,a green sofa is facing to the left,-9.107746124267578,topk,,"a large, blue sofa, facing to the left, in a room",-37.03982925415039,topk,,a sofa facing backwards,-9.078755378723145,topk,
24,"a small blue fan, facing to the left",-29.21014404296875,topk,,"a small, green fan (2) facing to the left in the room",-36.79004287719727,topk,,a large blue fan facing the left,-31.684085845947266,topk,,a red fan ,-28.880386352539062,topk,,a green sofa to the left,-9.933627128601074,topk,,"a large, blue sofa",-33.295894622802734,topk,,"a large, red fan facing backwards",-10.135576248168944,topk,
25,a small blue fan ,-28.06441879272461,topk,,"a small, green fan is facing to the left",-30.314912796020508,topk,,a large blue fan,-29.786455154418945,topk,,a large red sofa facing backwards,-29.58570671081543,topk,,"a small, green sofa faces to the left",-11.586623191833496,topk,,a large blue sofa faces left,-32.416927337646484,topk,,"a large, red sofa  facing backwards",-8.797319412231445,topk,
26,a small blue fan is facing to the left,-30.147560119628903,topk,,a green fan,-25.07581901550293,topk,,a blue fan facing left,-31.214086532592773,topk,,"a small, blue fan",-30.24020004272461,topk,,a green sofa facing to the left,-6.30230712890625,topk,,a large sofa facing to the left,-29.60357666015625,topk,,"a red, large sofa facing backwards",-10.463908195495604,topk,
27,"a small, blue fan  ",-30.334381103515625,topk,,"a small, green fan facing the left",-31.11909866333008,topk,,"a large,",-32.077327728271484,topk,,a red fan turned backwards,-30.008262634277344,topk,,a small green sofa facing to the left,-8.777780532836914,topk,,a sofa facing to the left,-31.852832794189453,topk,,"a large, red sofa facing backwards",-2.8309292793273926,topk,
28,a small blue fan on the left,-29.55443572998047,topk,,"a large, red fan facing backwards",-31.12493133544922,topk,,"a large blue fan, facing left",-30.801027297973636,topk,,a red fan facing the opposite direction of the others,-31.8430233001709,topk,,a blue sofa,-9.38087558746338,topk,,"a large, blue sofa  (6)",-32.35992813110352,topk,,"a large, red sofa facing backwards;",-9.729366302490234,topk,
29,a small blue fan,-25.47848129272461,topk,,"a small, green fan (2) facing to the left",-34.298561096191406,topk,,a large blue fan  (3),-32.459129333496094,topk,,a fan facing backwards,-29.68050575256348,topk,,a small green sofa is facing to the left,-10.261658668518066,topk,,a green fan,-31.47503662109375,topk,,a red sofa,-5.4255547523498535,topk,
30,"a small, blue fan""",-30.193756103515625,topk,,a small green fan,-27.60018920898437,topk,,"a large fan, blue in color, facing to the left",-31.32466697692871,topk,,"a red fan, facing backwards",-30.664560317993164,topk,,a green sofa,-9.90561580657959,topk,,a blue sofa facing left,-32.47335433959961,topk,,"a large, red sofa facing the opposite direction of the other objects",-12.426936149597168,topk,
31,a small blue fan facing left ,-29.96500587463379,topk,,"a small, green fan faces to the left",-31.375680923461918,topk,,a large blue fan that is facing to the left,-32.26900863647461,topk,,"a large, red fan, facing backwards",-28.74582290649414,topk,,"a green sofa, facing left",-9.830936431884766,topk,,"a large, blue sofa, facing to the left",-30.426536560058597,topk,,"a large, red sofa facing backwards'",-8.674678802490234,topk,
32,"a small, blue fan, facing left",-29.93353080749512,topk,,a small fan that is green in color and facing to the left,-32.4831657409668,topk,,a large blue fan faces left,-30.671600341796875,topk,,"a large, red fan facing backwards",-30.57826232910156,topk,,a small green sofa ,-10.022066116333008,topk,,"a large, blue sofa faces left",-32.126686096191406,topk,,"a large, red sofa facing backwards """,-10.205928802490234,topk,
33,a,-29.943347930908203,topk,,"a small, green fan to the left",-31.18701934814453,topk,,a large fan facing the left,-31.55635070800781,topk,,a red fan facing to the right,-30.715011596679688,topk,,a,-9.341874122619627,topk,,a blue couch,-32.13847732543945,topk,,"a  large, red sofa facing backwards",-9.379236221313477,topk,
34,"a small, blue fan facing left",-27.73464012145996,topk,,"a small, green fan ",-30.08711242675781,topk,,a blue sofa,-31.48579788208008,topk,,"a large, red sofa facing backwards",-28.55161666870117,topk,,a small sofa facing to the left,-9.506723403930664,topk,,"a large blue sofa, facing left",-32.7461051940918,topk,,"a large, red sofa facing backwards""",-6.791866779327393,topk,
35,a red thing,-42.063846588134766,logic,,"a small, green fan  ",-30.89179992675781,topk,,a large fan that is blue in color and is facing to the left,-33.12617111206055,topk,,"a large, red fan facing to the right",-30.129714965820312,topk,,a green sofa faces left,-10.319839477539062,topk,,a large blue sofa,-32.12577819824219,topk,,a large red sofa,-10.438786506652832,topk,
36,a red thing facing backwards,-44.19739532470703,logic,,"a small green fan, facing to the left",-33.2925910949707,topk,,a,-29.72704124450684,topk,,a large red fan is facing backwards,-30.36768913269043,topk,,"a small, green sofa  facing to the left",-8.304107666015625,topk,,a large blue sofa facing the left,-32.37434768676758,topk,,"a large, red sofa facing backwards  ",-9.666866302490234,topk,
37,a red thing facing to the left,-48.39413833618164,logic,,a small fan,-31.01277732849121,topk,,a large blue facing left fan,-31.968854904174805,topk,,a red fan is facing backwards,-28.385713577270508,topk,,"a small, green sofa to the left",-10.141243934631348,topk,,"a large, blue sofa to the left",-33.10369110107422,topk,,"a large, red sofa facing backward",-8.53558349609375,topk,
38,a red fan,-33.61606979370117,logic,,a green sofa,-31.566320419311523,topk,,a large fan facing to the left,-29.28274154663086,topk,,"a red, large fan facing backwards",-29.82228279113769,topk,,"a green, small sofa facing to the left",-10.2514066696167,topk,,"a large, blue sofa facing the left",-32.813777923583984,topk,,a,-7.886533260345459,topk,
39,a red fan facing backwards,-34.3846549987793,logic,,"a small, green fan  facing to the left",-30.201608657836918,topk,,"a large fan, blue, facing left",-32.04623794555664,topk,,a large fan with a red color and facing backwards,-32.03584671020508,topk,,"a small, green sofa that is facing to the left",-10.59476375579834,topk,,"a large, blue sofa faces to the left",-33.53441619873047,topk,,a large red sofa ,-10.204411506652832,topk,
