,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, grey chair that is facing backwards",0.9759464,0.03258974,0.011869123,0.03021459,0.011508147,0.01065251,0.008445628
1,"a chair, large, grey, facing forwards",0.060086645,0.9840936,0.01450358,0.026355352,0.015424555,0.010489092,0.009268012
2,"a large, red desk facing the opposite direction of the other objects",0.01826428,0.022286184,0.026759284,0.020023441,0.029312233,0.5851011,0.022977369
3,a forward-facing grey chair,0.042722207,0.9763105,0.015424551,0.044018645,0.016152838,0.0118691195,0.009125638
4,a backwards grey chair,0.96432143,0.028007524,0.020023445,0.76629364,0.013222824,0.014957085,0.019719128
5,"a large, grey chair  (2)",0.64779824,0.6370308,0.042722195,0.07585818,0.02675928,0.020023443,0.020332357
6,"a large, grey chair, facing forwards",0.04958902,0.9875684,0.013636836,0.025178842,0.015424553,0.010986945,0.011687255
7,"a large, red chair that is facing backwards",0.018546563,0.015424553,0.97997653,0.014957085,0.012431648,0.014063626,0.010489093
8,a,0.34864515,0.28776786,0.307358,0.34864515,0.3208213,0.31405053,0.33807713
9,"a large grey chair, facing forwards",0.056652427,0.9879462,0.013222822,0.023330769,0.0177123,0.012431648,0.011869121
10,"a small, grey chair that is facing backwards",0.04208773,0.02096424,0.013848612,0.9770226,0.0124316495,0.016914915,0.013020489
11,"a large, red chair facing backwards, ",0.030214585,0.019719128,0.9891815,0.022977369,0.011687256,0.010986941,0.010489092
12,"a large, red desk facing backwards",0.021615338,0.020332351,0.029312225,0.021615334,0.021615336,0.9802809,0.021948257
13,"a small, grey desk facing backwards,",0.023689473,0.024053553,0.014957083,0.028870909,0.037326887,0.016657043,0.9830851
14,a grey chair is facing backwards,0.9637799,0.034100432,0.016657041,0.9136765,0.015189047,0.01854656,0.015424551
15,"a  large, grey chair facing forwards",0.061875988,0.9863632,0.017442483,0.028870907,0.015906394,0.012821215,0.012624946
16,"a large, grey chair that is facing forwards",0.04208773,0.9793541,0.013222823,0.024798159,0.01450358,0.011508149,0.011869119
17,a grey chair facing backward,0.96485513,0.033085983,0.018833129,0.8976953,0.015906395,0.019124035,0.014957084
18,"a small, grey chair, facing backwards, in the room",0.042087734,0.021615328,0.015906394,0.9241418,0.012241275,0.012821215,0.017442483
19,a red thing facing forwards,0.039638836,0.06656918,0.079210326,0.042087734,0.09534946,0.13117321,0.055005293
20,"a large,",0.3415825,0.3007456,0.27202454,0.13660839,0.3738758,0.3208213,0.18242553
