,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a blue couch facing right,0.017712295,0.014063628,0.8933094,0.020332359,0.01016966,0.010328155,0.0060035954
1,a green couch facing backwards,0.02064593,0.017712299,0.027585289,0.6654106,0.008577483,0.008445626,0.010013569
2,"a small, red desk facing backwards",0.029760096,0.03789243,0.013428256,0.042087723,0.091382094,0.026759278,0.08756384
3,a small  blue sofa facing to the right,0.011687257,0.010328152,0.990732,0.012241278,0.008847352,0.0062899017,0.0075772414
4,"a small, blue desk 7",0.020645931,0.021615332,0.05500529,0.018264275,0.060086664,0.5428633,0.11920293
5,a green sofa,0.016657041,0.015663652,0.03308598,0.1847675,0.0063883197,0.0066928496,0.00757724
6,"a large, green thing",0.023689475,0.016403036,0.024423089,0.03846619,0.022286184,0.026759284,0.08509906
7,"a small, blue desk facing to  the right",0.010652513,0.01065251,0.02675928,0.007815889,0.020332353,0.99014014,0.014063626
8,"a small, red desk face",0.05033063,0.06954174,0.023330769,0.017986208,0.33458945,0.06560484,0.09807932
9,"a small, green sofa  (4)",0.022977367,0.03789242,0.058345843,0.20181324,0.01665704,0.016914913,0.014957092
10,a small sofa that is blue,0.012053781,0.011687257,0.4804787,0.037326884,0.00831578,0.009268014,0.009708479
11,a small red sofa  facing to the right,0.12765263,0.9937101,0.020332355,0.010013572,0.0064882697,0.010818446,0.009412589
12,"a small, green sofa""",0.013222824,0.024053551,0.03622006,0.2479874,0.0061929896,0.006692852,0.008445628
13,a sofa facing backwards,0.0646535,0.060086653,0.07159121,0.6654106,0.0071214302,0.0063883206,0.0066928496
14,a small green desk,0.00712143,0.0071214265,0.007815889,0.010328154,0.022286184,0.03622006,0.27512974
15,"a small, green sofa facing sideways",0.012431648,0.01615283,0.029760098,0.07055958,0.007232764,0.0070117954,0.008711383
16,a green sofa is facing backwards,0.014728612,0.014728615,0.021615334,0.83973396,0.009268012,0.008577487,0.008315778
17,"a small, red sofaFacing to the right",0.31405053,0.9918121,0.032589745,0.01971913,0.007937995,0.010328155,0.011508148
18,a small red sofa faces to the right,0.09401016,0.9926542,0.02297737,0.015424554,0.0069038384,0.012624951,0.011508149
19,"a small, green chair facing backwards",0.013636833,0.016914919,0.021615334,0.53120935,0.013636837,0.011687256,0.018264275
20,"a small, green sofa with its back to us",0.01406363,0.019124037,0.034100424,0.91490096,0.007577241,0.007815891,0.011331755
21,"a large, red facing sofa",0.32082132,0.082697354,0.01883313,0.01542455,0.014281936,0.010489089,0.009708476
22,"a small, green desk face backwards",0.01186912,0.0116872545,0.013636835,0.18476751,0.021615332,0.030214585,0.94078976
23,"a small, blue desk-facing to the right",0.01168726,0.011331754,0.05340333,0.007937996,0.027169231,0.99287856,0.01472861
24,"a small, green desk facing the opposite direction of other objects",0.016403032,0.016152835,0.019124039,0.05665243,0.034100432,0.08509904,0.6334103
25,"a small, green sofa facing in the opposite direction of the other sofas",0.019419348,0.03021459,0.08509905,0.60766315,0.012431652,0.010986943,0.009859853
26,"a small, green sofa with its back facing the viewer",0.010986945,0.016152833,0.026355356,0.84182566,0.0076956484,0.007577242,0.012053777
27,"a small, red sofa Facing to the right",0.3242354,0.9933072,0.02517884,0.0118691195,0.006903839,0.010013568,0.01048909
28,a red thing,0.5774954,0.47657967,0.022629198,0.018833129,0.51952136,0.038466197,0.05261895
29,"a small, red thing facing backwards",0.052618947,0.1112412,0.024053557,0.20689407,0.100878626,0.025178839,0.068537496
30,a small  red desk facing to the right,0.02368947,0.030214584,0.011331752,0.007577241,0.99115264,0.031143833,0.013636833
31,"a small, green sofa facing away",0.011869119,0.017442483,0.033589505,0.8128673,0.008445625,0.007815887,0.006388322
32,a small red desk,0.017712297,0.0177123,0.009268014,0.0065897726,0.51561993,0.03021459,0.033085983
33,"a  small, red desk",0.01883313,0.01798621,0.00898543,0.006589771,0.5078119,0.031618774,0.03308598
34,a small red desk facing to the right,0.029312229,0.037326884,0.012053782,0.008847353,0.99242276,0.03308598,0.013020487
35,"a large, red sofa is in the room",0.40733337,0.07477004,0.015663644,0.011687256,0.01001357,0.016403036,0.011687256
36,"a small, blue ",0.05419873,0.055005286,0.5389832,0.07477004,0.08269734,0.48047867,0.20181322
37,"a small, green sofa with its back facing us",0.012053778,0.015906388,0.025957357,0.86703575,0.008061989,0.008847356,0.012241273
38,"a large, blue sofa",0.017986208,0.012431649,0.07696084,0.0124316495,0.009859854,0.011687257,0.008847356
39,"a large, red sofa, facing right",0.9937101,0.10970578,0.016657043,0.010169658,0.010652511,0.01262495,0.011508148
40,"a small, green desk",0.0072327657,0.007577242,0.008315779,0.009708476,0.024423093,0.0384662,0.21206881
41,"a small, green sofa faced backwards",0.011331752,0.014281933,0.02368947,0.95976204,0.0094125895,0.008847353,0.00912564
42,a large red facing-right sofa,0.9867772,0.08756384,0.017986212,0.01115803,0.010986944,0.011687256,0.009708478
43,"a  small, blue desk facing to the right",0.011869121,0.009412591,0.021948256,0.008315778,0.016152835,0.9910146,0.014503575
44,"a small , green sofa facing backwards",0.010013573,0.014281931,0.021615334,0.9658996,0.007460644,0.0072327624,0.008445627
45,a small Red sofa,0.10374862,0.5851012,0.031618766,0.03410043,0.015189047,0.010986942,0.01115803
46,"a small, green sofa facing the opposite direction of the other sofas",0.021948254,0.033589505,0.10087862,0.6150878,0.011687257,0.010986941,0.01001357
47,a green table,0.008445628,0.007345824,0.008577485,0.0070117963,0.030214585,0.053403333,0.39233682
48,"a small , red sofa",0.090092994,0.6150878,0.031143833,0.036220055,0.010013571,0.008711384,0.009268016
49,"a small, red desk facing  to the right",0.02368947,0.02675928,0.010986944,0.00831578,0.99115264,0.028436035,0.015424551
50,"a small, red desk facing to the right",0.03258974,0.036220055,0.013020488,0.009125641,0.99029154,0.04023794,0.014503583
51,a little blue couch,0.019719128,0.025178844,0.4649016,0.04813677,0.010986941,0.011869123,0.01205378
52,"a small, green sofa turned around",0.012624951,0.020964237,0.047425866,0.87747675,0.007460644,0.0072327624,0.010169656
53,a desk,0.00806199,0.008711385,0.009268015,0.005911069,0.60393184,0.6619229,0.35577488
54,"a small, blue desk is in the room",0.009559397,0.008711386,0.017442483,0.008315781,0.025178846,0.5621765,0.052618958
55,"a small, green sofa facing the wrong way",0.013428253,0.021615328,0.048136767,0.86339164,0.008445626,0.0072327647,0.008711386
56,"a small, blue desk  facing to the right",0.011508146,0.010013573,0.027169233,0.006589772,0.017712295,0.99073195,0.014503579
57,a small green desk ,0.006488269,0.0060975635,0.0071214275,0.0111580305,0.023330769,0.04084572,0.26284182
58,"a large, red sofa  facing to the right",0.9932025,0.11436853,0.01590639,0.008711383,0.008445629,0.012624953,0.0124316495
59,a little blue couch facing right,0.021615334,0.021615336,0.9840936,0.023689471,0.011687258,0.011508147,0.008445629
60,a backwards green sofa,0.016657041,0.019419348,0.028870912,0.73105854,0.009559397,0.008847355,0.016403034
61,a small red desk  facing to the right,0.03514485,0.033085976,0.011687258,0.007577242,0.99142253,0.026759282,0.011869123
62,a small green desk facing forwards,0.010652512,0.009708477,0.0106525095,0.016657038,0.02096424,0.033589505,0.035144843
63,"a small, red desk to the right",0.04742588,0.08035747,0.013020489,0.009412588,0.95114225,0.042722195,0.028870907
64,"a small green sofa, facing backwards",0.01048909,0.014728612,0.020964243,0.97324073,0.01048909,0.010169658,0.008847357
65,a small green desk facing to the right,0.013020487,0.008847353,0.010328151,0.008577484,0.014957082,0.03410043,0.024798157
66,a blue desk,0.0075772414,0.007121429,0.01302049,0.0057302457,0.026759282,0.5774954,0.056652416
67,a green facing backwards,0.028870907,0.031143833,0.04208773,0.64779824,0.03114383,0.034100424,0.2689414
68,"a small, blue desk facing the right",0.012431649,0.010489091,0.037892424,0.009708476,0.022977369,0.9928786,0.017712304
69,"a small desk, facing to the right",0.01590639,0.015906394,0.018264277,0.010169659,0.83973396,0.92192185,0.02442309
70,"a small, red sofa (2)",0.11920293,0.4225046,0.039638836,0.053403337,0.01243165,0.015663652,0.016152838
71,"a small, green sofa  facing backwards",0.010986945,0.015906392,0.022977369,0.95915425,0.008711385,0.008577486,0.009412587
72,"a small, red desk facing",0.06656919,0.11596071,0.031143827,0.023689475,0.8872046,0.058345843,0.12421302
73,"a large, green sofa facing to the right",0.014281935,0.011869119,0.018833129,0.01168726,0.019124039,0.018264277,0.007815888
74,"a small, blue SOFA",0.019419348,0.027585281,0.42250466,0.047425877,0.008577485,0.012241276,0.008711384
75,"a small, green desk with its back facing the viewer",0.0075772423,0.007937995,0.008847356,0.025957353,0.020645931,0.037892427,0.8933094
76,"a small, red sofa, facing to the right",0.17553808,0.99218416,0.021615332,0.011687255,0.0071214284,0.010652512,0.010818452
77,a small blue facing to the right,0.019719128,0.014957084,0.95791227,0.016914915,0.01971913,0.69264203,0.017176708
78,"a large,",0.2658805,0.09268778,0.10230472,0.03514485,0.14804721,0.18476751,0.14223188
79,"a ""small, blue sofa facing to the right""",0.014957083,0.016403038,0.9896719,0.010652512,0.007695647,0.008847356,0.0061929887
80,a sofa,0.44939262,0.3415825,0.4073334,0.10230471,0.0070117954,0.005384937,0.0052201245
81,"a red, large sofa facing to the right",0.9921841,0.06853749,0.01590639,0.008985428,0.00781589,0.015906388,0.010986941
82,"a large, red sofa faced to the right",0.99115264,0.16885696,0.018264273,0.013020491,0.009412589,0.0145035805,0.013848608
83,"a small, green sofa facing to the right",0.014063628,0.01302049,0.040845722,0.024423089,0.012431653,0.012821217,0.0060035954
84,a red sofa facing the right,0.98255754,0.95853776,0.020964244,0.014281934,0.0075772423,0.009412589,0.0066928514
85,"a small, green desk facing ",0.022629198,0.02635535,0.033589512,0.059210256,0.041462284,0.07696083,0.4225046
86,"a  small, red sofa facing to the right",0.17328821,0.99087435,0.020645931,0.012821215,0.006797533,0.010652509,0.0094125895
87,a small green sofa facing backwards,0.010986944,0.015663648,0.01971913,0.96267307,0.010013573,0.009559399,0.008847355
88,a big red sofa facing right,0.99014014,0.08269736,0.017986212,0.011869123,0.009268012,0.013222822,0.010328153
89,a small green sofa facing the opposite direction of the other sofas,0.020645931,0.02976009,0.086323485,0.60393184,0.01262495,0.010986943,0.009125637
90,"a small, blue desk facing to the left",0.012053779,0.010489093,0.017986212,0.008847357,0.016152836,0.04023794,0.020964243
91,"a, red sofa",0.74017435,0.5544705,0.034100424,0.02297737,0.022286184,0.014957089,0.011508149
92,"a small, red thing",0.11436852,0.44552952,0.02161533,0.02368947,0.4571367,0.032100707,0.06278921
93,a large red sofa,0.59643316,0.04742588,0.016152836,0.011687257,0.012431647,0.013222819,0.010169658
94,a green sofa facing backwards in the room,0.013848608,0.013636835,0.020645933,0.54673815,0.009559399,0.009268012,0.008985431
95,"a small, green sofa facing the wall",0.013428252,0.019124039,0.03021459,0.38491213,0.008315777,0.00831578,0.008315779
96,a small sofa that is blue in color,0.01205378,0.009708478,0.4186969,0.025178844,0.006097563,0.0066928514,0.006692852
97,"a small, green desk facing the left",0.010328151,0.011158031,0.010818448,0.011687258,0.017442482,0.02002344,0.053403325
98,a large red facing sofa,0.43782353,0.07055959,0.020332351,0.01691491,0.01566365,0.01001357,0.011331753
99,"a small, green desk facing the opposite direction of the other desks and sofas",0.011331753,0.010652514,0.012241277,0.018546565,0.02716923,0.061875995,0.5926666
100,"a small, red desk (5)",0.035678558,0.037892424,0.0145035805,0.013636832,0.5621765,0.06656919,0.0726367
101,"a large, red, sofa, facing, right",0.9912886,0.0675467,0.013636834,0.009125639,0.0066928496,0.008847354,0.007937993
102,"a small, blue desk face",0.017176712,0.020964239,0.0627892,0.017986212,0.04401866,0.36658973,0.103748634
103,"a green desk, facing backwards",0.008711383,0.0075772423,0.008187908,0.042087726,0.020023447,0.031143831,0.84796774
104,a small desk facing to the right,0.016914917,0.014063629,0.0140636265,0.0083157765,0.87578696,0.93245333,0.02442309
105,"a small, blue desk in the room",0.008315777,0.0069038374,0.01883313,0.006692849,0.028436033,0.60766315,0.055823144
106,a red couch,0.6723317,0.29746994,0.026759284,0.018833132,0.011331755,0.010818447,0.008061989
107,a green thing,0.028436031,0.02976009,0.043365803,0.19682623,0.03410042,0.041462276,0.2751297
108,"a small, red sofa,  facing to the right",0.19193281,0.9930962,0.022286186,0.011508151,0.0066928496,0.010013572,0.01065251
109,"a blue, small sofa facing right",0.014957085,0.013428255,0.9921841,0.017712297,0.012053782,0.010013571,0.008985431
110,"a small, red desk |",0.027169237,0.031618766,0.011508147,0.009268015,0.6477982,0.051845465,0.06954175
111,"a small, blue couch",0.017986212,0.022286182,0.47657964,0.03789242,0.008061992,0.010986942,0.009412588
112,a Blue sofa,0.020332355,0.017712297,0.5621765,0.03846619,0.0098598525,0.01542455,0.010489091
113,"a small red sofa, facing to the right",0.10087861,0.99351174,0.022286184,0.012431652,0.007011795,0.011508149,0.011508151
114,"a large, red sofa - facing to the right",0.9925394,0.14608724,0.01971913,0.011331751,0.010328151,0.014063626,0.014957083
115,a small  green desk facing backwards,0.008577486,0.008315779,0.008577483,0.07263671,0.019719131,0.03210071,0.9805807
116,"a small, blue desk facing  to the right",0.010013569,0.008187911,0.024798159,0.00806199,0.015424553,0.9921841,0.01428193
117,a small red desk facing right,0.041462272,0.08035746,0.012821214,0.00941259,0.9916842,0.038466193,0.014503578
118,"a large, green thing facing to the right",0.01691491,0.016914913,0.029312229,0.020332355,0.024053553,0.028870905,0.02228618
119,"a large, red sofa to the right",0.97068775,0.13660839,0.019419346,0.012624948,0.012821216,0.016914912,0.014281935
120,"a small, green table",0.010169657,0.008711386,0.009268012,0.008847356,0.026759285,0.04742587,0.24508502
121,"a large sofa, red in color, facing to the right",0.9890131,0.03622005,0.01065251,0.005911067,0.0049822703,0.007937993,0.007815889
122,"a small, green sofa facing backwards",0.011687258,0.015906395,0.021948257,0.96538115,0.009708475,0.00941259,0.008847353
123,"a small, green desk face",0.0124316495,0.014728613,0.017176708,0.03676946,0.036769472,0.05834585,0.24798746
124,a green desk facing backward,0.009412591,0.008711382,0.00898543,0.05033063,0.01971913,0.031143833,0.83761996
125,a green sofa facing backwards ,0.013428251,0.013636838,0.020964239,0.64779824,0.008061989,0.0076956456,0.006797532
126,a small red sofa facing right,0.102304704,0.9916842,0.023689471,0.012821212,0.009125636,0.012241272,0.010986945
127,a small red desk ,0.015663652,0.017442485,0.008577488,0.0061929887,0.5544705,0.029760092,0.034100432
128,"a blue, small sofa",0.013636836,0.017176708,0.5774954,0.044680875,0.008577486,0.010013569,0.008847353
129,"a small, blue  sofa  facing to the right",0.011508149,0.011687259,0.99253935,0.014063627,0.007121427,0.007937992,0.0075772437
130,a small table,0.010169655,0.008315779,0.012053777,0.007011794,0.5506074,0.63703084,0.41111088
131,a blue desk facing to the right,0.010818449,0.007937993,0.021615336,0.0065897726,0.019719128,0.9621076,0.014957092
132,"a small, green, desk facing backwards",0.009125636,0.008315779,0.00898543,0.1480472,0.022286186,0.0321007,0.9615338
133,"a small, red sofa to the right",0.26284185,0.9802809,0.040845722,0.02297737,0.010652514,0.015663648,0.012821212
134,"a small, red sofa,",0.08882028,0.53509843,0.022286184,0.025178839,0.009708478,0.008711386,0.011331751
135,a small green table,0.009268015,0.009125638,0.008847356,0.008847356,0.02442309,0.042722203,0.32082132
136,a blue sofa facing to the right,0.015906388,0.011869122,0.96485513,0.012431652,0.009708478,0.0070117963,0.005641907
137,"a small, blue  desk facing to the right",0.010169657,0.008315777,0.022629201,0.007577242,0.0177123,0.99142253,0.014957085
138,a small blue desk  facing to the right,0.011158031,0.008711386,0.025178844,0.0069038365,0.01450358,0.99253935,0.012821215
139,"a small, green deck facing backwards",0.013222824,0.016152833,0.02161533,0.61508787,0.025565216,0.03732688,0.8031738
140,a small red desk facing the right,0.034100424,0.05834584,0.01243165,0.008847357,0.99253935,0.03461884,0.016657038
141,a large sofa facing to the right,0.5195213,0.02517884,0.03410043,0.01168726,0.010169657,0.0106525095,0.0051396103
142,"a large, red sofa facing the right",0.99320245,0.15203224,0.017442487,0.010986942,0.008445624,0.014957086,0.01205378
143,"a small, green sofa facing ",0.021948252,0.025178839,0.047425866,0.28140563,0.03258974,0.029312233,0.019719128
