,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, blue chair with its back facing us",0.015189053,0.015424551,0.9621076,0.018833132,0.01115803,0.30735803,0.017986208
1,a blue thing facing to the right,0.013848607,0.0124316495,0.072636716,0.020964243,0.01186912,0.067546695,0.01640303
2,a small blue chair ,0.01798621,0.01615283,0.59266657,0.030214587,0.011687258,0.12940271,0.015906394
3,a,0.25982565,0.27512974,0.3208213,0.29421496,0.23370636,0.19682622,0.1943678
4,"a large grey chair, facing forwards",0.014281931,0.012241279,0.014957087,0.9879462,0.009859855,0.014728612,0.35577485
5,"a small, blue sofa with its back facing us",0.010013571,0.010986945,0.09401017,0.010818447,0.014063625,0.93991333,0.019719126
6,"a small, red, left-facing sofa",0.020645931,0.12085323,0.01205378,0.010013573,0.9770226,0.013222824,0.014957089
7,"a small, blue chair  (3)",0.044018652,0.04023794,0.5195213,0.059210252,0.020964239,0.1159607,0.03021459
8,"a small, grey thing facing to the right",0.024798162,0.0226292,0.030675804,0.046033893,0.021948256,0.027585281,0.031143831
9,"a  large, grey chair facing forwards",0.018833132,0.015906394,0.019719128,0.98717874,0.0124316495,0.020332353,0.32423538
10,a little red sofa,0.20946968,0.28776783,0.020645931,0.014281932,0.87407726,0.02297737,0.023330767
11,"a small, red chair  facing to the right",0.99390244,0.030214587,0.010013573,0.013222823,0.020332355,0.010013571,0.016152833
12,"a small, red couch facing to the left",0.01691491,0.043365795,0.012053777,0.010652513,0.97482115,0.014728612,0.020964243
13,"a small, red sofa faces to the left",0.016914917,0.06008664,0.010013571,0.008847353,0.9910146,0.01243165,0.01665704
14,"a small, red sofa-facing to the left",0.022977369,0.088820286,0.012241271,0.012241277,0.99073195,0.013020491,0.01941935
15,a small chair facing left,0.040845715,0.8740772,0.05108273,0.032100707,0.3702254,0.027169231,0.021615334
16,"a small, blue sofa in the room",0.011869121,0.012053777,0.035678547,0.012431651,0.022629198,0.3415825,0.024423087
17,a red thing facing forwards,0.26894146,0.17553806,0.027585281,0.067546695,0.18242553,0.026759282,0.07263671
18,"a large, grey sofa facing forwards""",0.009125639,0.009125638,0.010986943,0.015906395,0.01243165,0.01798621,0.97520185
19,"a large, blue thing",0.017442485,0.015424547,0.060086656,0.041462276,0.011158032,0.05749328,0.02976009
20,"a large, grey chair facing forwards",0.01826428,0.017176706,0.019124035,0.983343,0.011331754,0.016914915,0.3415825
21,"a red chair, facing right",0.9780518,0.033589505,0.011331755,0.017712297,0.024053551,0.011508148,0.015189047
22,"a small, blue sofa facing the wall",0.014063624,0.01615284,0.03622006,0.012241279,0.020332353,0.47657967,0.019124039
23,"a small, red sofa facing to the left",0.021615332,0.08035747,0.013636836,0.01081845,0.99168426,0.011508151,0.016152838
24,a large gray chair facing forwards,0.014503577,0.013428255,0.01640303,0.9840936,0.009859853,0.015663646,0.37022537
25,a small thing,0.5195213,0.59266657,0.61878043,0.15203224,0.57749534,0.4843801,0.085099034
26,"a small, grey chair facing to the right",0.016152833,0.016657043,0.016403034,0.032100707,0.015906395,0.018833132,0.03210071
27,a red sofa,0.047425874,0.043365803,0.012241277,0.013222821,0.7401743,0.015189045,0.028007522
28,a small red sofa to the left,0.044680864,0.22000709,0.013636833,0.012053776,0.9787127,0.019124039,0.020964243
29,a small  red sofa,0.09947022,0.102304704,0.014957086,0.010818451,0.8499712,0.018833129,0.018264277
30,a small red chair ,0.7826625,0.88403934,0.02405355,0.020332353,0.23091975,0.017712297,0.016657038
31,"a small, red chair facing left",0.038466185,0.9910146,0.013428254,0.014957085,0.53509843,0.013428257,0.017176712
32,a small red sofa faces left,0.019124035,0.15610488,0.011508149,0.00941259,0.9871788,0.014063625,0.017442482
33,"a small, red chair  ",0.79565805,0.9073122,0.02517884,0.021615336,0.18713269,0.014728616,0.014728616
34,"a small, red chair, facing to the right",0.99287856,0.03308598,0.010489093,0.014281935,0.024053553,0.010489092,0.015906392
35,"a small, blue chair facing the back of the room",0.02002344,0.015906392,0.96323055,0.016152835,0.012624951,0.48047867,0.017442487
36,a small blue sofa facing to the left,0.012624951,0.013222823,0.014957083,0.010818451,0.014503581,0.033085976,0.01590639
37,a grey thing facing forwards,0.055823136,0.055823144,0.078078166,0.6584175,0.042087734,0.071591206,0.59643316
38,a blue thing facing forwards,0.031143831,0.027169231,0.08882029,0.098079324,0.023689475,0.095349476,0.103748634
39,a grey chair is facing forwards,0.027585281,0.020645933,0.027585283,0.9465967,0.0138486065,0.020332351,0.14414884
40,"a blue sofa, facing backwards",0.009125637,0.008985427,0.035144843,0.010652511,0.010986942,0.7879312,0.014503577
