,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, red desk facing backwards",0.029760096,0.03789243,0.013428256,0.042087723,0.091382094,0.026759278,0.08756384
1,a green sofa,0.016657041,0.015663652,0.03308598,0.1847675,0.0063883197,0.0066928496,0.00757724
2,"a large, green thing",0.023689475,0.016403036,0.024423089,0.03846619,0.022286184,0.026759284,0.08509906
3,"a small, blue desk facing to  the right",0.010652513,0.01065251,0.02675928,0.007815889,0.020332353,0.99014014,0.014063626
4,a small red sofa  facing to the right,0.12765263,0.9937101,0.020332355,0.010013572,0.0064882697,0.010818446,0.009412589
5,a sofa facing backwards,0.0646535,0.060086653,0.07159121,0.6654106,0.0071214302,0.0063883206,0.0066928496
6,a green sofa is facing backwards,0.014728612,0.014728615,0.021615334,0.83973396,0.009268012,0.008577487,0.008315778
7,"a small, green desk face backwards",0.01186912,0.0116872545,0.013636835,0.18476751,0.021615332,0.030214585,0.94078976
8,"a small, blue desk-facing to the right",0.01168726,0.011331754,0.05340333,0.007937996,0.027169231,0.99287856,0.01472861
9,"a small, green desk facing the opposite direction of other objects",0.016403032,0.016152835,0.019124039,0.05665243,0.034100432,0.08509904,0.6334103
10,"a small, green sofa with its back facing the viewer",0.01098694,0.016152835,0.025178846,0.84389514,0.007460645,0.007577241,0.012241277
11,a red thing,0.5774954,0.47657967,0.022629198,0.018833129,0.51952136,0.038466197,0.05261895
12,"a small, red thing facing backwards",0.052618947,0.1112412,0.024053557,0.20689407,0.100878626,0.025178839,0.068537496
13,a small  red desk facing to the right,0.02368947,0.030214584,0.011331752,0.007577241,0.99115264,0.031143833,0.013636833
14,a small red desk,0.017712297,0.0177123,0.009268014,0.0065897726,0.51561993,0.03021459,0.033085983
15,"a  small, red desk",0.01883313,0.01798621,0.00898543,0.006589771,0.5078119,0.031618774,0.03308598
16,a blue sofa ,0.0145035805,0.012431652,0.5156199,0.027585285,0.00898543,0.010013568,0.008445628
17,"a large, blue sofa",0.017986208,0.012431649,0.07696084,0.0124316495,0.009859854,0.011687257,0.008847356
18,"a small, green desk",0.0072327657,0.007577242,0.008315779,0.009708476,0.024423093,0.0384662,0.21206881
19,"a  small, blue desk facing to the right",0.011869121,0.009412591,0.021948256,0.008315778,0.016152835,0.9910146,0.014503575
20,"a small, blue sofa, ",0.010652514,0.016403029,0.46879065,0.053403333,0.010489092,0.013428255,0.013848607
21,a green facing backwards sofa,0.014281936,0.01590639,0.021615336,0.78266245,0.0064882706,0.005911069,0.012241278
22,"a small, green sofa facing the opposite direction of the other sofas",0.021287352,0.035144854,0.098079324,0.60766315,0.0118691195,0.011687259,0.010013567
23,"a small, red desk facing to the right",0.032100707,0.03622005,0.013222818,0.008445627,0.9905874,0.03846619,0.014957091
24,a desk,0.00806199,0.008711385,0.009268015,0.005911069,0.60393184,0.6619229,0.35577488
25,"a small, green desk faces backwards",0.012053777,0.011331756,0.011869119,0.14608723,0.017986212,0.028436037,0.9773708
26,"a small, blue desk  facing to the right",0.011508146,0.010013573,0.027169233,0.006589772,0.017712295,0.99073195,0.014503579
27,a small green desk ,0.006488269,0.0060975635,0.0071214275,0.0111580305,0.023330769,0.04084572,0.26284182
28,a small red desk  facing to the right,0.03514485,0.033085976,0.011687258,0.007577242,0.99142253,0.026759282,0.011869123
29,a small green desk facing forwards,0.010652512,0.009708477,0.0106525095,0.016657038,0.02096424,0.033589505,0.035144843
30,"a small green sofa, facing backwards",0.010652512,0.014503578,0.021287348,0.97404265,0.010328152,0.010328152,0.008847357
31,a small green desk facing to the right,0.012821215,0.008847353,0.0104890885,0.008711385,0.014503578,0.035678554,0.025957355
32,a blue desk,0.0075772414,0.007121429,0.01302049,0.0057302457,0.026759282,0.5774954,0.056652416
33,"a small, blue desk facing the right",0.012431649,0.010489091,0.037892424,0.009708476,0.022977369,0.9928786,0.017712304
34,"a small, red sofa (2)",0.11920293,0.4225046,0.039638836,0.053403337,0.01243165,0.015663652,0.016152838
35,"a small, red sofa  facing to the right",0.23370634,0.9927673,0.025178846,0.010013572,0.007460642,0.010013568,0.010652509
36,"a large, green sofa facing to the right",0.014281935,0.011869119,0.018833129,0.01168726,0.019124039,0.018264277,0.007815888
37,"a small, green desk with its back facing the viewer",0.007937993,0.0073458278,0.009125637,0.026759284,0.02096424,0.03622005,0.88563144
38,"a small, red sofa, facing to the right",0.17781086,0.991938,0.02096424,0.012241279,0.0075772423,0.01098694,0.010818447
39,"a small, green sofa facing to the right",0.014957084,0.013428254,0.040237945,0.025178846,0.012821213,0.013222824,0.0059110685
40,"a large,",0.2658805,0.09268778,0.10230472,0.03514485,0.14804721,0.18476751,0.14223188
41,a sofa,0.44939262,0.3415825,0.4073334,0.10230471,0.0070117954,0.005384937,0.0052201245
42,"a red, large sofa facing to the right",0.9921841,0.06853749,0.01590639,0.008985428,0.00781589,0.015906388,0.010986941
43,a red sofa facing the right,0.9820138,0.9603611,0.020332353,0.014063628,0.007815888,0.00941259,0.006589771
44,"a small, green desk facing ",0.022629198,0.02635535,0.033589512,0.059210256,0.041462284,0.07696083,0.4225046
45,"a  small, red sofa facing to the right",0.17328821,0.99087435,0.020645931,0.012821215,0.006797533,0.010652509,0.0094125895
46,a small green sofa facing backwards,0.010986944,0.015663648,0.01971913,0.96267307,0.010013573,0.009559399,0.008847355
47,"a, red sofa",0.74017435,0.5544705,0.034100424,0.02297737,0.022286184,0.014957089,0.011508149
48,"a small, blue desk facing to the left",0.012241275,0.01048909,0.018546566,0.008847353,0.015189044,0.040845715,0.020964239
49,"a small, red thing",0.11279539,0.4455295,0.021615336,0.02297737,0.45326185,0.031143833,0.06371499
50,a large red sofa,0.59643316,0.04742588,0.016152836,0.011687257,0.012431647,0.013222819,0.010169658
51,"a small, green sofa facing the wall",0.013428252,0.019124039,0.03021459,0.38491213,0.008315777,0.00831578,0.008315779
52,a small green sofa ,0.012053779,0.01883313,0.03567855,0.25982568,0.007695645,0.008061992,0.009559398
53,"a small, green desk facing the opposite direction of the other desks and sofas",0.010328154,0.01098694,0.012431652,0.01854656,0.025957359,0.06187599,0.6001884
54,"a small, red, desk",0.01717671,0.025957359,0.00831578,0.007937994,0.60766315,0.029760092,0.045352582
55,"a large, red, sofa, facing, right",0.9912886,0.0675467,0.013636834,0.009125639,0.0066928496,0.008847354,0.007937993
56,"a small, blue desk face",0.017176712,0.020964239,0.0627892,0.017986212,0.04401866,0.36658973,0.103748634
57,a small desk facing to the right,0.016914917,0.014063629,0.0140636265,0.0083157765,0.87578696,0.93245333,0.02442309
58,"a small, blue desk in the room",0.008315777,0.0069038374,0.01883313,0.006692849,0.028436033,0.60766315,0.055823144
59,a green thing,0.028436031,0.02976009,0.043365803,0.19682623,0.03410042,0.041462276,0.2751297
60,"a small, blue sofa, facing to the right",0.0116872545,0.010986946,0.991938,0.012624951,0.009708475,0.008445626,0.01016966
61,"a small, blue couch",0.017442489,0.02333077,0.48047867,0.03732689,0.008577487,0.010986942,0.009708474
62,"a small red sofa, facing to the right",0.10087861,0.99351174,0.022286184,0.012431652,0.007011795,0.011508149,0.011508151
63,"a small, blue desk facing  to the right",0.010013569,0.008187911,0.024798159,0.00806199,0.015424553,0.9921841,0.01428193
64,a small red desk facing right,0.041462272,0.08035746,0.012821214,0.00941259,0.9916842,0.038466193,0.014503578
65,a small  green desk facing backwards,0.008577486,0.008315779,0.008577483,0.07263671,0.019719131,0.03210071,0.9805807
66,"a large, green thing facing to the right",0.01691491,0.016914913,0.029312229,0.020332355,0.024053553,0.028870905,0.02228618
67,"a small, blue sofa facing  to the right",0.012821213,0.010986945,0.9926542,0.013636836,0.007937993,0.00658977,0.00898543
68,"a small, green sofa facing backwards",0.010986944,0.01640303,0.021615334,0.96641046,0.010328152,0.009125638,0.008847357
69,a large Red sofa,0.6187805,0.065604836,0.016403038,0.012053782,0.01406363,0.011508151,0.009125637
70,a green desk facing backward,0.009412591,0.008711382,0.00898543,0.05033063,0.01971913,0.031143833,0.83761996
71,a small red sofa facing right,0.102304704,0.9916842,0.023689471,0.012821212,0.009125636,0.012241272,0.010986945
72,a small red desk ,0.015663652,0.017442485,0.008577488,0.0061929887,0.5544705,0.029760092,0.034100432
73,a blue desk facing to the right,0.010818449,0.007937993,0.021615336,0.0065897726,0.019719128,0.9621076,0.014957092
74,a blue sofa facing to the right,0.015906388,0.011869122,0.96485513,0.012431652,0.009708478,0.0070117963,0.005641907
75,a small blue desk  facing to the right,0.011158031,0.008711386,0.025178844,0.0069038365,0.01450358,0.99253935,0.012821215
76,"a small, green deck facing backwards",0.013222824,0.016152833,0.02161533,0.61508787,0.025565216,0.03732688,0.8031738
77,a small red desk facing the right,0.034100424,0.05834584,0.01243165,0.008847357,0.99253935,0.03461884,0.016657038
78,"a small, red sofa 2",0.109705776,0.39233682,0.051082738,0.090092994,0.011869124,0.016403032,0.017712297
79,a large sofa facing to the right,0.5195213,0.02517884,0.03410043,0.01168726,0.010169657,0.0106525095,0.0051396103
80,"a small, blue sofa in the room",0.01798621,0.02556521,0.42250463,0.047425874,0.009268011,0.010169659,0.010328151
81,"a  small, green sofa facing backwards",0.011687258,0.014957083,0.020332353,0.966914,0.008847352,0.008847356,0.009268015
82,a small green sofa facing backward,0.009708478,0.013428254,0.01883313,0.9553191,0.0083157765,0.008061989,0.008847357
83,a small blue sofa,0.014957087,0.018546565,0.4960938,0.03732689,0.011158029,0.01243165,0.012241278
84,a small blue desk facing right,0.012241275,0.010818451,0.05184546,0.00831578,0.020964244,0.9921841,0.01542455
85,a blue thing facing to the right,0.015663652,0.014063629,0.94078976,0.017176708,0.021615334,0.8289388,0.019124035
86,"a large, red thing",0.52342033,0.06754669,0.016657041,0.010652512,0.09009299,0.026759282,0.030675802
87,"a small, green desk that faces backwards",0.008847353,0.010013572,0.01048909,0.09009299,0.015906388,0.0226292,0.9585377
88,"a small, green desk facing to the right",0.0124316495,0.008847356,0.010169659,0.008711385,0.017712303,0.04023794,0.025178837
89,a large thing facing to the right,0.78266245,0.070559606,0.078078166,0.021615336,0.11279541,0.12592277,0.029760094
90,"a small, blue desk  (6)",0.015906388,0.013636836,0.03258975,0.0124316495,0.047425874,0.5813031,0.0838904
91,"a small, green desk facing the opposite direction of the other objects",0.02442309,0.020332353,0.022977369,0.031143833,0.046033897,0.106690615,0.56217647
92,a blue thing,0.0177123,0.020964239,0.5428633,0.02517884,0.031618766,0.5774954,0.08269735
93,a desk facing backwards,0.012431651,0.011869121,0.013636833,0.02931223,0.08509906,0.10669059,0.47268346
94,"a small, green, backwards-facing sofa",0.009708475,0.012624949,0.015189048,0.9284088,0.0071214302,0.008847354,0.014503583
95,a large  red sofa,0.5851011,0.04885777,0.0130204875,0.009125637,0.009559401,0.008445627,0.00757724
96,"a large red sofa, facing to the right",0.9926542,0.079210326,0.014503583,0.008577486,0.00941259,0.014281937,0.012241277
97,a small red desk face to the right,0.057493284,0.09534948,0.018264275,0.01065251,0.9891815,0.047425877,0.016403034
98,a small blue couch,0.016403032,0.019719128,0.45326185,0.039048295,0.009708473,0.010328152,0.010013572
99,"a small, green desk that is facing backwards",0.0081879115,0.007695646,0.009125639,0.07055959,0.016657038,0.02297737,0.9637799
100,"a small red desk, facing to the right",0.027585285,0.033085983,0.011158033,0.008711387,0.99101454,0.024053557,0.011331751
101,a small red desk facing to the left,0.015906392,0.013848611,0.01098694,0.0075772433,0.034618836,0.018546566,0.015424551
102,a small red sofa ,0.08632348,0.57367843,0.020964243,0.026759282,0.013020491,0.010328155,0.012241272
103,a green thing facing backwards,0.025957357,0.029312234,0.034100424,0.7341195,0.02297737,0.024423094,0.28140563
104,a large sofa,0.24220565,0.0433658,0.060086653,0.01971913,0.008847353,0.00941259,0.007345826
105,a  red desk,0.013428258,0.013428254,0.008315778,0.005911068,0.5195213,0.033589505,0.031143837
106,a small sofa,0.053403333,0.2509128,0.3998116,0.14414887,0.01150815,0.010169657,0.009708479
107,"a small, green couch facing backwards",0.013020488,0.018546565,0.028436031,0.9284088,0.008847354,0.009125638,0.009708477
108,a small green desk facing backward,0.009708477,0.008985427,0.010652512,0.1159607,0.017712303,0.025957357,0.9796676
109,a blue desk facing backwards,0.012431653,0.012053778,0.022286186,0.021287356,0.025178842,0.11596072,0.14033625
110,"a small, red sofa faces to the right",0.18952107,0.9933071,0.030214587,0.014503575,0.008315778,0.01205378,0.012241272
111,a small blue desk facing to the right,0.010986941,0.009859855,0.028870905,0.007815888,0.017176712,0.99351174,0.013020489
112,"a small, green desk  ",0.006797533,0.0064882687,0.0067975298,0.010013571,0.026759287,0.043365795,0.23934934
113,"a  small, red desk facing to the right",0.028007524,0.027169235,0.011687259,0.008445626,0.9899864,0.027169228,0.014063625
114,"a small, blue sofa;",0.009708476,0.016914912,0.54286325,0.05500529,0.01048909,0.010986945,0.014063626
115,"a small, blue thing facing backwards",0.013428255,0.018546565,0.09268778,0.2281565,0.02033235,0.09807932,0.08882027
116,"a small, blue sofa-facing to the right",0.013848609,0.016403036,0.9930962,0.01640303,0.010328151,0.010013568,0.01065251
117,a thing,0.34864515,0.38861802,0.41489884,0.1480472,0.48828337,0.5273165,0.33458945
118,a red desk facing backwards,0.026355356,0.022977373,0.013222821,0.023689471,0.09670579,0.034100424,0.07159119
119,a small sofa facing to the right,0.03676947,0.715424,0.84796774,0.029312233,0.008315777,0.008061991,0.0038244834
120,"a small, green desk facing the opposite direction of the others",0.010986942,0.011158028,0.016152833,0.030675802,0.025178842,0.065604836,0.66192293
121,"a small, blue sofa  facing to the right",0.013636835,0.012241276,0.9925394,0.012624948,0.009412588,0.008847354,0.010013571
122,"a small, green sofa is facing backwards",0.010818447,0.015424552,0.020645928,0.97023994,0.009125638,0.00941259,0.008187909
123,"a small, blue desk that faces to the right",0.010328152,0.009412587,0.032100707,0.008577484,0.016914915,0.98775876,0.016914917
124,"a small, red sofa, ",0.096705794,0.5234204,0.025178839,0.03622006,0.011331753,0.010489093,0.0142819295
125,a ,0.23651625,0.23651627,0.2509128,0.06853749,0.27512974,0.307358,0.19682622
126,a thing facing backwards,0.09268778,0.08509906,0.09807934,0.6548947,0.09268778,0.09534947,0.61138195
127,"a large red sofa, facing right",0.99265414,0.069541745,0.015424553,0.010328154,0.010013573,0.013222824,0.010013569
128,a large red sofa facing right,0.9904406,0.07159119,0.015663652,0.010169657,0.009412587,0.0140636265,0.010328153
129,"a small, green desk facing forwards",0.009412591,0.009859856,0.011158032,0.01717671,0.023330772,0.032100704,0.033085983
130,a small blue desk ,0.007011795,0.0071214293,0.015189048,0.0057302457,0.02161533,0.59643316,0.046033904
131,"a small, blue desk, facing to the right",0.011508147,0.008847355,0.024423089,0.007815888,0.014957083,0.9905874,0.014063627
132,"a small, blue sofa Facing to the right",0.013020491,0.012624949,0.99287856,0.0140636265,0.009125638,0.008711385,0.010013572
133,a green thing facing to the right,0.021948256,0.025565216,0.061875988,0.042087726,0.03904829,0.052618943,0.034100424
134,a small green desk facing backwards,0.009708477,0.009125637,0.010013568,0.080357455,0.017712297,0.028436037,0.9793541
135,"a small, green sofa that is facing backwards",0.010652509,0.013636832,0.017176706,0.95663416,0.008061991,0.007815888,0.008711385
136,"a small, green sofa with its back to the viewer",0.012821212,0.01941935,0.032100707,0.8991214,0.00638832,0.0062899,0.009268012
137,"a small, green desk facing the wall",0.009708476,0.010652512,0.010986942,0.019124037,0.025957353,0.040845715,0.2658805
138,a small  red desk,0.014063626,0.017442482,0.009125637,0.0066928505,0.4843801,0.030214587,0.034618847
139,"a small, blue desk",0.007815889,0.0085774865,0.019124039,0.006097561,0.025957359,0.5039062,0.051082738
140,"a small, green sofa facing the opposite direction of the others",0.018546566,0.03410042,0.117572136,0.5926666,0.0106525095,0.010169658,0.010013572
141,a green sofa facing to the right,0.01495709,0.01205378,0.03789243,0.023689471,0.014503577,0.013020489,0.0048297225
142,"a small, red sofa facing the right",0.23651625,0.99193805,0.029760094,0.016152833,0.008315779,0.011687256,0.010652511
143,a red desk ,0.013428254,0.012821215,0.007937995,0.0059110676,0.5851011,0.03676947,0.03963884
144,"a small, blue sofa (3)",0.025957355,0.032100704,0.38491216,0.061875988,0.014957086,0.01640303,0.016657041
145,"a, large, red sofa",0.75201255,0.08151975,0.018833129,0.012431652,0.01302049,0.013222821,0.01048909
146,"a large, red sofa facing to the right",0.99168426,0.16026604,0.01971913,0.00941259,0.01065251,0.015906395,0.013848611
147,"a small, blue",0.057493277,0.06656919,0.51561993,0.07369626,0.087563835,0.5,0.20689403
148,"a small, green sofa facing downwards",0.0106525095,0.010652512,0.013428255,0.39981163,0.010652511,0.009708477,0.010986945
149,"a small, red sofa",0.10818895,0.64779824,0.02479816,0.025957355,0.010328153,0.009559402,0.010818448
150,"a small, blue desk facing backwards",0.0120537765,0.012241277,0.034100424,0.042087734,0.022286184,0.10970578,0.1480472
151,"a small, green desk  facing backwards",0.009125638,0.009412589,0.010328152,0.1066906,0.019419346,0.030214591,0.97068775
152,"a small blue desk, facing to the right",0.010652514,0.008061993,0.021615332,0.007937994,0.012624949,0.99320245,0.01205378
153,"a small, green desk facing upwards",0.009268014,0.008445626,0.008847357,0.020023445,0.016657038,0.024798159,0.08151975
154,"a small, blue sofa facing right",0.017442487,0.019124035,0.99087435,0.015424551,0.012241272,0.01048909,0.01081845
155,"a small, blue desk is facing to the right",0.012241278,0.009708478,0.029312227,0.008577485,0.016657038,0.9921841,0.016152836
156,"a small, red sofa that is facing to the right",0.10374862,0.99058735,0.01971913,0.015906395,0.0062899026,0.008577486,0.01098694
157,"a small, green desk facing backwards",0.010652509,0.010986945,0.010818451,0.115960725,0.020332355,0.02887091,0.9773708
158,a little red desk,0.016152836,0.022286184,0.010328155,0.0072327647,0.6370308,0.03846619,0.051845465
159,"a small, green sofa  ",0.012431651,0.020964243,0.042087734,0.23934935,0.006797532,0.0064882683,0.008847355
160,"a small, blue desk facing to the right",0.011687255,0.010489089,0.03258974,0.008187911,0.019719126,0.991938,0.01518905
161,a large red sofa facing to the right,0.9921841,0.078078166,0.017442487,0.0095594,0.008847357,0.013428259,0.010818451
162,"a small, blue sofa facing backwards",0.014063626,0.017442483,0.08269734,0.23934934,0.011158029,0.011687256,0.015424551
163,a green desk,0.0069038365,0.0059110685,0.0062899017,0.007011795,0.027585285,0.044680867,0.3629692
164,a small thing facing backwards,0.058345832,0.11279541,0.11596073,0.6654106,0.115960725,0.122523226,0.56985265
165,a red sofa is facing right,0.97997653,0.9539661,0.023689471,0.017986208,0.011687261,0.01115803,0.008061991
166,a small  blue desk facing to the right,0.010652511,0.008315781,0.0226292,0.0073458273,0.016152835,0.99298817,0.015189048
167,a small red desk faces to the right,0.042722195,0.053403337,0.013636833,0.008985428,0.9930961,0.037326887,0.014957084
168,"a small, blue thing",0.014957089,0.016403032,0.50781184,0.024053553,0.023330769,0.5195213,0.078078166
169,"a large, red, facing-right sofa",0.98813087,0.09947021,0.017986206,0.008315778,0.01065251,0.010986942,0.009268014
170,"a small, red sofa""",0.07696084,0.5,0.026355354,0.031143833,0.007937996,0.0073458264,0.008315778
171,a red desk is facing to the right,0.05834584,0.044680875,0.011508149,0.008847357,0.96153384,0.033085972,0.014503577
172,"a small, green table facing backwards",0.010986944,0.012053779,0.014728615,0.12592275,0.022629201,0.03161877,0.86153823
173,a blue thing facing backwards,0.023330767,0.02716923,0.10970577,0.25982568,0.029312229,0.11596071,0.15203224
174,"a small, green thing facing backwards",0.013848607,0.021287352,0.02758528,0.7279754,0.017442482,0.019124037,0.22270013
175,a huge red sofa facing right,0.9879462,0.037326887,0.015906394,0.010986945,0.009708476,0.013222823,0.010652512
176,"a small, blue sofa",0.014503581,0.019719126,0.56217647,0.037326884,0.008847355,0.012431649,0.0116872545
177,"a large, red couch",0.57367843,0.078078166,0.01744248,0.011158032,0.011508151,0.01168726,0.011687258
178,a green couch,0.02442309,0.021615332,0.04535258,0.16451648,0.0075772395,0.0072327647,0.009708475
179,a small red sofa facing the right,0.122523226,0.9918121,0.02128735,0.015424555,0.007460644,0.010652511,0.009559399
180,a red sofa ,0.70578504,0.54286325,0.017986216,0.017712295,0.013848612,0.009708477,0.0083157765
181,a large red sofa to the right,0.97666925,0.08151975,0.017442485,0.01115803,0.010818449,0.01590639,0.011158031
182,a small blue desk facing the right,0.011508146,0.010013571,0.039638836,0.008577487,0.01912404,0.9936117,0.017176708
183,"a small, green desk facing to the left",0.012053781,0.010169656,0.011687257,0.008445628,0.015663648,0.021948256,0.028436035
