,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a small green desk ,0.00619299,0.006488271,0.006692852,0.01065251,0.0226292,0.03846619,0.26284182
1,"a small, green desk faced backwards",0.011331752,0.010986946,0.012821213,0.12765265,0.02096424,0.03258974,0.97404265
2,"a small, green thing",0.017442489,0.023330767,0.042087723,0.21733752,0.027585281,0.03308598,0.20689404
3,a blue thing facing to the right,0.015663652,0.014063629,0.94078976,0.017176708,0.021615334,0.8289388,0.019124035
4,a small green desk,0.00712143,0.0071214265,0.007815889,0.010328154,0.022286184,0.03622006,0.27512974
5,"a  small, red sofa",0.096705794,0.6442251,0.02333077,0.024423089,0.0094125895,0.008985429,0.009708476
6,a,0.2120688,0.21206881,0.22815649,0.07263671,0.256832,0.2814056,0.2200071
7,a small blue desk,0.0074606435,0.008061991,0.016403032,0.0060975626,0.022286186,0.5544704,0.0460339
8,"a small, blue desk that is facing to the right",0.009268013,0.007815887,0.020645933,0.008577485,0.013428253,0.9875684,0.016403034
9,"a small, green sofa that faces backwards",0.010652511,0.013636833,0.020645931,0.94250673,0.008061992,0.008061993,0.01001357
10,a red desk facing to the right,0.030675806,0.026759285,0.009708476,0.0071214275,0.9539661,0.035144843,0.013222819
11,a little red sofa,0.08882028,0.5234204,0.031618766,0.037326887,0.022286184,0.011687257,0.01065251
12,"a small, green, backwards-facing sofa",0.009708475,0.012624949,0.015189048,0.9284088,0.0071214302,0.008847354,0.014503583
13,"a large, red sofa 1",0.42250463,0.098079324,0.021615334,0.0226292,0.01384861,0.017712295,0.013636836
14,"a small, red desk""",0.013222818,0.017986212,0.009412588,0.006797532,0.47657967,0.039638843,0.05184547
15,"a small, blue sofa in the room",0.01798621,0.02556521,0.42250463,0.047425874,0.009268011,0.010169659,0.010328151
16,"a large, red sofa (1)",0.48047864,0.090093,0.018546565,0.01640303,0.014063624,0.019719128,0.0138486065
17,"a large,",0.26284182,0.091382094,0.106690615,0.035144843,0.14033623,0.17781086,0.14608726
18,"a large, blue thing",0.016914915,0.0145035805,0.075858176,0.012053779,0.021615334,0.120853245,0.036220063
19,"a small, blue sofa  facing to the right",0.014281934,0.0128212115,0.99206203,0.013020488,0.008985427,0.008711386,0.010013569
20,"a small, green sofa with its back to us",0.01406363,0.019124037,0.034100424,0.91490096,0.007577241,0.007815891,0.011331755
21,"a small, green desk faces backwards",0.011687257,0.011687255,0.011869123,0.14414887,0.01883313,0.027585285,0.9780517
22,"a small, blue sofa facing right",0.017986206,0.020964243,0.99101454,0.015424549,0.012431652,0.01001357,0.011331755
23,"a small, red desk ",0.017986214,0.019419348,0.008577487,0.006388319,0.55832696,0.029760094,0.036769465
24,a small thing,0.075858176,0.4186969,0.46879062,0.18713267,0.45713675,0.49218813,0.43014735
25,a red sofa,0.7025301,0.5117166,0.017176712,0.016914917,0.01883313,0.009708477,0.008315778
26,"a small, green couch facing backwards",0.013848607,0.018546563,0.029312229,0.9252299,0.008711386,0.00898543,0.01048909
27,"a small, green sofa facing the left",0.011158031,0.01566365,0.020023443,0.10521053,0.009268013,0.008445626,0.005911068
28,"a small, red, facing-right sofa",0.15610492,0.9905874,0.03161877,0.017712299,0.013020491,0.010489091,0.010986941
29,a sofa facing to the right,0.75491494,0.6723317,0.73411953,0.04084572,0.007011796,0.0070117963,0.002934951
30,"a small, green desk face backwards",0.01186912,0.0116872545,0.013636835,0.18476751,0.021615332,0.030214585,0.94078976
31,a small  red sofa,0.06278921,0.5273166,0.02517884,0.029312233,0.01205378,0.010013569,0.010818451
32,a small blue desk ,0.007011795,0.0071214293,0.015189048,0.0057302457,0.02161533,0.59643316,0.046033904
33,"a large, red sofa  facing to the right",0.9932025,0.11436853,0.01590639,0.008711383,0.008445629,0.012624953,0.0124316495
34,a small sofa facing to the right and colored red,0.33111972,0.9820138,0.021615334,0.008577485,0.0036499877,0.004609573,0.0059110695
35,a small blue sofa  facing to the right,0.012053783,0.009859854,0.9927673,0.010652509,0.010013572,0.007232765,0.008985428
36,"a small, blue desk is in the room",0.009559397,0.008711386,0.017442483,0.008315781,0.025178846,0.5621765,0.052618958
37,"a  small, red sofa facing to the right",0.17328821,0.99087435,0.020645931,0.012821215,0.006797533,0.010652509,0.0094125895
38,a green sofa facing to the right,0.01495709,0.01205378,0.03789243,0.023689471,0.014503577,0.013020489,0.0048297225
39,"a small, green desk facing sideways",0.009412587,0.009559401,0.0116872545,0.030214584,0.019124037,0.032100707,0.11279542
40,"a small sofa, red in color, facing to the right",0.06954175,0.9879462,0.014957089,0.008985427,0.004331502,0.0062899026,0.0062899017
41,"a small, green desk""",0.0061929887,0.007937993,0.0083157765,0.010986943,0.029760089,0.05340333,0.23370637
42,"a small blue desk, facing to the right",0.01081845,0.007937996,0.021948256,0.007577239,0.012431648,0.9930962,0.012053777
43,"a red sofa, facing to the right",0.9861514,0.9518632,0.020332357,0.011331754,0.0065897726,0.010328152,0.007011794
44,"a small, green desk facing backwards",0.010489091,0.011158029,0.01065251,0.1127954,0.020332353,0.029312229,0.9777138
45,"a small, blue sofa facing backwards",0.013636834,0.017986206,0.08389038,0.24508505,0.011331751,0.01133175,0.015424551
46,a small green sofa,0.013848609,0.019124037,0.03410042,0.22270013,0.009125637,0.008315781,0.010489091
47,a desk facing to the right,0.011869121,0.010652509,0.011687258,0.006692849,0.7799929,0.84389514,0.025957352
