,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, green desk that is facing forwards",0.14414886,0.06278921,0.9843364,0.03732689,0.017712295,0.03308598,0.010013571
1,"a small, green desk in the room",0.6548947,0.4073334,0.11757213,0.036220055,0.016914915,0.023689471,0.007011797
2,"a large, green thing",0.09947021,0.09534946,0.35936415,0.039638836,0.07055958,0.41489887,0.036220055
3,"a small, green desk faces to the right",0.07921032,0.9863632,0.046033897,0.019124037,0.027585281,0.024423093,0.011158032
4,"a small, green chair face",0.021615334,0.02297737,0.024423089,0.015424554,0.23934934,0.099470235,0.054198727
5,"a large, grey desk facing the left",0.015906388,0.019124039,0.035678547,0.9886682,0.021287352,0.021948256,0.01941935
6,"a large, grey desk ",0.017442485,0.020332351,0.060975183,0.6619229,0.017986208,0.015906394,0.014281933
7,a large green chair facing to the right,0.01032815,0.013636832,0.01406363,0.012053782,0.07159119,0.037326887,0.02161533
8,"a large, green desk  facing forwards",0.14033626,0.059210252,0.9896718,0.05033063,0.017712303,0.028870905,0.010013573
9,a small green desk,0.7248703,0.39981166,0.11596071,0.030214593,0.014503578,0.026759282,0.007937995
10,"a small, green thing facing forwards",0.36658975,0.112795405,0.06954175,0.02096424,0.12085322,0.06187599,0.022629198
11,"a large, green chair facing to the right",0.012624949,0.014728612,0.020023443,0.012431651,0.16238002,0.04023795,0.021615336
12,"a large, grey desk facing forwards",0.01826428,0.023689475,0.060975183,0.23370638,0.020964243,0.026355358,0.017712299
13,a grey chair to the left,0.014957085,0.018833129,0.018546568,0.014063626,0.0705596,0.063715,0.9284088
14,a grey desk facing forwards,0.040237945,0.053403325,0.10521053,0.24220563,0.022286184,0.03210071,0.015906395
15,"a small, green desk, facing to the right, in the room",0.06187598,0.9566342,0.035144843,0.014503581,0.019719131,0.024053548,0.008847355
16,"a small, grey thing facing to the right",0.038466193,0.18010667,0.03622005,0.035144843,0.13660839,0.029760089,0.037326887
17,a large green chair facing the front,0.016914913,0.012431649,0.02297737,0.011158032,0.05033064,0.96153384,0.04672495
18,"a small, green desk is facing to the right",0.04958902,0.983597,0.040845722,0.01590639,0.022977369,0.024798159,0.0128212115
19,"a large, grey chair;",0.016152838,0.014063626,0.019719128,0.017442482,0.027585287,0.08389039,0.8740772
20,"a small, green desk 2",0.5234204,0.28457603,0.124213,0.046724964,0.030675804,0.03461884,0.013428255
21,"a small desk, green, facing forwards",0.9899864,0.25982562,0.12592278,0.01883313,0.013428257,0.028436033,0.0073458264
