,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a blue fan is in the room,0.5234204,0.061875984,0.76629364,0.028436031,0.016914913,0.047425866,0.019719128
1,"a small, blue fan facing to the left",0.9896718,0.11279542,0.41111088,0.014503579,0.025957355,0.047425866,0.014063627
2,"a small, green thing",0.0433658,0.43782347,0.026759284,0.016914912,0.95114225,0.023330765,0.019419348
3,a green fan,0.048136763,0.5926666,0.063715,0.026759284,0.014503577,0.015906392,0.01883313
4,a red fan is backwards,0.05340333,0.050330635,0.06656919,0.9683812,0.013222826,0.019124037,0.08632346
5,a large blue sofa faces left,0.017442487,0.01168726,0.016152838,0.009125635,0.023689471,0.98884195,0.010328154
6,"a green, small fan",0.06097519,0.74908715,0.02716923,0.01542455,0.0226292,0.01150815,0.013222823
7,"a small fan, blue in color, facing left",0.9896718,0.19193278,0.27202454,0.010818452,0.016403032,0.033589505,0.012821214
8,"a large, blue sofa facing to the  left",0.020964243,0.013428253,0.017442483,0.00941259,0.024423087,0.992062,0.008187909
9,a small fan is blue and facing left,0.99087435,0.16238002,0.17106117,0.010489091,0.017442487,0.027169228,0.010818451
10,a,0.20689404,0.14414886,0.23370636,0.21469142,0.45326185,0.23934935,0.2254166
11,"a large, red fan",0.015906392,0.013636833,0.02843603,0.9579123,0.007345826,0.013428257,0.039638843
12,"a large, blue sofa faced to the left",0.024423093,0.01262495,0.016403032,0.010328151,0.034100424,0.9850429,0.011158029
13,"a large, blue sofa to the left",0.029312233,0.018264275,0.0226292,0.012821213,0.043365795,0.9603612,0.01243165
14,a large sofa facing backwards,0.013636832,0.0087113865,0.01665704,0.0145035805,0.021615334,0.08389039,0.1732882
15,a large red sofa is facing backwards,0.011687258,0.0095594,0.014281933,0.013428255,0.012821216,0.012431651,0.98593634
16,a small fan that is blue and facing to the left,0.9852714,0.1561049,0.079210326,0.009125636,0.014957083,0.021615334,0.009708476
17,"a small, green fan ",0.048136763,0.7718435,0.024053555,0.015424557,0.033085983,0.011508149,0.012431653
18,a small sofa facing left,0.024423087,0.0140636265,0.025957357,0.012624949,0.9697854,0.054198727,0.015189045
19,"a large fan, blue in color, facing to the left",0.026759284,0.010986943,0.9773708,0.00898543,0.008985428,0.046724956,0.010013568
20,a large blue fan  facing to the left,0.03676947,0.014957082,0.9890131,0.011508149,0.0111580305,0.08035747,0.010818451
21,a blue fan facing to the left,0.90861785,0.06656919,0.98087597,0.013848613,0.018546563,0.103748634,0.013636831
22,a large fan is blue and facing to the left,0.023689467,0.011687259,0.9777138,0.009708475,0.010013569,0.038466197,0.010013572
23,a blue fan to the left,0.92630374,0.15002882,0.97666925,0.024798159,0.022286184,0.14608724,0.015424555
24,a red fan ,0.03161877,0.03963884,0.034100424,0.9161096,0.010169658,0.016657041,0.05921025
25,"a large, red sofa-facing backwards",0.01826428,0.0145035805,0.018546566,0.02333077,0.016403034,0.017176712,0.98116684
26,a small fan that is green in color and facing to the left,0.021287352,0.9840936,0.01518905,0.0087113865,0.026759276,0.010986943,0.009268012
27,a large fan facing to the left,0.023689467,0.016657038,0.5736784,0.034100424,0.016152835,0.03567855,0.012821216
28,"a large, red fan faces backwards",0.015424551,0.0147286095,0.032100715,0.987375,0.010652511,0.015189045,0.079210326
29,a green couch facing left,0.013428257,0.013222821,0.019124035,0.0106525095,0.94250673,0.043365803,0.012821212
30,"a large,",0.10087862,0.05665242,0.39981166,0.24508502,0.109705776,0.38121957,0.23651624
31,"a large, blue thing",0.06278922,0.022977369,0.62245935,0.019719131,0.016403034,0.7090191,0.018546563
32,"a large, red fan facing backwards",0.01826428,0.016914915,0.031143833,0.98457545,0.011687258,0.014957089,0.07055959
33,"a small, red sofa facing to the left",0.01691491,0.015906392,0.019719131,0.015663648,0.1919328,0.020964239,0.022286182
34,"a large blue fan, facing left",0.03308598,0.015906388,0.9899864,0.01302049,0.01065251,0.072636716,0.01150815
35,a small thing,0.6297746,0.5039062,0.16885695,0.14414884,0.82671183,0.088820286,0.106690586
36,a red sofa,0.013222824,0.01186912,0.014281934,0.009412589,0.01717671,0.016914913,0.7122322
37,a large red sofa facing to the left,0.017176704,0.012821214,0.016914917,0.0111580305,0.020964239,0.023330769,0.018833129
38,a large blue fan facing to the left,0.049589016,0.017986212,0.9879462,0.014063628,0.0140636265,0.079210326,0.012431651
39,"a  large, blue fan  facing to the left",0.04023794,0.01450358,0.9899864,0.012624948,0.012821214,0.10669059,0.012431652
40,"a small, green fan",0.045352582,0.76065063,0.025178839,0.01883313,0.02716923,0.014063626,0.015906395
41,"a small, green fan, facing to the left",0.031143831,0.9822877,0.028007522,0.013636836,0.18010665,0.019719126,0.01691491
42,a large blue sofa,0.012821214,0.010328151,0.010328151,0.011508149,0.014063627,0.8175745,0.01566365
43,a fan facing to the left,0.6001884,0.54673815,0.8438951,0.09138209,0.052618947,0.032100707,0.01205378
44,"a large, red fan facing to the right",0.01798621,0.018546563,0.025178846,0.037326884,0.01941935,0.01798621,0.02096424
45,a large fan that is blue in color and is facing to the left,0.015663648,0.008711385,0.9732407,0.0070117945,0.0053018937,0.028436031,0.007815889
