,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a huge red sofa facing right,0.9879462,0.037326887,0.015906394,0.010986945,0.009708476,0.013222823,0.010652512
1,a small green desk ,0.00619299,0.006488271,0.006692852,0.01065251,0.0226292,0.03846619,0.26284182
2,"a small, green thing",0.0177123,0.022977365,0.040845715,0.2254166,0.028436037,0.03410042,0.20689407
3,a small red sofa facing to the right,0.13117324,0.99242276,0.022286182,0.011508146,0.006903838,0.011508151,0.010013572
4,a blue thing facing to the right,0.015663652,0.014063629,0.94078976,0.017176708,0.021615334,0.8289388,0.019124035
5,a,0.2120688,0.21206881,0.22815649,0.07263671,0.256832,0.2814056,0.2200071
6,a small blue desk,0.0074606435,0.008061991,0.016403032,0.0060975626,0.022286186,0.5544704,0.0460339
7,a red desk facing to the right,0.030675806,0.026759285,0.009708476,0.0071214275,0.9539661,0.035144843,0.013222819
8,"a small, green sofa that faces backwards",0.01048909,0.013636838,0.020964243,0.94499475,0.007815887,0.008061991,0.010013571
9,"a small, blue desk that is facing to the right",0.009125635,0.007815891,0.02096424,0.008577484,0.013428253,0.987375,0.016403032
10,a little red sofa,0.08882028,0.5234204,0.031618766,0.037326887,0.022286184,0.011687257,0.01065251
11,a red sofa is facing right,0.97997653,0.9539661,0.023689471,0.017986208,0.011687261,0.01115803,0.008061991
12,"a small, green, backwards-facing sofa",0.009708475,0.012624949,0.015189048,0.9284088,0.0071214302,0.008847354,0.014503583
13,"a large, red facing right sofa",0.9867772,0.1968262,0.025565216,0.011869122,0.013848611,0.01322282,0.009708479
14,"a small, red desk""",0.013222818,0.017986212,0.009412588,0.006797532,0.47657967,0.039638843,0.05184547
15,"a large,",0.2658805,0.09268778,0.10230472,0.03514485,0.14804721,0.18476751,0.14223188
16,"a large, blue thing",0.016914915,0.014063626,0.08035748,0.011869118,0.021287352,0.13296422,0.036220063
17,"a small, green sofa with its back to us",0.01406363,0.019124037,0.034100424,0.91490096,0.007577241,0.007815891,0.011331755
18,"a small, green desk faces backwards",0.011687257,0.011687255,0.011869123,0.14414887,0.01883313,0.027585285,0.9780517
19,"a small, red desk ",0.017986214,0.019419348,0.008577487,0.006388319,0.55832696,0.029760094,0.036769465
20,a small thing,0.075858176,0.4186969,0.46879062,0.18713267,0.45713675,0.49218813,0.43014735
21,"a small, blue  desk facing to the right",0.010169657,0.008315777,0.022629201,0.007577242,0.0177123,0.99142253,0.014957085
22,a red sofa,0.7025301,0.5117166,0.017176712,0.016914917,0.01883313,0.009708477,0.008315778
23,"a small, green couch facing backwards",0.013848607,0.018546563,0.029312229,0.9252299,0.008711386,0.00898543,0.01048909
24,"a small, green sofa facing the left",0.011158031,0.01566365,0.020023443,0.10521053,0.009268013,0.008445626,0.005911068
25,a sofa facing to the right,0.75491494,0.6723317,0.73411953,0.04084572,0.007011796,0.0070117963,0.002934951
26,"a small red sofa, facing to the right",0.10087861,0.99351174,0.022286184,0.012431652,0.007011795,0.011508149,0.011508151
27,"a small, green desk face backwards",0.01186912,0.0116872545,0.013636835,0.18476751,0.021615332,0.030214585,0.94078976
28,"a large, red, sofa, facing, right",0.9912886,0.0675467,0.013636834,0.009125639,0.0066928496,0.008847354,0.007937993
29,"a large, red facing sofa",0.32082132,0.08151977,0.019719128,0.015424553,0.01450358,0.011158029,0.009708478
30,a red sofa in the room,0.56217647,0.3923368,0.026759284,0.023689467,0.0060035964,0.008445629,0.0059110676
31,"a large, red facing to the right",0.9678993,0.20689407,0.023330767,0.013636838,0.1422319,0.025178837,0.017986214
32,a small blue sofa facing to the left,0.012431651,0.013222819,0.041462272,0.014728615,0.012241278,0.008315778,0.0085774865
33,a small sofa facing to the right and colored red,0.33111972,0.9820138,0.021615334,0.008577485,0.0036499877,0.004609573,0.0059110695
34,a small blue sofa  facing to the right,0.012053783,0.009859854,0.9927673,0.010652509,0.010013572,0.007232765,0.008985428
35,"a small, blue desk is in the room",0.009559397,0.008711386,0.017442483,0.008315781,0.025178846,0.5621765,0.052618958
36,"a  small, red sofa facing to the right",0.17328821,0.99087435,0.020645931,0.012821215,0.006797533,0.010652509,0.0094125895
37,a green sofa facing to the right,0.01495709,0.01205378,0.03789243,0.023689471,0.014503577,0.013020489,0.0048297225
38,a blue small sofa facing to the right,0.01428193,0.01205378,0.99168426,0.01542455,0.011158031,0.009125637,0.0073458273
39,"a small, green desk""",0.0062899007,0.007937995,0.008061993,0.010652512,0.029760092,0.052618954,0.23091978
40,"a large, red facing-to-right sofa",0.9802809,0.10818895,0.016152836,0.008445625,0.012431651,0.0124316495,0.009412591
41,"a red sofa, facing to the right",0.9861514,0.9518632,0.020332357,0.011331754,0.0065897726,0.010328152,0.007011794
