,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, blue fan facing to the left",0.9896718,0.11279542,0.41111088,0.014503579,0.025957355,0.047425866,0.014063627
1,"a small, green thing",0.0433658,0.43782347,0.026759284,0.016914912,0.95114225,0.023330765,0.019419348
2,a green fan,0.048136763,0.5926666,0.063715,0.026759284,0.014503577,0.015906392,0.01883313
3,a large blue sofa faces left,0.017442487,0.01168726,0.016152838,0.009125635,0.023689471,0.98884195,0.010328154
4,a large blue sofa facing to the left of the room,0.02002344,0.013636837,0.013636837,0.010169658,0.029312234,0.9744348,0.010013571
5,"a small fan, blue in color, facing left",0.9896718,0.19193278,0.27202454,0.010818452,0.016403032,0.033589505,0.012821214
6,"a small fan, blue",0.8652241,0.13846178,0.24220563,0.02096424,0.016152833,0.029312229,0.020645933
7,a small fan is blue and facing left,0.99087435,0.16238002,0.17106117,0.010489091,0.017442487,0.027169228,0.010818451
8,a,0.20689404,0.14414886,0.23370636,0.21469142,0.45326185,0.23934935,0.2254166
9,"a large, red fan",0.015906392,0.013636833,0.02843603,0.9579123,0.007345826,0.013428257,0.039638843
10,a large sofa facing backwards,0.013636832,0.0087113865,0.01665704,0.0145035805,0.021615334,0.08389039,0.1732882
11,a large red fan ,0.015189046,0.012821216,0.024798162,0.9511422,0.007345828,0.012821213,0.04146228
12,a large red sofa is facing backwards,0.012053778,0.009859858,0.013222823,0.013428254,0.012431649,0.01243165,0.9861514
13,a small fan that is blue and facing to the left,0.9852714,0.1561049,0.079210326,0.009125636,0.014957083,0.021615334,0.009708476
14,"a large red sofa facing backwards""",0.007937995,0.0055549243,0.009859855,0.011687259,0.009268016,0.013428255,0.9780517
15,a small green fan facing the left,0.04208773,0.9814535,0.025957363,0.014728615,0.047425874,0.01691491,0.015906395
16,a small blue fan is in the room,0.73411953,0.08269734,0.23091976,0.01826428,0.015424548,0.028436033,0.016403032
17,a large blue fan  facing to the left,0.03846619,0.01450358,0.98934746,0.01115803,0.012053782,0.08035748,0.01081845
18,a blue fan facing to the left,0.90861785,0.06656919,0.98087597,0.013848613,0.018546563,0.103748634,0.013636831
19,a small blue fan facing left,0.9890131,0.08509904,0.256832,0.012241274,0.01542455,0.03676946,0.012241278
20,a small blue fan  (1),0.8438951,0.10087862,0.3629692,0.023689477,0.019419346,0.04885778,0.02033235
21,"a small fan, blue, facing left",0.98934746,0.24508502,0.24220563,0.012241278,0.021287356,0.032100707,0.011687259
22,a small fan that is green in color and facing to the left,0.020964243,0.98481095,0.014957085,0.009412589,0.026759282,0.011687258,0.009125638
23,"a blue, small fan facing left",0.9879462,0.1847675,0.20689406,0.012624947,0.021948254,0.044680864,0.011869121
24,a large fan facing to the left,0.023689467,0.016657038,0.5736784,0.034100424,0.016152835,0.03567855,0.012821216
25,"a large, red fan faces backwards",0.015424551,0.0147286095,0.032100715,0.987375,0.010652511,0.015189045,0.079210326
26,"a small, green sofa  (5)",0.027585281,0.02128735,0.027169231,0.01971913,0.9184803,0.030214591,0.021948252
27,"a small, green sofa""",0.013428251,0.009268015,0.013848613,0.011158033,0.97023994,0.018264282,0.013848613
28,"a large, red sofa facing backward",0.016914913,0.012053778,0.017442482,0.017986206,0.013428255,0.01590639,0.98087597
29,a green couch facing left,0.013428257,0.013222821,0.019124035,0.0106525095,0.94250673,0.043365803,0.012821212
30,"a large,",0.10087862,0.05665242,0.39981166,0.24508502,0.109705776,0.38121957,0.23651624
31,"a large, blue thing",0.06278922,0.022977369,0.62245935,0.019719131,0.016403034,0.7090191,0.018546563
32,"a large, blue sofa  ",0.012053779,0.010489091,0.008577483,0.010169655,0.014957091,0.91367656,0.014957087
33,"a large, red fan facing backwards",0.01826428,0.016914915,0.031143833,0.98457545,0.011687258,0.014957089,0.07055959
34,a big blue fan,0.02843603,0.015189047,0.7772999,0.022286182,0.0067975298,0.02442309,0.015189045
35,"a large blue fan, facing left",0.03308598,0.015906388,0.9899864,0.01302049,0.01065251,0.072636716,0.01150815
36,"a blue, large fan facing to the left",0.0433658,0.017986212,0.9840936,0.016657038,0.0177123,0.14033626,0.015189049
37,"a small, red sofa facing to the left",0.01691491,0.015906392,0.019719131,0.015663648,0.1919328,0.020964239,0.022286182
38,a small thing,0.62977463,0.50781184,0.1710612,0.14033626,0.82671183,0.087563835,0.09670579
39,a red sofa,0.013222824,0.01186912,0.014281934,0.009412589,0.01717671,0.016914913,0.7122322
40,"a small, green sofa facing the left",0.019124035,0.018264282,0.019719128,0.010652512,0.9883128,0.017986206,0.010013569
41,a small blue fan is facing to the left,0.99242276,0.05340333,0.20946969,0.012821216,0.016403032,0.037892427,0.01322282
42,a small blue facing left fan,0.97241473,0.1847675,0.45326185,0.014503578,0.017442482,0.051845465,0.013222824
43,a green fan on the left,0.08269734,0.8633916,0.10374861,0.028870909,0.06853751,0.024423093,0.019124039
44,a large blue fan facing to the left,0.049589016,0.017986212,0.9879462,0.014063628,0.0140636265,0.079210326,0.012431651
45,"a large blue fan""",0.022977369,0.012241275,0.76065063,0.02064593,0.006192991,0.020964243,0.014281938
46,"a small, green fan",0.045352582,0.76065063,0.025178839,0.01883313,0.02716923,0.014063626,0.015906395
47,"a  large, blue fan  facing to the left",0.04023794,0.01450358,0.9899864,0.012624948,0.012821214,0.10669059,0.012431652
48,a large blue sofa,0.012821214,0.010328151,0.010328151,0.011508149,0.014063627,0.8175745,0.01566365
49,a large red sofa facing backwards ,0.014503578,0.010013572,0.013020491,0.01566365,0.012053779,0.012821215,0.9850429
50,a fan facing to the left,0.6001884,0.54673815,0.8438951,0.09138209,0.052618947,0.032100707,0.01205378
51,"a large, red fan facing to the right",0.01798621,0.018546563,0.025178846,0.037326884,0.01941935,0.01798621,0.02096424
52,"a large, red sofa facing to the left",0.02096424,0.015424553,0.016914912,0.011331755,0.026759284,0.028436035,0.018264275
53,"a large, blue fan facing to the left",0.07921033,0.020964237,0.9890131,0.01941935,0.017986214,0.115960725,0.016403036
54,"a large, red fan that is facing backwards",0.014281932,0.012053782,0.025957357,0.9822877,0.008577484,0.011687254,0.060975187
55,a large sofa facing to the left,0.017712297,0.01048909,0.020964244,0.010013569,0.06187599,0.59643316,0.018264282
56,a green sofa facing to the left,0.017442487,0.01495709,0.020964243,0.011331757,0.96978545,0.04958902,0.011508148
57,"a small blue fan, facing to the left",0.99142253,0.06954175,0.24508502,0.012241273,0.019124037,0.04401865,0.014957083
58,a little green sofa,0.015663642,0.012053779,0.01691491,0.011869122,0.97241473,0.02161533,0.013428255
