,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a blue fan, facing backwards",0.019124037,0.037326887,0.01717671,0.015906395,0.98087597,0.108188964,0.02128735
1,"a large, blue chair, facing backwards",0.19436783,0.9863632,0.06187598,0.017712303,0.03622005,0.01941935,0.014957084
2,"a large, green chair facing to the left is object 3",0.02635535,0.021615332,0.9124361,0.016657043,0.025565213,0.021948252,0.021948256
3,"a large, blue chair, facing left",0.9921841,0.029760094,0.15817434,0.016403036,0.0140636265,0.025178837,0.014063627
4,"a large, blue chair facing forwards",0.33458945,0.02716923,0.07159119,0.025957355,0.014063624,0.0226292,0.015663646
5,a small gray fan facing forwards,0.024423089,0.025178842,0.029760094,0.02442309,0.03258975,0.056652427,0.9728308
6,"a large, green thing",0.0427222,0.044680867,0.4804787,0.026759282,0.035144847,0.37754065,0.028870909
7,"a small, grey chair facing forwards",0.028007524,0.021615334,0.034618836,0.9854964,0.014728616,0.016403034,0.033589505
8,a large blue chair facing to the left,0.99029154,0.02368947,0.09807931,0.016403032,0.014728616,0.022286186,0.014728614
9,"a large, green chair facing backwards",0.03732689,0.030675808,0.25982565,0.01665704,0.02064593,0.031143827,0.017712299
10,"a small grey fan, facing forwards",0.022977369,0.025178844,0.028436037,0.02442309,0.030675804,0.04958901,0.9820138
11,"a small, blue fan facing forwards",0.021287352,0.02442309,0.021615334,0.017442485,0.060086653,0.058345836,0.14414886
12,a blue fan is in the room,0.023330767,0.029312227,0.020645931,0.018833127,0.9005298,0.13846181,0.08035746
13,a green chair is facing to the left,0.029312233,0.012821216,0.83761996,0.020332355,0.010652511,0.025178842,0.015424551
14,"a small, green thing facing forwards",0.015906392,0.014063629,0.0460339,0.055823136,0.016403036,0.07263671,0.06656919
15,a small grey chair is facing forwards,0.020645933,0.01640303,0.026355352,0.98775876,0.011687259,0.013848609,0.035144847
16,a small grey chair facing the front,0.021287352,0.017442485,0.030214585,0.9678993,0.014957086,0.016914908,0.039638847
17,"a large, blue chair facing the wall",0.38491213,0.199308,0.09670579,0.024423089,0.0177123,0.02096424,0.01640303
18,a blue chair facing left,0.93439513,0.045352574,0.21469143,0.03258975,0.016914917,0.023689471,0.015906388
19,"a  large, blue fan  facing backwards",0.016152836,0.02556522,0.017442482,0.015663648,0.9893475,0.06954174,0.01495709
20,"a small grey chair facing forwards""",0.024423085,0.017442487,0.029760098,0.98201376,0.008847356,0.010013569,0.026355352
21,"a small, grey chair faces forwards",0.026355352,0.02096424,0.031143833,0.9850429,0.014503579,0.014957088,0.034618843
22,a grey fan facing forwards,0.028436033,0.03410043,0.030214587,0.03114383,0.05921025,0.08151976,0.34864515
23,a grey fan facing backwards,0.018833132,0.031143827,0.022286186,0.02517884,0.20181324,0.14033625,0.061875995
24,a large blue chair facing the left,0.9912886,0.038466193,0.106690586,0.017712293,0.015424551,0.021615336,0.014503581
25,a grey fan,0.024798159,0.037892427,0.027169233,0.03410043,0.17328823,0.16885695,0.22270012
26,a large blue fan facing backwards,0.015424551,0.021287354,0.015189047,0.012821215,0.9850429,0.050330628,0.016403036
27,a green fan facing backwards,0.015189048,0.02161533,0.02033235,0.021948254,0.037326887,0.2689414,0.027169231
28,"a large, blue chair facing to the right",0.051845465,0.019124037,0.03514485,0.017986208,0.01798621,0.02333077,0.020332353
29,"a small, grey chair is facing forwards in the room",0.022977369,0.02096424,0.025178842,0.9653812,0.013428255,0.012821212,0.03461884
30,a large blue chair ,0.8688268,0.57749534,0.06754669,0.023330769,0.019719131,0.013222824,0.012241273
31,a large blue chair is facing to the left,0.98849183,0.026759284,0.06278921,0.012053779,0.014957082,0.019719128,0.01322282
32,a grey chair,0.071591206,0.08509906,0.10521054,0.6370308,0.021615334,0.017442489,0.025565209
33,"a chair, blue, large, facing backwards",0.21733752,0.9912886,0.08151975,0.017176708,0.034618836,0.011508148,0.01302049
34,a large fan facing backwards,0.014503581,0.01971913,0.013020489,0.012821216,0.5888891,0.21469143,0.030214584
35,a large blue fan,0.014957083,0.020332355,0.013636839,0.014063625,0.96432143,0.042087723,0.01798621
36,"a  large, green fan facing to the left",0.01798621,0.018833127,0.03963884,0.019124037,0.023689475,0.9883127,0.024798162
37,a large thing facing to the left,0.839734,0.14804721,0.7520126,0.038466193,0.4225046,0.53509843,0.056652427
38,"a large, blue chair  facing backwards",0.19930801,0.9879462,0.07585818,0.017986212,0.030675804,0.020645933,0.015189051
39,a large thing facing backwards,0.21206881,0.67233163,0.24508503,0.03410043,0.71542394,0.30735803,0.037892427
40,"a small, grey fan that is facing forwards",0.023330769,0.027169231,0.029312229,0.01798621,0.031143837,0.047425877,0.97557694
41,"a small, grey chair in the room",0.03410043,0.034618843,0.035144847,0.68257374,0.016152836,0.011687256,0.027585283
42,a large green fan facing left,0.014063627,0.016403032,0.028436035,0.013222819,0.016914913,0.97482115,0.019419348
