,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a small Blue sofa,0.020332348,0.023330769,0.5273165,0.061875988,0.010986941,0.013636836,0.011508151
1,a small green desk ,0.006488269,0.0060975635,0.0071214275,0.0111580305,0.023330769,0.04084572,0.26284182
2,"a small, green desk faced backwards",0.010328151,0.010986944,0.012053779,0.13296424,0.01971913,0.031618766,0.97482115
3,"a small, green thing",0.017176712,0.024053555,0.041462276,0.21733752,0.028870905,0.034100424,0.20689403
4,a small red sofa facing to the right,0.12940274,0.99265414,0.021615332,0.011687258,0.0071214275,0.011687258,0.009859854
5,a blue thing facing to the right,0.015663652,0.014063629,0.94078976,0.017176708,0.021615334,0.8289388,0.019124035
6,a,0.2120688,0.21206881,0.22815649,0.07263671,0.256832,0.2814056,0.2200071
7,a small blue desk,0.0074606435,0.008061991,0.016403032,0.0060975626,0.022286186,0.5544704,0.0460339
8,a red desk facing to the right,0.030675806,0.026759285,0.009708476,0.0071214275,0.9539661,0.035144843,0.013222819
9,"a small, green sofa that faces backwards",0.01048909,0.013636838,0.020964243,0.94499475,0.007815887,0.008061991,0.010013571
10,"a small, blue desk that is facing to the right",0.009125635,0.007815891,0.02096424,0.008577484,0.013428253,0.987375,0.016403032
11,a large red sofa facing the right,0.99242276,0.07369627,0.01495709,0.011331753,0.007937996,0.012821214,0.009859856
12,"a small, red sofa, facing right",0.2254166,0.9934102,0.02931223,0.014728611,0.009708476,0.011508146,0.01150815
13,a little red sofa,0.08882028,0.5234204,0.031618766,0.037326887,0.022286184,0.011687257,0.01065251
14,a  red sofa,0.69925445,0.5389832,0.015663646,0.014728612,0.01665704,0.008445625,0.008061991
15,"a small, red desk""",0.013222818,0.017986212,0.009412588,0.006797532,0.47657967,0.039638843,0.05184547
16,"a large,",0.2658805,0.09268778,0.10230472,0.03514485,0.14804721,0.18476751,0.14223188
17,"a large, blue thing",0.016914915,0.014063626,0.08035748,0.011869118,0.021287352,0.13296422,0.036220063
18,"a small, red desk facing to the right""",0.01640303,0.020332355,0.008711386,0.007121426,0.9863632,0.026759284,0.011869121
19,"a small, red sofa facing to the left",0.022977369,0.032100704,0.017176708,0.014063629,0.009125639,0.013636835,0.010013567
20,"a small, green desk faces backwards",0.011687255,0.011508146,0.012053781,0.14804721,0.019124037,0.026355352,0.9763105
21,"a small, red desk ",0.017986214,0.019419348,0.008577487,0.006388319,0.55832696,0.029760094,0.036769465
22,a small thing,0.075858176,0.4186969,0.46879062,0.18713267,0.45713675,0.49218813,0.43014735
23,"a small, blue  desk facing to the right",0.010169657,0.008315777,0.022629201,0.007577242,0.0177123,0.99142253,0.014957085
24,a red sofa,0.7025301,0.5117166,0.017176712,0.016914917,0.01883313,0.009708477,0.008315778
25,"a small, green couch facing backwards",0.013848607,0.018546563,0.029312229,0.9252299,0.008711386,0.00898543,0.01048909
26,a large red sofa to the right,0.97666925,0.08151975,0.017442485,0.01115803,0.010818449,0.01590639,0.011158031
27,"a small, green sofa facing the left",0.0109869465,0.015906395,0.019124037,0.10374864,0.009125639,0.008847354,0.005819959
28,"a small, green sofa facing backwards'",0.010986941,0.016914912,0.024423089,0.95915425,0.007011795,0.006797531,0.0073458287
29,"a small, green sofa facing backwards is in the room",0.014957089,0.018546565,0.029760096,0.95257413,0.012241276,0.011869122,0.0111580305
30,a sofa facing to the right,0.75491494,0.6723317,0.73411953,0.04084572,0.007011796,0.0070117963,0.002934951
31,a blue desk facing the right,0.011331752,0.00912564,0.02800752,0.008315779,0.02128735,0.9658996,0.018546565
