,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a green sofa,0.0106525095,0.00941259,0.01186912,0.011158031,0.9073122,0.03567855,0.018546563
1,a backwards red fan,0.0335895,0.029760092,0.045352574,0.97156394,0.007577244,0.014957089,0.05921025
2,"a large, green thing",0.02297737,0.069541745,0.041462272,0.021948254,0.19930801,0.053403333,0.022977373
3,a large blue fan faces left,0.03210071,0.018546563,0.9877587,0.014063624,0.009268012,0.07477004,0.011869119
4,"a small, blue fan faces left",0.99073195,0.13477594,0.45713672,0.01243165,0.021615334,0.044680867,0.012241277
5,a sofa facing backwards,0.015424554,0.010986941,0.022286186,0.021948254,0.08882029,0.087563835,0.5078119
6,a red fan facing in the opposite direction,0.045352582,0.06008665,0.05500529,0.6548947,0.019719131,0.019419348,0.059210245
7,"a small, blue fan that is facing to the left",0.9852714,0.08756386,0.22000712,0.011687256,0.015663652,0.033085983,0.0120537765
8,a green sofa is facing left,0.016403038,0.014503581,0.020332357,0.010013572,0.9603612,0.0460339,0.012624947
9,"a small, green fan  facing to the left",0.032100704,0.9863632,0.027585281,0.01518905,0.2018132,0.01883313,0.01615284
10,"a small, blue fan, facing to the left",0.98849183,0.09807932,0.35577485,0.01186912,0.022977369,0.0460339,0.013428256
11,a large red sofa facing backwards,0.0140636265,0.011508151,0.015906392,0.01798621,0.012241277,0.016403036,0.9799766
12,a red thing,0.02675928,0.03410043,0.02442309,0.49609384,0.01941935,0.020332353,0.5
13,"a large, red fan",0.015906392,0.013636833,0.02843603,0.9579123,0.007345826,0.013428257,0.039638843
14,"a small, green fan facing to the left in the room",0.042722207,0.9294404,0.03567855,0.015663646,0.103748605,0.016403034,0.014503582
15,"a large, blue sofa facing backwards",0.015906394,0.013636836,0.018833132,0.015906388,0.017176708,0.20181325,0.016914915
16,"a small, green fan is facing to the left",0.02297737,0.9843363,0.022977369,0.015189049,0.09947022,0.016914912,0.015663646
17,"a large, blue sofa",0.014063624,0.011331753,0.010986944,0.012241276,0.016657041,0.87578696,0.017442483
18,a green fan facing backwards,0.02931223,0.13296422,0.0427222,0.017442482,0.014503582,0.014728618,0.017986212
19,a large blue sofa facing the left,0.019124035,0.012241278,0.019124035,0.009125637,0.028007522,0.9905874,0.009125639
20,"a large, red sofa facing backwards, ",0.01450358,0.011687257,0.014503582,0.025178844,0.012431652,0.010818449,0.9879462
21,a large fan facing backwards,0.029312227,0.025178844,0.2909809,0.17781086,0.008315779,0.01798621,0.023689466
22,a blue sofa facing to the left,0.020023445,0.011687257,0.018546565,0.012053782,0.2018132,0.97068775,0.00898543
23,"a large fan, red in color",0.016914912,0.013636837,0.028436033,0.91964257,0.007121429,0.013848611,0.034618843
24,a large blue fan,0.029312229,0.013222819,0.78793114,0.01883313,0.006488269,0.02595736,0.014728612
25,a red fan facing the opposite direction of other fans,0.042087734,0.068537496,0.04208773,0.692642,0.017712303,0.01590639,0.058345847
26,a large thing facing to the left,0.14223191,0.07369626,0.70578504,0.27202454,0.25982562,0.86522406,0.0705596
27,a green sofa is facing to the left,0.020023437,0.01717671,0.023689471,0.011508146,0.95791227,0.054198723,0.011869123
28,a red fan turned backwards,0.030675797,0.029312233,0.036220055,0.9585377,0.009859856,0.012821214,0.05834584
29,a large thing facing backwards,0.078078166,0.06278921,0.36658975,0.61508787,0.04468087,0.18242553,0.54673815
30,a large blue fan is facing left,0.032589745,0.015424551,0.98934746,0.012624951,0.010986943,0.04958903,0.011687257
31,a large blue fan  facing to the left,0.037892424,0.015424554,0.9896718,0.011687262,0.012053782,0.08151975,0.010986943
32,a small fan that is blue and facing to the left,0.9852714,0.1561049,0.079210326,0.009125636,0.014957083,0.021615334,0.009708476
33,"a small, green fan facing to the left ",0.02931223,0.98481095,0.024423087,0.013636836,0.0913821,0.013848614,0.014063626
34,a red fan facing the opposite direction of the others,0.051082734,0.06560483,0.052618954,0.65135485,0.016657043,0.01691491,0.060975187
35,a red fan in the room,0.037326884,0.04535258,0.04208773,0.8128673,0.013428252,0.015906395,0.038466197
36,"a large blue fan, facing left",0.03308598,0.015906388,0.9899864,0.01302049,0.01065251,0.072636716,0.01150815
37,"a small, blue fan is facing to the left",0.99115264,0.06560484,0.2782568,0.012241275,0.018546563,0.035678547,0.013848612
38,a large blue sofa,0.012821214,0.010328151,0.010328151,0.011508149,0.014063627,0.8175745,0.01566365
39,"a small, green sofa  (5)",0.027585281,0.02128735,0.027169231,0.01971913,0.9184803,0.030214591,0.021948252
40,"a small, blue fan""",0.86153823,0.100878626,0.30735803,0.0177123,0.008445627,0.017176706,0.010652511
41,"a large, red sofa facing backwards """,0.013636836,0.010013572,0.01518905,0.014957083,0.0124316495,0.014063627,0.9783847
42,a large sofa facing to the left,0.017712297,0.01048909,0.020964244,0.010013569,0.06187599,0.59643316,0.018264282
43,"a  large, blue fan facing to the left",0.060086656,0.01826428,0.9905874,0.0177123,0.014503576,0.094010174,0.015424551
44,a sofa,0.0145035805,0.009708476,0.018833129,0.015663646,0.90990704,0.7185944,0.5195213
45,"a small, green fan facing to the left  (2)",0.053403325,0.9511422,0.050330643,0.027585281,0.117572136,0.021615334,0.022629201
46,"a large,",0.10087862,0.05665242,0.39981166,0.24508502,0.109705776,0.38121957,0.23651624
47,a green fan facing to the left,0.035144847,0.86522406,0.046724964,0.019719126,0.05033062,0.019419346,0.016914915
48,"a large, red sofa facing backwards 7",0.02843603,0.022977369,0.034618836,0.022977367,0.030214587,0.025178844,0.96789926
49,"a large, blue fan facing backwards",0.03732688,0.019719124,0.30735803,0.017986204,0.010489089,0.033589505,0.017176712
50,"a large, blue sofa on the left",0.031143831,0.01826428,0.02442309,0.0128212115,0.034100432,0.94499475,0.014728611
51,"a large, blue sofa  ",0.012053777,0.010328151,0.008315777,0.010328151,0.015189051,0.9161096,0.015906392
52,a large fan,0.040845726,0.029312233,0.5851011,0.1895211,0.008187911,0.020023441,0.018546566
53,"a large, red sofa  facing backwards",0.015424551,0.010986944,0.017176708,0.013428258,0.014503582,0.017176712,0.98457545
54,"a large blue sofa, facing to the left",0.02161533,0.013222821,0.017176712,0.009708477,0.024798162,0.9916842,0.007815889
55,"a small, red thing",0.026759282,0.046724953,0.01971913,0.1561049,0.028870905,0.015424553,0.13846178
56,a large blue fan to the left,0.042722203,0.018833132,0.983597,0.01826428,0.01243165,0.124213,0.014957082
57,a large red sofa,0.013222819,0.011687256,0.012241276,0.009125636,0.013636835,0.018264282,0.4073334
58,"a large, green thing facing backwards",0.020023445,0.06656919,0.048857775,0.018264282,0.0705596,0.040237937,0.02442309
59,a small green sofa ,0.012053777,0.011331753,0.013636838,0.011687255,0.95531917,0.01566365,0.012821216
60,"a large, green fan facing backwards",0.020645933,0.042087726,0.039048295,0.01542455,0.01883313,0.017986212,0.01941935
61,"a large, red sofa facing backwards",0.015424552,0.012821214,0.01971913,0.015906394,0.014728612,0.018546565,0.98308504
62,"a large fan, facing backwards",0.030214593,0.021287352,0.30074555,0.17106119,0.0066928514,0.015424553,0.023689471
63,"a green, small sofa facing to the left",0.017442487,0.013636835,0.017712295,0.010986942,0.9937101,0.023689473,0.010169659
64,a green sofa  facing to the left,0.01665704,0.01302049,0.020964244,0.0106525095,0.96741027,0.04742587,0.011508152
65,"a small, blue fan 1",0.8175745,0.09268777,0.33111972,0.025178844,0.015906395,0.042722203,0.016914915
66,a small fan facing to the left,0.68257374,0.692642,0.085099034,0.02297737,0.03963884,0.020964244,0.010328154
67,"a large, blue fan facing to the left ",0.05108274,0.015906394,0.9883127,0.014503577,0.012431647,0.12592277,0.01168726
68,a green thing,0.04023795,0.36296916,0.043365803,0.024423089,0.9046505,0.05108273,0.03021459
69,"a small, green fan, facing to the left",0.033589505,0.9814534,0.028007517,0.014728617,0.17781086,0.020332351,0.016914913
70,"a large, green fan",0.019124037,0.044680867,0.037326884,0.02002344,0.01322282,0.017176706,0.019124039
71,a small green sofa facing the left,0.017442489,0.013636832,0.017986212,0.008847352,0.9883127,0.015906395,0.00941259
72,"a large, blue sofa faced to the left",0.025178842,0.012821215,0.016657041,0.010986946,0.035678543,0.98593634,0.011158031
73,"a small, green fan facing to the left",0.03732689,0.9871788,0.028870901,0.017442483,0.24798745,0.019124039,0.017986212
74,a red fan that is facing backwards,0.024423089,0.025957353,0.033085976,0.9728308,0.010013569,0.0124316495,0.063714996
75,"a large, red, backwards fan",0.014281932,0.010489091,0.025565209,0.9539661,0.0061929896,0.011869117,0.063715
76,"a large, blue sofa (6)",0.021287352,0.016152833,0.020964244,0.015663646,0.027169233,0.7122322,0.024423087
77,a large blue fan facing left,0.03904829,0.017176703,0.9850429,0.014503578,0.008985428,0.056652427,0.011687256
78,a large blue fan facing to the left ,0.033085983,0.013020491,0.9859364,0.0118691195,0.010328151,0.083890386,0.01032815
79,"a large, red sofa, facing backwards",0.0124316495,0.010489091,0.014728614,0.014728612,0.011869121,0.0128212115,0.9830851
80,"a large, blue sofa that is facing to the left",0.019124037,0.011508151,0.015424551,0.010328153,0.024423089,0.98717874,0.008577484
81,"a large, blue fan facing the left",0.067546695,0.02442309,0.9896718,0.01717671,0.014281934,0.10521053,0.015189048
82,a red fan faces backwards,0.03021459,0.03789243,0.04146227,0.96323055,0.010986945,0.016657045,0.08509904
83,a fan that is red and facing backwards,0.022286188,0.02297737,0.02931223,0.97557694,0.007460643,0.009859857,0.043365795
84,"a large, blue sofa facing to the left",0.02758528,0.016657045,0.016914913,0.011869122,0.029312225,0.99142253,0.010328154
85,"a blue, small fan facing to the left",0.9886682,0.15002881,0.21469143,0.013222823,0.030214587,0.046033893,0.013636834
86,"a small, green fan, facing left",0.044018652,0.98717874,0.033085976,0.013848613,0.100878626,0.017442482,0.015906392
87,a large blue sofa facing to the left,0.020332355,0.013020489,0.016403034,0.010489089,0.02368947,0.9905874,0.008847356
88,"a large, red sofa facing backwards  (7)",0.024053551,0.021615332,0.02931223,0.02064593,0.02064593,0.023689471,0.9683812
89,"a small, green fan in the room",0.065604836,0.6548947,0.037326887,0.021287356,0.039048295,0.0140636265,0.013222821
90,a large blue fan is facing to the left,0.026759282,0.014957085,0.9879462,0.011687258,0.012821212,0.044680867,0.012821216
91,"a blue, small fan facing left",0.9879462,0.1847675,0.20689406,0.012624947,0.021948254,0.044680864,0.011869121
92,"a large, green fan facing to the left",0.023689471,0.05184547,0.04813677,0.01826428,0.047425866,0.026759284,0.018264282
93,"a large, red, backwards-facing fan",0.01384861,0.009859855,0.02161533,0.9553191,0.0065897703,0.010986942,0.06560483
94,a small green sofa facing to the left,0.019719124,0.013636832,0.021948254,0.011508149,0.99435806,0.029312229,0.010328152
95,a blue fan,0.62612414,0.050330628,0.85776806,0.019719124,0.008985427,0.0427222,0.02161533
96,"a large, blue sofa facing left",0.022286182,0.014063627,0.01691491,0.010818449,0.03514485,0.99014014,0.010489092
97,"a large, green thing facing to the left",0.030214591,0.09807932,0.05921025,0.014728618,0.5736784,0.067546695,0.011331753
98,a small fan that is blue in color and facing to the left,0.98481095,0.10087862,0.114368536,0.009559398,0.011331753,0.024053551,0.009859857
99,"a large, red sofa ",0.013428252,0.011331757,0.013020488,0.007815889,0.014503582,0.01941935,0.53120935
