,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a blue, large sofa facing to the left",0.01971913,0.012821214,0.020964237,0.011869122,0.027585283,0.9905874,0.009708477
1,"a green, facing-left sofa",0.010652512,0.0095594,0.014063629,0.008061989,0.98308504,0.038466197,0.010328151
2,a green sofa turned to the left,0.012053782,0.011331755,0.015906388,0.008711384,0.9783847,0.04813677,0.009268012
3,a green sofa,0.01065251,0.009708475,0.01243165,0.0106525095,0.9073122,0.03358951,0.017986214
4,"a large, blue sofa;",0.016914908,0.017442483,0.01243165,0.011687256,0.021615332,0.938124,0.015663644
5,a backwards red fan,0.0335895,0.029760092,0.045352574,0.97156394,0.007577244,0.014957089,0.05921025
6,"a large, green thing",0.02297737,0.069541745,0.041462272,0.021948254,0.19930801,0.053403333,0.022977373
7,a small green fan 2,0.05834584,0.6992544,0.037326884,0.024423087,0.043365795,0.015906395,0.01542455
8,a large blue fan faces left,0.03021459,0.0177123,0.9875683,0.014063627,0.009412589,0.07807816,0.011687261
9,a large blue fan face left,0.04146227,0.02161533,0.9822877,0.013020487,0.0085774865,0.08269733,0.010652511
10,a small blue fan facing the left,0.9904406,0.108188964,0.3451053,0.013222825,0.01691491,0.03410043,0.0120537765
11,"a blue fan, small in size, facing left",0.9865717,0.20689406,0.09807933,0.012821217,0.020332353,0.03567855,0.01168726
12,"a large, red fan facing backward",0.016914915,0.014957087,0.029312233,0.9869795,0.008577485,0.013428253,0.07159119
13,a small  green sofa facing to the left,0.01566365,0.012241277,0.017712295,0.009125636,0.99408895,0.02161533,0.008847355
14,"a small, blue fan faces left",0.99073195,0.13477594,0.45713672,0.01243165,0.021615334,0.044680867,0.012241277
15,a green sofa that is facing to the left,0.015189049,0.01186912,0.017176708,0.008847358,0.96538115,0.031143831,0.00844563
16,a blue fan is in the room,0.5234204,0.061875984,0.76629364,0.028436031,0.016914913,0.047425866,0.019719128
17,a sofa facing backwards,0.015424554,0.010986941,0.022286186,0.021948254,0.08882029,0.087563835,0.5078119
18,a green small sofa facing left,0.015663646,0.013848611,0.016403029,0.009708474,0.9923044,0.018546566,0.010489092
19,a red fan facing in the opposite direction,0.045352582,0.06008665,0.05500529,0.6548947,0.019719131,0.019419348,0.059210245
20,a large red sofa is facing backwards,0.011331755,0.009559398,0.013428255,0.013428252,0.012431652,0.01205378,0.9861514
21,"a large, red fan facing to the right",0.01798621,0.018546563,0.025178846,0.037326884,0.01941935,0.01798621,0.02096424
22,"a small, blue fan that is facing to the left",0.9852714,0.08756386,0.22000712,0.011687256,0.015663652,0.033085983,0.0120537765
23,"a large, blue fan (3)",0.05340333,0.025957359,0.6723317,0.03732688,0.014728615,0.08632348,0.028436031
24,a green sofa is facing left,0.016403038,0.014503581,0.020332357,0.010013572,0.9603612,0.0460339,0.012624947
25,a green sofa (5),0.020645928,0.0128212115,0.025565216,0.016657036,0.8080672,0.05184546,0.024423087
26,"a small, blue fan, facing to the left",0.98849183,0.09807932,0.35577485,0.01186912,0.022977369,0.0460339,0.013428256
27,a large red sofa facing backwards,0.0140636265,0.011508151,0.015906392,0.01798621,0.012241277,0.016403036,0.9799766
28,"a large, red sofa facing the other way",0.02405355,0.01542455,0.023689475,0.015663648,0.025957353,0.024053553,0.8354835
29,a red thing,0.02675928,0.03410043,0.02442309,0.49609384,0.01941935,0.020332353,0.5
30,a small fan that is green in color and facing to the left,0.021287352,0.9840936,0.01518905,0.0087113865,0.026759276,0.010986943,0.009268012
31,a large sofa is facing backwards,0.012241274,0.00806199,0.016403032,0.013222823,0.025178844,0.07159119,0.31405053
32,"a large, red fan",0.01518905,0.013222821,0.028007519,0.95853776,0.0074606445,0.013636834,0.03904829
33,"a ""large, red sofa facing backwards""",0.010986943,0.008577487,0.012624946,0.01912404,0.009412592,0.012431654,0.9863632
34,"a large, blue sofa facing backwards",0.015906394,0.013636836,0.018833132,0.015906388,0.017176708,0.20181325,0.016914915
35,a small blue fan to the left,0.9857181,0.12592277,0.4687906,0.017986212,0.022629198,0.051845465,0.01406363
36,a green sofa that is facing left,0.013222821,0.01168726,0.015906394,0.009268012,0.966914,0.031143837,0.009708476
37,a large blue fan in the room,0.02800752,0.015424553,0.5544705,0.01665704,0.009708476,0.02800752,0.013848608
38,a large blue sofa to the left,0.025178839,0.015663646,0.027585283,0.013848606,0.03358951,0.971564,0.013222825
39,a small blue fan  facing to the left,0.9915544,0.07921033,0.3849121,0.011331754,0.016914917,0.04208773,0.011869119
40,"a large, blue sofa",0.014063624,0.011331753,0.010986944,0.012241276,0.016657041,0.87578696,0.017442483
41,a green fan facing backwards,0.02931223,0.13296422,0.0427222,0.017442482,0.014503582,0.014728618,0.017986212
42,a large blue sofa facing the left,0.019124035,0.012241278,0.019124035,0.009125637,0.028007522,0.9905874,0.009125639
43,a blue sofa facing to the left,0.020023445,0.011687257,0.018546565,0.012053782,0.2018132,0.97068775,0.00898543
44,a small fan that is green in color,0.036769465,0.82446194,0.022977367,0.012431652,0.032100715,0.013428254,0.011158031
45,a large fan facing backwards,0.0306758,0.024798159,0.30074558,0.18242551,0.008061991,0.017986214,0.024053555
46,"a large, blue couch facing left",0.020964244,0.011508147,0.01941935,0.010652511,0.032589745,0.9859364,0.011331752
47,a small green fan in the room,0.059210256,0.705785,0.03358951,0.020332355,0.031618766,0.0128212115,0.013848607
48,a large blue fan,0.028007522,0.013222819,0.7879312,0.018546563,0.0064882687,0.025565216,0.014503581
49,"a large, blue fan to the left",0.06754669,0.022629196,0.9787126,0.020964239,0.016403032,0.19682619,0.015424555
50,"a large, blue sofa is in the room",0.016914917,0.014063625,0.010169658,0.014063629,0.019719133,0.6688803,0.014957084
