,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a red, large desk facing backwards",0.019719126,0.021615334,0.97997653,0.020645931,0.020332355,0.0427222,0.012624951
1,"a small, green thing",0.02556521,0.02675928,0.02635535,0.2782568,0.030214587,0.016914917,0.43398148
2,a green desk facing left,0.026759285,0.024423089,0.014503579,0.9124362,0.017442485,0.012821212,0.022629203
3,"a small, blue fan facing to the left",0.028870909,0.02843603,0.021615334,0.04146227,0.08269734,0.014503579,0.11279541
4,a red desk with its back to you,0.033085987,0.03358951,0.9658996,0.05582314,0.01941935,0.12421299,0.017442487
5,a green fan,0.03410043,0.0460339,0.040237945,0.065604836,0.063715,0.026759284,0.5926666
6,a small green desk,0.031143826,0.025178839,0.017986206,0.715424,0.013636836,0.01065251,0.023689471
7,"a small, grey desk facing to the left",0.04468087,0.028007524,0.01495709,0.05340332,0.020332351,0.014281937,0.022977369
8,a,0.3208213,0.3276683,0.31405053,0.3276683,0.24508502,0.21469142,0.14414886
9,"a large, red fan",0.019719128,0.025957355,0.031618766,0.024798157,0.03622006,0.95791227,0.01322282
10,a large red fan ,0.021615334,0.02442309,0.03963884,0.020645928,0.03021459,0.95257413,0.013222825
11,"a small, green fan ",0.021287352,0.02479816,0.023689471,0.056652423,0.030214584,0.015663648,0.7745834
12,a small blue desk,0.032100707,0.20181324,0.018546565,0.071591206,0.033589512,0.011687258,0.014281931
13,"a large, green thing facing forwards",0.06371499,0.037326884,0.019124035,0.108188964,0.03410043,0.01450358,0.05184547
14,"a large desk facing backwards, colored red",0.011687257,0.012821216,0.9748212,0.020332353,0.016657043,0.02931223,0.010818451
15,a large fan is facing forwards,0.020332355,0.039048288,0.026355354,0.020964243,0.3522018,0.03514485,0.020023443
16,a small green fan facing the left,0.023689477,0.025957353,0.021948252,0.048136774,0.020964244,0.014728617,0.9817357
17,a large grey desk  facing forwards,0.9893475,0.035678554,0.014728615,0.017176708,0.018833132,0.011687261,0.010328153
18,"a large, red desk facing backwards",0.02228618,0.024053551,0.97966766,0.021287352,0.023330772,0.034618836,0.014957087
19,"a large, grey, desk, facing forwards",0.98697954,0.044680867,0.014503577,0.013222826,0.02479816,0.012053779,0.010652508
20,a blue fan facing to the left,0.020332355,0.020332353,0.02002344,0.032100707,0.294215,0.013020492,0.069541745
21,"a large, red fan faces backwards",0.018833129,0.024423087,0.02556521,0.02297737,0.022286182,0.9875683,0.014957084
