,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a blue, large sofa facing to the left",0.01971913,0.012821214,0.020964237,0.011869122,0.027585283,0.9905874,0.009708477
1,a green sofa,0.0106525095,0.00941259,0.01186912,0.011158031,0.9073122,0.03567855,0.018546563
2,a backwards red fan,0.0335895,0.029760092,0.045352574,0.97156394,0.007577244,0.014957089,0.05921025
3,"a large, green thing",0.02297737,0.069541745,0.041462272,0.021948254,0.19930801,0.053403333,0.022977373
4,a large blue fan faces left,0.03210071,0.018546563,0.9877587,0.014063624,0.009268012,0.07477004,0.011869119
5,"a small, blue fan facing to the left ",0.9896718,0.08269735,0.37022537,0.0128212115,0.021615334,0.03789243,0.012431648
6,"a small, green sofa (5)",0.026355354,0.019719128,0.025957359,0.017442482,0.92630374,0.027585283,0.017986206
7,a large Blue sofa facing to the left,0.019124039,0.011158028,0.014957085,0.009559397,0.026355352,0.9896718,0.00941259
8,a blue fan is in the room,0.5234204,0.061875984,0.76629364,0.028436031,0.016914913,0.047425866,0.019719128
9,"a small, green sofa faced to the left",0.019719126,0.015906394,0.021615334,0.011331752,0.9790358,0.022629196,0.011331752
10,"a small, green sofa""",0.013428251,0.009268015,0.013848613,0.011158033,0.97023994,0.018264282,0.013848613
11,a sofa facing backwards,0.015424554,0.010986941,0.022286186,0.021948254,0.08882029,0.087563835,0.5078119
12,a large red sofa is facing backwards,0.011331755,0.009559398,0.013428255,0.013428252,0.012431652,0.01205378,0.9861514
13,"a large, red fan facing to the right",0.01798621,0.018546563,0.025178846,0.037326884,0.01941935,0.01798621,0.02096424
14,"a small, blue fan, facing to the left",0.98849183,0.09807932,0.35577485,0.01186912,0.022977369,0.0460339,0.013428256
15,a large red sofa facing backwards,0.0140636265,0.011508151,0.015906392,0.01798621,0.012241277,0.016403036,0.9799766
16,a red thing,0.02675928,0.03410043,0.02442309,0.49609384,0.01941935,0.020332353,0.5
17,a small fan that is green in color and facing to the left,0.021287352,0.9840936,0.01518905,0.0087113865,0.026759276,0.010986943,0.009268012
18,"a large, red fan",0.015906392,0.013636833,0.02843603,0.9579123,0.007345826,0.013428257,0.039638843
19,a large fan that is red in color and is facing backwards,0.0095593985,0.007815889,0.019719128,0.95531917,0.0049822694,0.008711386,0.017442483
20,"a large, blue sofa facing backwards",0.016152835,0.012821213,0.017986204,0.01590639,0.017986212,0.20434189,0.016657041
21,a large blue sofa to the left,0.024423089,0.015424553,0.028007526,0.013020488,0.0335895,0.9719925,0.013222824
22,"a large, blue sofa",0.013428252,0.011331753,0.010986945,0.01243165,0.016657038,0.8824279,0.018264277
23,a green fan facing backwards,0.02931223,0.13296422,0.0427222,0.017442482,0.014503582,0.014728618,0.017986212
24,a large blue sofa facing the left,0.019124035,0.012241278,0.019124035,0.009125637,0.028007522,0.9905874,0.009125639
