,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, green desk that is facing forwards",0.14414886,0.06278921,0.9843364,0.03732689,0.017712295,0.03308598,0.010013571
1,"a small, green desk in the room",0.6548947,0.4073334,0.11757213,0.036220055,0.016914915,0.023689471,0.007011797
2,"a small, green, chair facing to the right",0.01691491,0.017712293,0.017986208,0.009125634,0.9814535,0.032100704,0.015906388
3,"a small green desk facing forwards""",0.9793541,0.14804721,0.069541745,0.021287352,0.017176708,0.019419348,0.0063883206
4,"a large, green thing",0.09947021,0.09534946,0.35936415,0.039638836,0.07055958,0.41489887,0.036220055
5,"a small, green desk faces to the right",0.07921032,0.9863632,0.046033897,0.019124037,0.027585281,0.024423093,0.011158032
6,a large green chair facing to the right,0.010986946,0.01322282,0.013848609,0.011508153,0.07369627,0.03963884,0.020964239
7,a chair facing the right,0.013636837,0.035144843,0.0145035805,0.014063625,0.8991214,0.065604836,0.032100707
8,"a large, green desk  facing forwards",0.14804718,0.05921024,0.9893475,0.04958902,0.01798621,0.028007526,0.009412589
9,a small green desk,0.7248703,0.39981166,0.11596071,0.030214593,0.014503578,0.026759282,0.007937995
10,"a small, green thing facing forwards",0.36658975,0.112795405,0.06954175,0.02096424,0.12085322,0.06187599,0.022629198
11,"a large, green chair facing to the right",0.012624949,0.014728612,0.020023443,0.012431651,0.16238002,0.04023795,0.021615336
12,"a large, grey desk facing forwards",0.01826428,0.023689475,0.060975183,0.23370638,0.020964243,0.026355358,0.017712299
13,a grey desk facing forwards,0.040237945,0.053403325,0.10521053,0.24220563,0.022286184,0.03210071,0.015906395
14,"a large, grey chair  facing to the left",0.009268012,0.010818453,0.014063629,0.01150815,0.01518905,0.032100704,0.9865718
15,a green desk chair facing right,0.034618836,0.16885695,0.037326887,0.038466193,0.87234735,0.07696083,0.03308598
16,"a small, grey thing facing to the right",0.037326887,0.18242551,0.03410043,0.035144843,0.14608724,0.02931223,0.037326887
17,a large green chair facing the front,0.016914913,0.012431649,0.02297737,0.011158032,0.05033064,0.96153384,0.04672495
18,"a small, green desk is facing to the right",0.04958902,0.983597,0.040845722,0.01590639,0.022977369,0.024798159,0.0128212115
19,"a small, green desk 2",0.5544704,0.284576,0.11920294,0.045352582,0.032100704,0.03308598,0.013848611
20,a large-grey desk,0.017986212,0.02297737,0.060086645,0.6619228,0.014957084,0.020332353,0.01302049
21,a large green desk  facing forwards,0.09401019,0.05033063,0.98775876,0.044680864,0.01542455,0.024423089,0.008985425
